time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644102900,1.001,1.001,1.001,217921.47,218054.92,1.001,direct,
1644102840,1.001,1.001,1.001,4.092,4.096,1.001,invert_divide,BTC
1644102780,1.001,1.0,1.001,84.49,84.54,1.001,invert_divide,ETH
1644102720,1.002,1.001,1.001,59.01,59.06,1.001,invert_divide,ETH
1644102660,1.001,1.001,1.001,226169.22,226305.75,1.001,direct,
1644102600,1.001,1.001,1.001,58.55,58.6,1.001,invert_divide,ETH
1644102540,1.001,1.0,1.001,35.52,35.55,1.001,invert_divide,ETH
1644102480,1.001,1.0,1.001,78.12,78.17,1.001,invert_divide,ETH
1644102420,1.001,1.0,1.001,4.252,4.255,1.001,invert_divide,BTC
1644102360,1.001,0.9996,1.001,212.5,212.66,1.001,invert_divide,ETH
1644102300,1.002,1.001,1.001,8.214,8.222,1.001,invert_divide,BTC
1644102240,1.001,1.001,1.001,3.206,3.209,1.001,invert_divide,BTC
1644102180,1.002,1.001,1.001,4.057,4.061,1.001,invert_divide,BTC
1644102120,1.001,1.001,1.001,70298.43,70338.77,1.001,direct,
1644102060,1.001,1.0,1.001,157.97,158.11,1.001,invert_divide,ETH
1644102000,1.001,1.0,1.001,11.3,11.31,1.001,invert_divide,BTC
1644101940,1.001,1.001,1.001,2.791,2.794,1.001,invert_divide,BTC
1644101880,1.001,1.001,1.001,98882.72,98969.9,1.001,direct,
1644101820,1.001,1.001,1.001,3.054,3.057,1.001,invert_divide,BTC
1644101760,1.001,1.001,1.001,10.21,10.22,1.001,invert_divide,BTC
1644101700,1.001,0.9999,1.001,51.33,51.38,1.001,invert_divide,ETH
1644101640,1.001,1.0,1.001,82.32,82.36,1.001,invert_divide,ETH
1644101580,1.001,1.001,1.001,752717.01,753169.67,1.001,direct,
1644101520,1.001,1.001,1.001,6.746,6.752,1.001,invert_divide,BTC
1644101460,1.001,1.001,1.001,12.11,12.12,1.001,invert_divide,BTC
