time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644100020,41689.88,41673.09,41689.25,41.6,1734224.69,41688.09,invert_divide,ETH
1644099960,41720.03,41690.91,41719.48,7.772,324073.17,41693.52,direct,
1644099900,41743.3,41719.48,41736.98,6.9,287955.89,41719.48,direct,
1644099840,41746.23,41735.74,41746.23,6.347,264878.12,41736.98,direct,
1644099780,41749.85,41745.4,41749.01,1.166,48663.46,41746.23,direct,
1644099720,41749.51,41733.54,41733.54,2.977,124283.25,41749.01,direct,
1644099660,41733.54,41725.89,41727.58,3.562,148636.92,41733.54,direct,
1644099600,41735.5,41726.78,41735.5,7.617,317820.49,41727.58,direct,
1644099540,41738.49,41729.06,41729.06,1.559,65065.29,41735.5,direct,
1644099480,41760.35,41720.63,41760.35,9.884,412521.01,41729.06,direct,
1644099420,41767.5,41758.54,41760.83,8.749,365443.73,41760.35,direct,
1644099360,41766.29,41758.44,41761.81,1.915,79997.36,41760.83,direct,
1644099300,41763.87,41756.24,41758.34,2.298,95939.23,41761.81,direct,
1644099240,41758.76,41742.69,41742.71,6.329,264082.89,41758.34,direct,
1644099180,41748.43,41735.88,41736.12,8.116,338631.01,41742.71,direct,
1644099120,41741.65,41729.27,41741.65,12.64,527344.96,41736.12,direct,
1644099060,41741.65,41725.99,41731.16,4.761,198682.92,41741.65,direct,
1644099000,41732.74,41709.68,41711.76,5.286,220597.39,41731.16,direct,
1644098940,41750.09,41700.25,41750.08,15.89,663206.26,41711.76,direct,
1644098880,41782.88,41749.47,41752.88,34.8,1453675.14,41750.08,direct,
1644098820,41762.03,41742.44,41743.39,5.303,221443.53,41752.88,direct,
1644098760,41747.43,41735.58,41743.69,8.956,373763.87,41743.39,direct,
1644098700,41747.12,41719.34,41719.34,5.383,224697.5,41743.69,direct,
1644098640,41733.66,41719.34,41721.8,9.585,400000.59,41719.34,direct,
1644098580,41742.06,41711.06,41717.81,23.1,963864.42,41721.8,direct,
