time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644100020,413.08,412.87,412.85,111.51,46062.27,413.08,multiply,BTC
1644099960,412.89,412.68,413.15,41.3,17050.67,412.85,multiply,BTC
1644099900,413.27,413.06,413.4,92.44,38191.4,413.15,multiply,BTC
1644099840,413.61,413.4,413.66,117.83,48711.49,413.4,multiply,BTC
1644099780,413.66,413.58,413.69,46.84,19375.99,413.66,multiply,BTC
1644099720,413.66,413.45,413.65,20.05,8289.68,413.45,direct,
1644099660,413.75,413.66,413.65,25.86,10697.32,413.66,multiply,BTC
1644099600,413.9,413.65,413.97,28.06,11606.89,413.65,multiply,BTC
1644099540,414.02,413.85,413.91,32.94,13636.32,413.97,multiply,BTC
1644099480,413.95,413.83,414.14,116.7,48303.36,413.91,multiply,BTC
1644099420,414.26,414.14,414.14,71.0,29403.75,414.14,multiply,BTC
1644099360,414.45,413.85,414.06,65.79,27266.99,414.45,multiply,ETH
1644099300,414.15,413.94,413.91,30.95,12818.0,414.15,multiply,BTC
1644099240,414.08,413.91,413.88,35.13,14540.61,413.91,multiply,BTC
1644099180,413.92,413.62,413.62,37.0,15309.73,413.76,direct,
1644099120,413.66,413.58,413.6,32.0,13236.58,413.62,direct,
1644099060,413.91,413.78,413.81,90.7,37530.3,413.78,multiply,BTC
1644099000,413.85,413.68,413.66,155.92,64520.66,413.81,multiply,BTC
1644098940,414.13,413.47,414.13,137.28,56796.54,413.55,direct,
1644098880,414.52,414.13,414.32,140.01,58009.64,414.13,direct,
1644098820,414.35,414.11,414.2,44.85,18580.0,414.32,direct,
1644098760,414.2,414.05,414.12,59.06,24461.14,414.2,direct,
1644098700,414.32,413.92,413.99,151.71,62826.36,414.12,direct,
1644098640,414.2,413.99,414.16,52.31,21663.62,413.99,direct,
1644098580,414.34,413.98,413.98,50.45,20894.95,414.16,direct,
