time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644102900,169.18,169.15,169.16,78.58,13291.87,169.15,multiply,ETH
1644102840,169.19,169.16,169.02,100.69,17032.93,169.16,multiply,ETH
1644102780,169.05,168.99,168.99,20.41,3449.66,169.02,multiply,ETH
1644102720,169.02,168.96,169.11,3.984,673.26,168.99,multiply,ETH
1644102660,169.11,169.05,169.06,2.307,390.13,169.11,multiply,ETH
1644102600,169.12,169.06,169.15,16.08,2718.55,169.06,multiply,ETH
1644102540,169.15,169.11,169.08,21.39,3618.16,169.15,multiply,BTC
1644102480,169.16,169.13,169.11,21.47,3631.86,169.16,multiply,ETH
1644102420,169.11,168.99,169.1,32.09,5422.81,168.99,multiply,BTC
1644102360,169.04,169.01,169.07,30.37,5133.63,169.04,multiply,ETH
1644102300,169.07,168.98,169.17,41.22,6968.96,169.07,multiply,ETH
1644102240,169.14,169.14,169.12,108.39,18332.75,169.14,multiply,BTC
1644102180,169.29,169.12,169.35,185.3,31337.81,169.12,multiply,BTC
1644102120,169.28,169.19,169.25,26.49,4483.36,169.25,multiply,ETH
1644102060,169.92,169.25,169.3,1107.92,187517.25,169.25,multiply,ETH
1644102000,169.26,169.22,169.17,19.22,3252.45,169.22,multiply,BTC
1644101940,169.33,169.24,169.3,15.8,2673.97,169.24,multiply,ETH
1644101880,169.3,169.24,169.3,69.23,11720.96,169.3,multiply,ETH
1644101820,169.3,169.24,169.31,372.41,63049.73,169.3,multiply,ETH
1644101760,169.34,169.25,169.26,278.44,47141.68,169.31,multiply,ETH
1644101700,169.35,169.23,169.05,62.59,10593.98,169.26,multiply,ETH
1644101640,169.08,168.96,168.99,152.47,25775.57,169.05,multiply,ETH
1644101580,169.13,169.05,169.07,47.51,8035.34,169.13,multiply,BTC
1644101520,169.07,168.95,168.98,163.1,27575.89,169.07,multiply,BTC
1644101460,169.02,168.9,168.99,95.29,16102.27,168.98,multiply,BTC
