time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644079860,414.73,414.73,414.75,227.31,94271.78,414.73,multiply,BTC
1644079800,415.17,414.75,415.17,144.01,59728.7,414.75,multiply,BTC
1644079740,415.7,414.47,415.7,412.97,171341.04,414.59,direct,
1644079680,416.33,415.92,416.59,330.64,137519.73,415.92,multiply,BTC
1644079620,416.59,416.59,416.43,329.85,137412.52,416.59,multiply,BTC
1644079560,417.02,416.2,417.02,256.63,106869.38,416.2,direct,
1644079500,417.65,416.93,417.65,125.86,52498.34,417.02,direct,
1644079440,417.84,417.43,418.18,129.02,53909.83,417.84,multiply,BTC
1644079380,417.98,417.6,417.6,62.44,26084.9,417.98,direct,
1644079320,417.88,417.88,418.16,85.93,35908.85,417.88,multiply,BTC
1644079260,418.57,418.16,418.13,65.81,27518.81,418.16,multiply,BTC
1644079200,418.42,418.2,418.41,78.29,32743.57,418.21,direct,
1644079140,418.69,418.27,418.11,83.44,34935.43,418.69,multiply,BTC
1644079080,418.26,417.98,417.99,113.45,47436.49,418.23,direct,
1644079020,418.38,417.97,419.27,183.17,76559.19,417.97,multiply,BTC
1644078960,419.27,419.27,419.34,204.97,85937.67,419.27,multiply,BTC
1644078900,419.34,419.34,419.32,83.25,34909.88,419.34,multiply,BTC
1644078840,419.48,419.11,419.43,38.79,16264.16,419.14,direct,
1644078780,419.54,418.89,418.89,101.96,42759.21,419.43,direct,
1644078720,418.94,418.94,418.85,176.82,74076.73,418.94,multiply,BTC
1644078660,418.85,418.85,418.76,144.59,60561.58,418.85,multiply,BTC
1644078600,418.76,418.76,418.89,123.52,51725.13,418.76,multiply,BTC
1644078540,418.89,418.89,418.87,267.41,112016.09,418.89,multiply,BTC
1644078480,418.87,418.45,418.84,239.28,100226.88,418.87,multiply,BTC
1644078420,419.26,418.84,418.75,226.13,94712.31,418.84,multiply,BTC
