time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644094260,0.1476,0.1474,0.1474,149529.3,22055.14,0.1474,direct,
1644094200,0.1475,0.1474,0.1474,75210.92,11087.43,0.1474,direct,
1644094140,0.1475,0.1473,0.1474,59723.41,8803.39,0.1474,direct,
1644094080,0.1474,0.1473,0.1473,77495.21,11423.34,0.1474,direct,
1644094020,0.1474,0.1473,0.1474,40439.34,5957.36,0.1473,direct,
1644093960,0.1474,0.1473,0.1473,24353.6,3588.82,0.1474,direct,
1644093900,0.1474,0.1472,0.1472,41148.0,6062.79,0.1473,direct,
1644093840,0.1473,0.1472,0.1473,45351.5,6677.13,0.1472,direct,
1644093780,0.1473,0.1472,0.1473,11072.9,1630.53,0.1473,direct,
1644093720,0.1473,0.1472,0.1472,144067.3,21215.27,0.1473,direct,
1644093660,0.1472,0.147,0.147,57577.97,8473.08,0.1472,direct,
1644093600,0.1472,0.147,0.1472,37333.37,5491.43,0.147,direct,
1644093540,0.1472,0.1471,0.1471,68404.88,10062.37,0.1472,direct,
1644093480,0.1472,0.1471,0.1472,112089.97,16494.35,0.1471,direct,
1644093420,0.1473,0.1471,0.1472,58401.72,8599.23,0.1472,direct,
1644093360,0.1472,0.1471,0.1472,31877.48,4691.96,0.1472,direct,
1644093300,0.1472,0.1471,0.1472,26952.64,3965.88,0.1472,direct,
1644093240,0.1472,0.1471,0.1472,22373.55,3293.2,0.1472,direct,
1644093180,0.1473,0.1471,0.1472,52982.62,7799.29,0.1472,direct,
1644093120,0.1472,0.1471,0.1471,29482.58,4338.49,0.1472,direct,
1644093060,0.1471,0.147,0.147,36380.73,5350.21,0.1471,direct,
1644093000,0.1471,0.147,0.1471,41641.8,6123.22,0.147,direct,
1644092940,0.1472,0.147,0.1472,53727.17,7903.63,0.1471,direct,
1644092880,0.1473,0.1472,0.1472,67254.9,9903.52,0.1472,direct,
1644092820,0.1473,0.1472,0.1473,14867.1,2189.11,0.1472,direct,
