time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644094260,412.88,412.76,412.92,73.26,30244.79,412.84,multiply,BTC
1644094200,413.05,412.88,412.84,119.97,49538.09,412.92,multiply,BTC
1644094140,412.88,412.84,413.01,179.0,73897.63,412.84,multiply,BTC
1644094080,413.09,412.97,412.91,211.44,87326.24,413.01,multiply,BTC
1644094020,412.95,412.82,412.77,58.98,24353.21,412.91,multiply,BTC
1644093960,412.86,412.69,412.78,64.58,26656.91,412.77,multiply,BTC
1644093900,412.96,412.6,412.63,67.59,27901.74,412.96,direct,
1644093840,412.52,412.35,412.32,137.82,56853.07,412.52,multiply,BTC
1644093780,412.4,412.28,412.26,32.41,13363.33,412.32,multiply,BTC
1644093720,412.72,412.49,412.5,52.67,21732.85,412.49,direct,
1644093660,412.57,412.19,412.2,56.84,23445.86,412.5,direct,
1644093600,412.2,412.15,412.15,114.8,47316.09,412.2,direct,
1644093540,412.23,411.52,411.52,60.49,24921.03,412.15,direct,
1644093480,411.65,411.56,411.65,152.58,62808.99,411.65,multiply,BTC
1644093420,411.65,411.52,411.52,87.94,36200.37,411.65,multiply,BTC
1644093360,411.58,411.34,411.38,31.1,12800.93,411.58,direct,
1644093300,411.47,411.35,411.32,67.93,27948.6,411.43,multiply,BTC
1644093240,411.45,411.32,411.23,48.66,20014.92,411.32,multiply,BTC
1644093180,411.56,411.18,411.41,47.3,19456.96,411.2,direct,
1644093120,411.63,411.07,411.07,81.97,33722.36,411.41,direct,
1644093060,411.22,411.02,411.01,160.91,66169.89,411.22,multiply,BTC
1644093000,411.09,410.92,411.26,114.18,46928.61,411.01,multiply,BTC
1644092940,411.26,411.18,411.45,209.52,86167.75,411.26,multiply,BTC
1644092880,411.45,411.37,411.58,123.4,50773.27,411.45,multiply,BTC
1644092820,411.66,411.46,411.6,121.96,50196.32,411.58,multiply,BTC
