time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644097140,0.2121,0.2119,0.2119,40086.0,8497.47,0.212,direct,
1644097080,0.2121,0.2118,0.212,43951.77,9312.06,0.2119,direct,
1644097020,0.2121,0.2119,0.2121,35352.9,7493.97,0.212,direct,
1644096960,0.2121,0.2119,0.212,44553.0,9442.96,0.2121,direct,
1644096900,0.212,0.2118,0.2119,80139.16,16982.88,0.212,direct,
1644096840,0.212,0.2118,0.2119,12284.33,2602.49,0.2119,direct,
1644096780,0.2119,0.2116,0.2116,34041.98,7207.26,0.2119,direct,
1644096720,0.2118,0.2115,0.2117,31696.39,6707.28,0.2116,direct,
1644096660,0.212,0.2117,0.2118,29163.7,6179.03,0.2117,direct,
1644096600,0.2124,0.2117,0.2124,118868.0,25180.37,0.2118,direct,
1644096540,0.2124,0.2122,0.2122,20376.76,4326.3,0.2124,direct,
1644096480,0.2123,0.2121,0.2121,6516.59,1383.04,0.2122,direct,
1644096420,0.2122,0.2121,0.2122,12601.12,2673.72,0.2121,direct,
1644096360,0.2123,0.212,0.2121,32092.0,6809.43,0.2122,direct,
1644096300,0.2121,0.2119,0.2119,11319.17,2399.18,0.2121,direct,
1644096240,0.212,0.2118,0.2118,46954.66,9949.87,0.2119,direct,
1644096180,0.2119,0.2117,0.2118,91977.0,19480.19,0.2118,direct,
1644096120,0.2119,0.2118,0.2118,37943.8,8041.44,0.2118,direct,
1644096060,0.2119,0.2118,0.2119,62402.47,13220.29,0.2118,direct,
1644096000,0.2121,0.2119,0.212,7060.0,1496.72,0.2119,direct,
1644095940,0.212,0.2118,0.2119,37883.05,8026.88,0.212,direct,
1644095880,0.212,0.2118,0.2119,30058.68,6369.27,0.2119,direct,
1644095820,0.2123,0.2118,0.2122,47952.34,10163.14,0.2119,direct,
1644095760,0.2125,0.2122,0.2124,85136.44,18082.62,0.2122,direct,
1644095700,0.2124,0.2122,0.2123,51858.37,11006.61,0.2124,direct,
