time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644085620,1.127,1.126,1.126,7772.43,8753.65,1.126,direct,
1644085560,1.127,1.125,1.127,77609.97,87375.24,1.126,direct,
1644085500,1.128,1.127,1.128,37483.62,42246.13,1.127,direct,
1644085440,1.13,1.128,1.13,39711.57,44793.1,1.128,direct,
1644085380,1.131,1.129,1.129,95089.04,107428.95,1.13,direct,
1644085320,1.13,1.128,1.128,47261.3,53330.81,1.129,direct,
1644085260,1.128,1.127,1.127,30247.9,34101.06,1.128,direct,
1644085200,1.127,1.126,1.127,38165.22,42992.73,1.127,direct,
1644085140,1.127,1.126,1.127,81026.16,91308.2,1.127,direct,
1644085080,1.129,1.126,1.129,101955.3,114894.17,1.127,direct,
1644085020,1.129,1.128,1.128,47175.38,53244.85,1.129,direct,
1644084960,1.13,1.128,1.129,160156.69,180932.65,1.128,direct,
1644084900,1.13,1.129,1.13,12808.14,14468.14,1.129,direct,
1644084840,1.131,1.13,1.13,26050.46,29445.41,1.13,direct,
1644084780,1.131,1.13,1.131,45906.42,51885.76,1.13,direct,
1644084720,1.131,1.131,1.131,44047.81,49807.34,1.131,direct,
1644084660,1.131,1.13,1.131,25481.16,28811.72,1.131,direct,
1644084600,1.132,1.13,1.132,130686.25,147749.52,1.131,direct,
1644084540,1.132,1.131,1.132,41755.68,47254.86,1.132,direct,
1644084480,1.133,1.128,1.128,175366.37,198493.4,1.132,direct,
1644084420,1.129,1.128,1.129,39333.63,44402.08,1.128,direct,
1644084360,1.129,1.127,1.129,31797.96,35866.17,1.129,direct,
1644084300,1.129,1.128,1.129,94504.81,106600.83,1.129,direct,
1644084240,1.13,1.129,1.13,42451.89,47934.74,1.129,direct,
1644084180,1.13,1.128,1.129,110293.98,124533.47,1.13,direct,
