time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644091380,167.41,167.37,167.29,23.03,3855.43,167.41,multiply,BTC
1644091320,167.29,167.16,167.46,86.85,14528.77,167.29,multiply,BTC
1644091260,167.51,167.39,167.79,61.04,10222.83,167.48,multiply,ETH
1644091200,167.82,167.62,167.41,71.51,12001.11,167.82,multiply,BTC
1644091140,167.38,166.87,166.92,746.91,124998.14,167.35,multiply,ETH
1644091080,167.01,166.92,166.9,66.99,11182.25,166.92,multiply,ETH
1644091020,166.9,166.78,167.01,40.44,6749.37,166.9,multiply,ETH
1644090960,167.34,167.26,167.31,52.99,8862.91,167.26,multiply,BTC
1644090900,167.36,167.31,167.39,31.98,5350.7,167.31,multiply,BTC
1644090840,167.39,167.06,167.05,184.46,30877.66,167.39,multiply,BTC
1644090780,167.63,166.51,166.55,2164.64,361283.5,166.9,multiply,ETH
1644090720,166.53,166.4,166.51,164.27,27348.63,166.49,multiply,BTC
1644090660,166.77,166.49,166.51,220.24,36728.58,166.77,multiply,ETH
1644090600,166.57,166.45,166.57,57.56,9584.29,166.51,multiply,ETH
1644090540,166.57,166.29,166.46,156.45,26059.16,166.57,multiply,ETH
1644090480,166.55,166.43,166.64,288.0,47939.93,166.46,multiply,ETH
1644090420,166.64,166.55,166.51,259.13,43180.51,166.64,multiply,ETH
1644090360,166.76,166.55,166.57,334.05,55707.1,166.76,multiply,BTC
1644090300,166.6,166.42,166.49,729.78,121473.51,166.45,multiply,ETH
1644090240,166.67,166.43,166.58,159.24,26511.88,166.49,multiply,ETH
1644090180,166.66,166.37,166.63,443.55,73809.82,166.41,multiply,BTC
1644090120,166.73,166.66,166.68,59.04,9843.47,166.73,multiply,ETH
1644090060,166.75,166.63,166.66,244.47,40746.21,166.67,multiply,BTC
1644090000,166.66,166.66,166.67,204.8,34132.95,166.66,multiply,BTC
1644089940,166.72,166.66,166.76,127.66,21275.94,166.66,multiply,ETH
