time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644094260,121.89,121.8,121.8,88.5,10783.2,121.82,direct,
1644094200,121.82,121.76,121.77,41.15,5012.24,121.8,direct,
1644094140,121.86,121.74,121.82,68.08,8290.82,121.77,direct,
1644094080,121.85,121.78,121.83,50.08,6099.61,121.82,direct,
1644094020,121.83,121.74,121.78,54.75,6669.96,121.83,direct,
1644093960,121.78,121.74,121.78,43.05,5241.77,121.78,direct,
1644093900,121.79,121.67,121.67,121.18,14754.51,121.78,direct,
1644093840,121.71,121.67,121.67,199.54,24274.41,121.67,direct,
1644093780,121.71,121.65,121.66,227.87,27721.24,121.67,direct,
1644093720,121.91,121.66,121.8,779.63,94956.61,121.66,direct,
1644093660,121.8,121.64,121.64,246.96,30076.78,121.8,direct,
1644093600,121.64,121.57,121.6,23.5,2858.83,121.64,direct,
1644093540,121.64,121.56,121.56,72.17,8776.22,121.6,direct,
1644093480,121.59,121.55,121.59,27.07,3290.48,121.56,direct,
1644093420,121.64,121.56,121.63,45.89,5579.13,121.59,direct,
1644093360,121.64,121.54,121.56,25.43,3092.07,121.63,direct,
1644093300,121.56,121.51,121.53,63.28,7691.19,121.56,direct,
1644093240,121.56,121.51,121.52,38.93,4733.47,121.53,direct,
1644093180,121.6,121.43,121.56,467.52,56784.26,121.52,direct,
1644093120,121.58,121.46,121.46,532.69,64753.27,121.56,direct,
1644093060,121.47,121.33,121.33,20.26,2460.69,121.46,direct,
1644093000,121.38,121.29,121.38,34.83,4225.69,121.33,direct,
1644092940,121.5,121.31,121.49,143.41,17409.61,121.38,direct,
1644092880,121.51,121.45,121.48,59.0,7167.89,121.49,direct,
1644092820,121.57,121.48,121.52,177.97,21622.95,121.48,direct,
