time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644079860,0.6646,0.6642,0.6645,101247.44,67261.93,0.6643,direct,
1644079800,0.6648,0.6643,0.6648,186887.57,124236.32,0.6645,direct,
1644079740,0.6664,0.6648,0.6664,154012.17,102419.73,0.6648,direct,
1644079680,0.6674,0.6662,0.6673,274739.03,182905.01,0.6664,direct,
1644079620,0.6674,0.6672,0.6672,20188.28,13467.73,0.6673,direct,
1644079560,0.6676,0.6672,0.6676,47992.74,32022.87,0.6672,direct,
1644079500,0.6682,0.6675,0.6682,65530.95,43754.48,0.6676,direct,
1644079440,0.6687,0.6682,0.6687,62103.2,41507.51,0.6682,direct,
1644079380,0.669,0.6685,0.6689,24656.53,16485.6,0.6687,direct,
1644079320,0.6694,0.6689,0.6694,71775.82,48012.83,0.6689,direct,
1644079260,0.6698,0.6694,0.6696,34796.53,23289.53,0.6694,direct,
1644079200,0.6699,0.6695,0.6698,43392.41,29053.31,0.6696,direct,
1644079140,0.6699,0.6696,0.6698,28395.2,19005.11,0.6698,direct,
1644079080,0.6698,0.6694,0.6695,47687.66,31925.96,0.6698,direct,
1644079020,0.6713,0.6693,0.6713,186501.71,124957.01,0.6695,direct,
1644078960,0.6714,0.6713,0.6714,36343.4,24390.2,0.6713,direct,
1644078900,0.6714,0.6713,0.6714,20127.57,13509.97,0.6714,direct,
1644078840,0.6716,0.6712,0.6716,20257.01,13592.79,0.6714,direct,
1644078780,0.6717,0.6713,0.6716,116154.85,77985.36,0.6716,direct,
1644078720,0.6716,0.6715,0.6715,7390.14,4963.01,0.6716,direct,
1644078660,0.6715,0.6714,0.6714,10791.89,7245.82,0.6715,direct,
1644078600,0.6716,0.6713,0.6716,5600.24,3760.35,0.6714,direct,
1644078540,0.6717,0.6715,0.6717,2656.71,1783.78,0.6716,direct,
1644078480,0.6721,0.6717,0.6719,47105.32,31659.1,0.6717,direct,
1644078420,0.6719,0.6716,0.6716,25111.82,16867.34,0.6719,direct,
