time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644082740,0.6613,0.6609,0.6613,11555.06,7638.19,0.6609,direct,
1644082680,0.6614,0.6613,0.6614,2253.26,1490.56,0.6613,direct,
1644082620,0.6616,0.6612,0.6612,54574.15,36111.82,0.6614,direct,
1644082560,0.6614,0.6609,0.6609,29158.29,19289.05,0.6612,direct,
1644082500,0.6611,0.6609,0.6611,6769.74,4475.91,0.6609,direct,
1644082440,0.6611,0.6607,0.661,9627.86,6364.86,0.6611,direct,
1644082380,0.6611,0.6607,0.6609,47848.26,31633.36,0.661,direct,
1644082320,0.661,0.6598,0.6598,49385.72,32623.91,0.6609,direct,
1644082260,0.6599,0.6591,0.6591,27205.48,17947.73,0.6598,direct,
1644082200,0.6592,0.659,0.6592,14252.55,9394.46,0.6591,direct,
1644082140,0.6593,0.6584,0.6584,30878.83,20344.4,0.6592,direct,
1644082080,0.659,0.6571,0.6571,16285.45,10720.64,0.6584,direct,
1644082020,0.6589,0.6571,0.6589,71478.29,47014.67,0.6571,direct,
1644081960,0.6596,0.6589,0.6594,42437.34,27967.5,0.6589,direct,
1644081900,0.6601,0.6593,0.6596,201321.78,132845.23,0.6594,direct,
1644081840,0.6596,0.6587,0.6588,35687.69,23525.47,0.6596,direct,
1644081780,0.6594,0.6573,0.6573,131982.33,86939.37,0.6588,direct,
1644081720,0.6573,0.6567,0.6567,13556.82,8905.39,0.6573,direct,
1644081660,0.6569,0.6566,0.6566,234909.35,154308.88,0.6567,direct,
1644081600,0.657,0.6553,0.6558,126505.81,83014.46,0.6566,direct,
1644081540,0.6561,0.6557,0.656,40744.72,26716.6,0.6558,direct,
1644081480,0.6563,0.6551,0.6551,68094.67,44669.93,0.656,direct,
1644081420,0.6552,0.6536,0.6536,96555.31,63246.37,0.6551,direct,
1644081360,0.6537,0.6514,0.6521,130714.38,85243.93,0.6536,direct,
1644081300,0.6534,0.6521,0.6528,148071.36,96618.14,0.6521,direct,
