time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644088500,0.6643,0.6642,0.6643,2170.52,1442.18,0.6642,direct,
1644088440,0.6643,0.6642,0.6643,1674.24,1112.93,0.6643,direct,
1644088380,0.6643,0.6639,0.664,5110.06,3393.92,0.6643,direct,
1644088320,0.6644,0.664,0.6644,14861.42,9866.35,0.664,direct,
1644088260,0.6646,0.6644,0.6646,2479.74,1647.58,0.6644,direct,
1644088200,0.6647,0.6646,0.6646,7421.14,4932.73,0.6646,direct,
1644088140,0.6648,0.6646,0.6648,5884.52,3911.49,0.6646,direct,
1644088080,0.665,0.6648,0.6648,17634.4,11726.02,0.6648,direct,
1644088020,0.6649,0.6647,0.6648,2192.39,1458.55,0.6648,direct,
1644087960,0.6648,0.6648,0.6648,9073.99,6032.72,0.6648,direct,
1644087900,0.6652,0.6648,0.665,6182.36,4110.55,0.6648,direct,
1644087840,0.665,0.6648,0.6648,43004.01,28590.91,0.665,direct,
1644087780,0.6649,0.6648,0.6648,1780.6,1184.99,0.6648,direct,
1644087720,0.665,0.6648,0.665,9288.43,6173.27,0.6648,direct,
1644087660,0.6653,0.665,0.665,2706.66,1800.02,0.665,direct,
1644087600,0.6651,0.6646,0.6649,3495.49,2325.61,0.665,direct,
1644087540,0.6649,0.6648,0.6648,990.43,658.82,0.6649,direct,
1644087480,0.6648,0.6647,0.6647,13921.99,9264.66,0.6648,direct,
1644087420,0.665,0.6646,0.6646,1391.03,925.64,0.6647,direct,
1644087360,0.6676,0.6672,0.6668,4.67,3.118,0.6676,invert_divide,BTC
1644087300,0.6648,0.6644,0.6646,42052.61,27921.75,0.6644,direct,
1644087240,0.6648,0.6646,0.6648,14192.63,9437.35,0.6646,direct,
1644087180,0.6649,0.6648,0.6648,1334.74,886.25,0.6648,direct,
1644087120,0.6648,0.6645,0.6645,12414.59,8254.6,0.6648,direct,
1644087060,0.6645,0.6643,0.6644,2305.95,1532.42,0.6645,direct,
