time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644091380,41510.34,41480.37,41489.52,8.818,365877.26,41509.75,direct,
1644091320,41564.88,41489.52,41563.98,41.42,1720443.2,41489.52,direct,
1644091260,41637.47,41562.76,41633.39,41.22,1713530.3,41563.98,direct,
1644091200,41640.91,41582.78,41583.0,17.48,727520.09,41633.39,direct,
1644091140,41588.99,41563.66,41588.68,12.7,528170.06,41583.0,direct,
1644091080,41588.87,41542.82,41550.83,5.41,224876.57,41588.68,direct,
1644091020,41585.37,41550.83,41585.37,3.748,155782.3,41550.83,direct,
1644090960,41602.36,41584.71,41599.66,7.207,299711.42,41585.37,direct,
1644090900,41609.81,41598.11,41609.46,4.796,199513.42,41599.66,direct,
1644090840,41614.18,41585.43,41585.47,3.874,161157.82,41609.46,direct,
1644090780,41585.47,41568.28,41569.5,4.507,187390.02,41585.47,direct,
1644090720,41576.52,41569.5,41576.52,2.952,122735.28,41569.5,direct,
1644090660,41582.27,41564.28,41582.27,3.884,161467.75,41576.52,direct,
1644090600,41596.05,41581.82,41594.27,2.582,107378.76,41582.27,direct,
1644090540,41608.77,41584.13,41608.77,5.763,239682.17,41594.27,direct,
1644090480,41633.66,41608.77,41633.47,5.753,239433.2,41608.77,direct,
1644090420,41643.7,41628.25,41628.25,5.401,224900.05,41633.47,direct,
1644090360,41635.47,41626.61,41631.39,3.134,130443.79,41628.25,direct,
1644090300,41634.29,41623.2,41623.2,8.428,350832.93,41631.39,direct,
1644090240,41630.34,41600.17,41617.37,318.0,13236344.72,41623.73,invert_divide,ETH
1644090180,41637.53,41615.78,41636.07,6.117,254654.29,41622.56,direct,
1644090120,41638.95,41631.2,41636.68,5.525,230010.02,41636.07,direct,
1644090060,41645.9,41633.17,41645.37,3.014,125494.87,41636.68,direct,
1644090000,41651.94,41626.24,41646.02,5.151,214483.16,41645.37,direct,
1644089940,41654.05,41641.43,41647.99,5.491,228688.84,41646.02,direct,
