time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644088500,0.2121,0.2119,0.2121,13671.15,2898.62,0.212,direct,
1644088440,0.2121,0.212,0.212,14538.94,3084.18,0.2121,direct,
1644088380,0.2122,0.2117,0.2117,63162.61,13387.98,0.212,direct,
1644088320,0.2119,0.2117,0.2118,31670.56,6707.9,0.2117,direct,
1644088260,0.2121,0.2118,0.212,28760.84,6096.38,0.2118,direct,
1644088200,0.2122,0.2119,0.2121,115033.94,24382.68,0.212,direct,
1644088140,0.2123,0.2121,0.2123,28357.0,6017.63,0.2121,direct,
1644088080,0.2126,0.2123,0.2125,27565.48,5855.83,0.2123,direct,
1644088020,0.2126,0.2124,0.2125,13432.52,2854.48,0.2125,direct,
1644087960,0.2126,0.2124,0.2125,26293.47,5587.29,0.2125,direct,
1644087900,0.2128,0.2125,0.2128,21927.62,4663.18,0.2125,direct,
1644087840,0.2129,0.2126,0.2126,64922.0,13813.87,0.2128,direct,
1644087780,0.2128,0.2126,0.2128,17317.4,3684.86,0.2126,direct,
1644087720,0.2129,0.2127,0.2129,9834.19,2092.72,0.2128,direct,
1644087660,0.2131,0.2129,0.213,34727.97,7394.93,0.2129,direct,
1644087600,0.2132,0.2128,0.2132,17265.44,3677.8,0.213,direct,
1644087540,0.2132,0.2129,0.213,38133.76,8122.44,0.2132,direct,
1644087480,0.213,0.2129,0.2129,15103.46,3217.08,0.213,direct,
1644087420,0.2131,0.2128,0.2129,16751.78,3567.24,0.2129,direct,
1644087360,0.213,0.2128,0.2129,31672.06,6741.28,0.2129,direct,
1644087300,0.2131,0.2128,0.2131,70470.0,15004.63,0.2129,direct,
1644087240,0.2131,0.2129,0.213,96857.85,20622.11,0.2131,direct,
1644087180,0.213,0.2129,0.213,43935.55,9357.54,0.213,direct,
1644087120,0.213,0.213,0.213,20222.9,4306.96,0.213,direct,
1644087060,0.2132,0.213,0.2131,28054.0,5978.48,0.213,direct,
