time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644097140,0.1478,0.1476,0.1477,38915.27,5746.12,0.1477,direct,
1644097080,0.1478,0.1477,0.1478,121151.34,17896.57,0.1477,direct,
1644097020,0.1479,0.1477,0.1479,18910.1,2794.8,0.1478,direct,
1644096960,0.1479,0.1477,0.1478,26101.6,3857.83,0.1479,direct,
1644096900,0.1478,0.1477,0.1477,17862.63,2639.69,0.1478,direct,
1644096840,0.1478,0.1477,0.1477,38214.87,5645.29,0.1477,direct,
1644096780,0.1478,0.1476,0.1476,60257.94,8896.92,0.1477,direct,
1644096720,0.1478,0.1476,0.1478,187800.19,27730.44,0.1476,direct,
1644096660,0.1479,0.1478,0.1479,307993.46,45505.07,0.1478,direct,
1644096600,0.1481,0.1477,0.1481,66044.54,9766.7,0.1479,direct,
1644096540,0.1481,0.1479,0.148,57727.22,8544.19,0.1481,direct,
1644096480,0.148,0.1479,0.148,21338.23,3156.63,0.148,direct,
1644096420,0.148,0.1479,0.148,23399.3,3461.94,0.148,direct,
1644096360,0.148,0.1479,0.1479,24245.9,3588.23,0.148,direct,
1644096300,0.1481,0.1479,0.148,27374.13,4050.3,0.1479,direct,
1644096240,0.148,0.1479,0.148,48513.73,7179.69,0.148,direct,
1644096180,0.148,0.1479,0.148,5705.0,844.22,0.148,direct,
1644096120,0.1481,0.1479,0.148,72991.5,10802.24,0.148,direct,
1644096060,0.148,0.1479,0.1479,44066.6,6517.26,0.148,direct,
1644096000,0.148,0.1478,0.148,77004.48,11394.88,0.1479,direct,
1644095940,0.148,0.1478,0.1479,60921.6,9010.21,0.148,direct,
1644095880,0.148,0.1478,0.1479,60788.3,8990.21,0.1479,direct,
1644095820,0.1481,0.1478,0.148,119915.27,17738.1,0.1479,direct,
1644095760,0.1482,0.148,0.1481,398095.49,58967.19,0.148,direct,
1644095700,0.1481,0.148,0.1481,128599.12,19032.63,0.1481,direct,
