time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644082740,164.35,164.35,164.58,11.46,1883.48,164.35,multiply,ETH
1644082680,165.03,164.55,165.07,32.99,5429.61,164.58,multiply,ETH
1644082620,165.07,164.98,164.94,47.99,7921.63,165.07,multiply,ETH
1644082560,165.01,164.88,164.82,63.49,10472.36,164.94,multiply,ETH
1644082500,164.85,164.43,164.39,289.93,47786.42,164.82,multiply,ETH
1644082440,164.42,164.39,164.6,18.78,3087.25,164.39,multiply,ETH
1644082380,164.58,164.41,164.36,80.25,13204.06,164.54,multiply,BTC
1644082320,164.42,164.3,164.12,259.59,42665.57,164.36,multiply,ETH
1644082260,164.42,164.03,164.13,115.24,18912.74,164.12,multiply,ETH
1644082200,164.13,163.66,163.67,1058.11,173671.99,164.13,multiply,ETH
1644082140,163.84,163.79,163.61,364.1,59637.51,163.79,multiply,BTC
1644082080,163.65,163.57,163.43,217.54,35591.4,163.61,multiply,BTC
1644082020,163.59,163.43,163.75,395.33,64607.1,163.43,multiply,BTC
1644081960,163.77,163.62,163.88,34.96,5721.2,163.65,multiply,ETH
1644081900,163.97,163.79,164.2,60.77,9958.7,163.88,multiply,ETH
1644081840,164.06,163.93,163.74,716.86,117545.97,163.97,multiply,BTC
1644081780,163.78,163.66,163.47,428.92,70231.05,163.74,multiply,BTC
1644081720,163.55,163.43,163.3,321.82,52608.4,163.47,multiply,BTC
1644081660,163.42,163.39,163.4,6.379,1042.43,163.42,multiply,ETH
1644081600,163.35,163.22,163.1,15.19,2480.01,163.27,multiply,BTC
1644081540,163.34,163.16,163.28,10.55,1722.46,163.16,direct,
1644081480,163.08,162.91,162.7,21.46,3499.59,163.08,multiply,BTC
1644081420,162.74,162.49,162.41,154.29,25102.44,162.7,multiply,BTC
1644081360,162.41,162.2,162.07,50.12,8139.99,162.41,multiply,BTC
1644081300,162.23,162.07,162.39,356.43,57766.1,162.07,multiply,BTC
