time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644100020,0.1476,0.1475,0.1475,19652.88,2900.4,0.1476,direct,
1644099960,0.1477,0.1475,0.1477,194492.0,28692.14,0.1475,direct,
1644099900,0.1478,0.1477,0.1478,225347.45,33286.2,0.1477,direct,
1644099840,0.1478,0.1478,0.1478,22076.31,3261.77,0.1478,direct,
1644099780,0.1478,0.1478,0.1478,6591.54,973.72,0.1478,direct,
1644099720,0.1478,0.1477,0.1478,17815.1,2633.39,0.1478,direct,
1644099660,0.1478,0.1478,0.1478,89788.71,13268.8,0.1478,direct,
1644099600,0.1479,0.1478,0.1479,900254.38,132998.68,0.1478,direct,
1644099540,0.148,0.1479,0.148,20254.6,2995.47,0.1479,direct,
1644099480,0.148,0.1479,0.148,69536.43,10285.83,0.148,direct,
1644099420,0.148,0.1479,0.148,57752.2,8546.67,0.148,direct,
1644099360,0.148,0.1479,0.1479,286761.5,42428.93,0.148,direct,
1644099300,0.1479,0.1478,0.1479,49984.59,7390.94,0.1479,direct,
1644099240,0.148,0.1478,0.1478,33958.0,5022.21,0.1479,direct,
1644099180,0.148,0.1478,0.1479,23581.45,3487.74,0.1478,direct,
1644099120,0.148,0.1479,0.148,32109.3,4748.64,0.1479,direct,
1644099060,0.148,0.1478,0.1479,72005.05,10656.58,0.148,direct,
1644099000,0.148,0.1478,0.1479,59108.0,8741.04,0.1479,direct,
1644098940,0.1482,0.1479,0.1482,203327.38,30089.19,0.1479,direct,
1644098880,0.1483,0.1481,0.1482,287882.76,42681.0,0.1482,direct,
1644098820,0.1482,0.148,0.148,209243.8,31000.08,0.1482,direct,
1644098760,0.1481,0.148,0.1481,366348.18,54280.47,0.148,direct,
1644098700,0.1481,0.148,0.148,82359.66,12197.21,0.1481,direct,
1644098640,0.148,0.148,0.148,29342.24,4342.76,0.148,direct,
1644098580,0.1481,0.148,0.148,50589.04,7489.92,0.148,direct,
