time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644082740,1.001,1.001,1.001,1128369.99,1129103.16,1.001,direct,
1644082680,1.001,1.001,1.001,1026862.43,1027757.43,1.001,direct,
1644082620,1.001,1.001,1.001,12.56,12.57,1.001,invert_divide,BTC
1644082560,1.002,1.001,1.001,187.71,187.93,1.001,invert_divide,ETH
1644082500,1.001,1.001,1.001,13.42,13.43,1.001,invert_divide,BTC
1644082440,1.001,1.0,1.001,24.53,24.55,1.001,invert_divide,BTC
1644082380,1.002,1.0,1.001,783.33,784.44,1.001,invert_divide,ETH
1644082320,1.001,1.0,1.001,31.28,31.31,1.001,invert_divide,BTC
1644082260,1.001,1.001,1.001,1130798.57,1131496.1,1.001,direct,
1644082200,1.001,0.9999,1.001,189.1,189.22,1.001,invert_divide,ETH
1644082140,1.001,0.9996,1.001,164.54,164.66,1.001,invert_divide,ETH
1644082080,1.002,1.0,1.001,21.11,21.13,1.001,invert_divide,BTC
1644082020,1.002,0.9998,1.0,648.5,648.99,1.001,invert_divide,ETH
1644081960,1.002,1.0,1.001,391.26,391.45,1.0,invert_divide,ETH
1644081900,1.003,1.001,1.003,498.21,498.72,1.001,invert_divide,ETH
1644081840,1.003,1.001,1.002,798.28,800.61,1.003,invert_divide,ETH
1644081780,1.002,0.9997,1.001,84.55,84.63,1.001,invert_divide,BTC
1644081720,1.001,1.001,1.001,1722774.1,1723655.44,1.001,direct,
1644081660,1.001,1.001,1.001,854624.3,855063.57,1.001,direct,
1644081600,1.001,0.9992,1.001,55.62,55.65,1.001,invert_divide,BTC
1644081540,1.002,1.0,1.001,335.61,335.79,1.001,invert_divide,ETH
1644081480,1.001,0.9995,1.001,956.32,957.08,1.001,invert_divide,ETH
1644081420,1.002,0.998,1.0,609.92,610.72,1.001,invert_divide,ETH
1644081360,1.001,0.9993,1.0,176.67,176.79,1.001,invert_divide,BTC
1644081300,1.002,1.0,1.001,92.77,92.8,1.0,invert_divide,BTC
