time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644088500,1.12,1.119,1.12,41894.34,46910.65,1.12,direct,
1644088440,1.121,1.119,1.12,55797.77,62490.95,1.12,direct,
1644088380,1.121,1.118,1.118,52354.87,58644.79,1.12,direct,
1644088320,1.119,1.117,1.118,62433.55,69795.69,1.118,direct,
1644088260,1.12,1.118,1.119,46665.27,52247.73,1.118,direct,
1644088200,1.121,1.119,1.12,131127.04,146767.03,1.119,direct,
1644088140,1.122,1.12,1.122,89986.03,100567.71,1.12,direct,
1644088080,1.124,1.122,1.123,70203.13,78781.79,1.122,direct,
1644088020,1.123,1.123,1.123,67860.69,76194.58,1.123,direct,
1644087960,1.124,1.122,1.124,179324.92,201414.79,1.123,direct,
1644087900,1.124,1.123,1.124,38257.8,42983.91,1.124,direct,
1644087840,1.124,1.123,1.123,27564.04,30973.66,1.124,direct,
1644087780,1.124,1.123,1.124,15294.65,17180.68,1.123,direct,
1644087720,1.125,1.123,1.124,28117.19,31601.07,1.124,direct,
1644087660,1.125,1.124,1.124,36739.14,41320.31,1.124,direct,
1644087600,1.125,1.123,1.125,28153.28,31653.57,1.124,direct,
1644087540,1.125,1.124,1.125,24697.34,27764.79,1.125,direct,
1644087480,1.125,1.124,1.124,30051.3,33795.64,1.125,direct,
1644087420,1.126,1.124,1.124,112311.35,126331.98,1.124,direct,
1644087360,1.124,1.124,1.124,26749.19,30070.45,1.124,direct,
1644087300,1.125,1.123,1.124,23873.71,26823.95,1.124,direct,
1644087240,1.125,1.123,1.123,14835.61,16673.31,1.124,direct,
1644087180,1.124,1.123,1.124,16038.98,18025.57,1.123,direct,
1644087120,1.124,1.124,1.124,50647.24,56932.93,1.124,direct,
1644087060,1.124,1.123,1.123,16349.72,18375.81,1.124,direct,
