time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644088500,1.001,1.0,1.001,8.367,8.374,1.001,invert_divide,BTC
1644088440,1.001,1.0,1.0,40.04,40.06,1.001,invert_divide,ETH
1644088380,1.001,0.9991,1.001,236.96,237.06,1.0,invert_divide,ETH
1644088320,1.001,1.001,1.001,142.58,142.68,1.001,invert_divide,ETH
1644088260,1.001,1.001,1.001,6.764,6.771,1.001,invert_divide,BTC
1644088200,1.001,1.001,1.001,6.201,6.206,1.001,invert_divide,BTC
1644088140,1.002,1.001,1.001,4.799,4.804,1.001,invert_divide,BTC
1644088080,1.002,1.001,1.001,9.324,9.333,1.001,invert_divide,BTC
1644088020,1.001,1.0,1.001,101.14,101.21,1.001,invert_divide,ETH
1644087960,1.001,1.001,1.001,5.026,5.031,1.001,invert_divide,BTC
1644087900,1.001,1.001,1.001,8.617,8.625,1.001,invert_divide,BTC
1644087840,1.001,0.9999,1.001,9.233,9.241,1.001,invert_divide,BTC
1644087780,1.001,1.001,1.001,119551.41,119623.83,1.001,direct,
1644087720,1.001,1.001,1.001,105878.56,105945.8,1.001,direct,
1644087660,1.001,1.001,1.001,4.22,4.224,1.001,invert_divide,BTC
1644087600,1.001,1.0,1.001,10.3,10.31,1.001,invert_divide,BTC
1644087540,1.001,1.0,1.001,61.27,61.31,1.001,invert_divide,ETH
1644087480,1.001,1.0,1.001,6.081,6.085,1.001,invert_divide,BTC
1644087420,1.002,1.001,1.001,10.0,10.01,1.001,invert_divide,BTC
1644087360,1.001,1.0,1.001,4.67,4.674,1.001,invert_divide,BTC
1644087300,1.001,1.0,1.001,69.02,69.07,1.001,invert_divide,ETH
1644087240,1.001,1.001,1.001,145056.25,145144.26,1.001,direct,
1644087180,1.001,1.0,1.001,107.68,107.75,1.001,invert_divide,ETH
1644087120,1.001,1.001,1.001,89.27,89.34,1.001,invert_divide,ETH
1644087060,1.001,0.9996,1.001,167.82,167.94,1.001,invert_divide,ETH
