time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644100020,1.128,1.128,1.128,7536.44,8502.45,1.128,direct,
1644099960,1.129,1.128,1.129,47511.67,53614.15,1.128,direct,
1644099900,1.129,1.129,1.129,23076.48,26059.92,1.129,direct,
1644099840,1.129,1.129,1.129,13858.34,15645.38,1.129,direct,
1644099780,1.13,1.129,1.129,11701.23,13215.28,1.129,direct,
1644099720,1.13,1.129,1.129,7299.87,8243.7,1.129,direct,
1644099660,1.129,1.129,1.129,11429.34,12902.18,1.129,direct,
1644099600,1.13,1.129,1.13,11812.18,13339.09,1.129,direct,
1644099540,1.13,1.129,1.129,23876.01,26970.29,1.13,direct,
1644099480,1.131,1.129,1.131,24473.2,27649.7,1.129,direct,
1644099420,1.131,1.129,1.13,105578.27,119340.7,1.131,direct,
1644099360,1.13,1.128,1.128,68934.97,77829.29,1.13,direct,
1644099300,1.128,1.128,1.128,20260.04,22860.63,1.128,direct,
1644099240,1.129,1.128,1.128,30634.18,34566.06,1.128,direct,
1644099180,1.128,1.127,1.127,49917.27,56304.64,1.128,direct,
1644099120,1.128,1.127,1.128,58783.16,66277.51,1.127,direct,
1644099060,1.128,1.127,1.127,22345.57,25186.09,1.128,direct,
1644099000,1.127,1.126,1.126,12388.87,13958.59,1.127,direct,
1644098940,1.127,1.126,1.127,193284.4,217841.24,1.126,direct,
1644098880,1.128,1.127,1.128,316375.77,356740.52,1.127,direct,
1644098820,1.129,1.128,1.128,28590.7,32255.63,1.128,direct,
1644098760,1.128,1.127,1.128,235209.1,265224.36,1.128,direct,
1644098700,1.128,1.127,1.127,38777.49,43734.6,1.128,direct,
1644098640,1.127,1.126,1.126,64973.01,73210.7,1.127,direct,
1644098580,1.127,1.126,1.126,86712.68,97690.66,1.126,direct,
