time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644082740,41441.37,41396.26,41438.93,12.52,518844.82,41396.26,direct,
1644082680,41444.0,41431.21,41433.19,6.816,282407.67,41438.93,direct,
1644082620,41451.78,41426.58,41427.07,12.56,520370.16,41433.19,direct,
1644082560,41442.07,41426.71,41429.75,8.803,364741.17,41427.07,direct,
1644082500,41439.48,41419.7,41439.48,13.42,556061.04,41429.75,direct,
1644082440,41455.43,41406.21,41455.43,24.53,1016387.91,41439.48,direct,
1644082380,41461.31,41427.72,41442.14,20.9,866516.44,41455.43,direct,
1644082320,41447.5,41407.09,41416.07,31.28,1295646.66,41442.14,direct,
1644082260,41420.29,41329.43,41329.43,21.18,876506.75,41416.07,direct,
1644082200,41331.47,41311.72,41330.89,8.477,350264.1,41329.43,direct,
1644082140,41345.18,41273.59,41273.59,11.69,483139.85,41330.89,direct,
1644082080,41306.99,41233.63,41237.89,21.11,871406.91,41273.59,direct,
1644082020,41290.28,41203.64,41288.26,45.22,1863914.71,41237.89,direct,
1644081960,41316.21,41288.2,41292.59,15.3,631850.15,41288.26,direct,
1644081900,41353.64,41292.02,41344.78,28.99,1197561.68,41292.59,direct,
1644081840,41350.67,41275.11,41275.34,45.53,1882092.71,41344.78,direct,
1644081780,41317.03,41221.91,41228.63,84.55,3492005.05,41275.34,direct,
1644081720,41229.33,41161.76,41165.04,26.7,1099869.39,41228.63,direct,
1644081660,41173.78,41155.88,41156.02,15.06,619889.27,41165.04,direct,
1644081600,41163.86,41100.59,41104.28,55.62,2288577.74,41156.02,direct,
1644081540,41112.75,41096.0,41107.95,22.98,944397.93,41104.28,direct,
1644081480,41119.37,41050.39,41053.87,38.23,1571015.25,41107.95,direct,
1644081420,41056.62,41007.16,41023.01,40.29,1653084.6,41053.87,direct,
1644081360,41029.17,40963.47,40988.51,176.67,7237179.69,41023.01,direct,
1644081300,41062.09,40986.47,41058.48,92.77,3804111.83,40988.51,direct,
