time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644097140,1.125,1.123,1.123,25149.16,28271.78,1.125,direct,
1644097080,1.124,1.123,1.124,23826.4,26782.15,1.123,direct,
1644097020,1.124,1.124,1.124,57482.81,64616.97,1.124,direct,
1644096960,1.125,1.121,1.121,594394.91,667745.57,1.124,direct,
1644096900,1.122,1.121,1.121,8067.86,9046.66,1.121,direct,
1644096840,1.121,1.12,1.121,31908.9,35770.71,1.121,direct,
1644096780,1.121,1.119,1.119,22157.0,24825.57,1.121,direct,
1644096720,1.121,1.119,1.121,19923.35,22298.53,1.119,direct,
1644096660,1.121,1.12,1.12,86795.65,97276.48,1.121,direct,
1644096600,1.122,1.119,1.122,63913.39,71574.09,1.12,direct,
1644096540,1.123,1.121,1.122,30182.67,33863.87,1.122,direct,
1644096480,1.122,1.122,1.122,14915.73,16737.85,1.122,direct,
1644096420,1.122,1.121,1.122,8668.87,9722.38,1.122,direct,
1644096360,1.122,1.122,1.122,11302.47,12680.7,1.122,direct,
1644096300,1.122,1.121,1.121,15043.24,16873.71,1.122,direct,
1644096240,1.122,1.121,1.122,6898.26,7736.81,1.121,direct,
1644096180,1.122,1.121,1.121,14148.79,15872.45,1.122,direct,
1644096120,1.122,1.121,1.121,10806.95,12117.25,1.121,direct,
1644096060,1.121,1.12,1.121,10017.33,11225.09,1.121,direct,
1644096000,1.122,1.12,1.121,13708.77,15369.37,1.121,direct,
1644095940,1.122,1.12,1.121,18464.75,20690.75,1.121,direct,
1644095880,1.122,1.121,1.122,30451.14,34141.19,1.121,direct,
1644095820,1.122,1.121,1.122,79559.73,89196.89,1.122,direct,
1644095760,1.123,1.122,1.122,101173.09,113603.01,1.122,direct,
1644095700,1.123,1.121,1.123,77462.79,86900.96,1.122,direct,
