time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644076980,1.003,1.001,1.001,14.5,14.51,1.001,invert_divide,BTC
1644076920,1.002,0.9998,1.001,61.47,61.53,1.001,invert_divide,BTC
1644076860,1.001,0.9996,1.001,33.58,33.6,1.001,invert_divide,BTC
1644076800,1.003,1.0,1.001,343.9,344.03,1.0,invert_divide,ETH
1644076740,1.001,1.001,1.001,9.404,9.413,1.001,invert_divide,BTC
1644076680,1.001,0.9999,1.001,117.26,117.38,1.001,invert_divide,ETH
1644076620,1.001,0.9999,1.001,210.02,210.26,1.001,invert_divide,ETH
1644076560,1.001,1.001,1.001,156355.69,156475.81,1.001,direct,
1644076500,1.001,1.0,1.001,300.19,300.45,1.001,invert_divide,ETH
1644076440,1.001,1.001,1.001,27.65,27.68,1.001,invert_divide,BTC
1644076380,1.002,1.001,1.001,138.37,138.5,1.001,invert_divide,ETH
1644076320,1.002,1.001,1.001,14.73,14.74,1.001,invert_divide,BTC
1644076260,1.002,1.0,1.001,30.4,30.43,1.001,invert_divide,BTC
1644076200,1.003,1.001,1.001,584.86,585.27,1.001,invert_divide,ETH
1644076140,1.001,1.001,1.001,10.04,10.05,1.001,invert_divide,BTC
1644076080,1.001,1.0,1.001,14.92,14.93,1.001,invert_divide,BTC
1644076020,1.002,1.001,1.001,151.85,152.01,1.001,invert_divide,ETH
1644075960,1.002,1.0,1.001,15.46,15.48,1.001,invert_divide,BTC
1644075900,1.002,1.0,1.001,27.69,27.72,1.001,invert_divide,BTC
1644075840,1.002,1.001,1.001,20.54,20.56,1.001,invert_divide,BTC
1644075780,1.001,1.0,1.001,48.27,48.32,1.001,invert_divide,BTC
1644075720,1.001,1.0,1.001,15.13,15.14,1.001,invert_divide,BTC
1644075660,1.002,0.9999,1.001,48.18,48.22,1.001,invert_divide,BTC
1644075600,1.001,1.0,1.001,38.93,38.96,1.001,invert_divide,BTC
1644075540,1.001,1.001,1.001,41.48,41.51,1.001,invert_divide,BTC
