time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644079860,165.14,164.99,165.05,27.06,4464.61,164.99,multiply,ETH
1644079800,165.05,164.96,164.92,14.19,2342.12,165.05,multiply,ETH
1644079740,165.31,164.95,165.31,538.39,88990.1,164.95,direct,
1644079680,165.41,165.25,165.52,160.24,26486.03,165.29,multiply,BTC
1644079620,165.61,165.58,165.54,23.28,3855.29,165.61,multiply,ETH
1644079560,165.74,165.52,165.74,17.1,2829.79,165.52,direct,
1644079500,165.77,165.74,166.04,57.22,9483.61,165.74,multiply,ETH
1644079440,166.13,165.95,166.25,97.95,16263.94,166.04,multiply,ETH
1644079380,166.28,166.22,166.22,159.19,26464.72,166.25,multiply,ETH
1644079320,166.28,166.22,166.36,98.88,16435.91,166.22,multiply,ETH
1644079260,166.42,166.36,166.41,59.86,9958.45,166.36,multiply,ETH
1644079200,166.48,166.14,166.48,482.09,80036.85,166.14,direct,
1644079140,166.64,166.44,166.58,302.99,50428.21,166.44,multiply,BTC
1644079080,166.58,166.49,166.48,49.6,8262.24,166.58,multiply,BTC
1644079020,166.71,166.56,167.09,36.78,6126.04,166.56,multiply,ETH
1644078960,167.0,166.87,166.9,29.7,4958.64,166.96,multiply,BTC
1644078900,167.15,166.97,167.02,168.77,28204.77,167.12,multiply,ETH
1644078840,167.1,166.89,166.99,384.84,64227.37,166.89,multiply,BTC
1644078780,167.21,167.12,167.0,51.93,8678.48,167.12,multiply,ETH
1644078720,167.06,166.97,166.92,102.24,17074.18,167.0,multiply,ETH
1644078660,166.95,166.92,166.86,8.901,1485.79,166.92,multiply,ETH
1644078600,166.95,166.83,166.97,25.53,4259.88,166.86,multiply,ETH
1644078540,166.93,166.89,166.92,10.09,1683.93,166.89,multiply,BTC
1644078480,167.21,166.82,167.06,240.46,40149.01,166.97,multiply,ETH
1644078420,167.03,166.96,166.96,29.61,4948.82,167.03,direct,
