time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644076980,123.34,123.17,123.3,80.81,9957.41,123.17,direct,
1644076920,123.57,123.2,123.35,2497.23,308086.47,123.3,direct,
1644076860,123.35,123.15,123.27,636.22,78428.93,123.35,direct,
1644076800,123.51,123.27,123.44,949.35,117170.58,123.27,direct,
1644076740,123.45,123.33,123.33,125.16,15444.95,123.44,direct,
1644076680,123.35,123.22,123.22,71.11,8771.61,123.33,direct,
1644076620,123.27,123.11,123.12,269.57,33200.94,123.22,direct,
1644076560,123.12,123.08,123.12,47.89,5896.33,123.12,direct,
1644076500,123.13,123.07,123.07,47.5,5850.42,123.12,direct,
1644076440,123.14,123.06,123.08,59.77,7356.76,123.07,direct,
1644076380,123.18,123.08,123.18,96.53,11884.39,123.08,direct,
1644076320,123.23,123.15,123.16,154.46,19027.46,123.18,direct,
1644076260,123.22,123.0,123.12,700.37,86128.34,123.16,direct,
1644076200,123.37,123.12,123.37,725.58,89441.63,123.12,direct,
1644076140,123.38,123.31,123.32,54.05,6666.57,123.37,direct,
1644076080,123.41,123.28,123.41,88.23,10878.89,123.32,direct,
1644076020,123.47,123.36,123.42,126.54,15618.62,123.41,direct,
1644075960,123.44,123.32,123.29,647.99,79989.57,123.44,multiply,BTC
1644075900,123.61,123.16,123.61,1107.22,136583.62,123.24,direct,
1644075840,123.7,123.6,123.64,588.74,72787.59,123.61,direct,
1644075780,123.68,123.51,123.51,478.22,59134.21,123.64,direct,
1644075720,123.59,123.5,123.55,430.7,53209.87,123.51,direct,
1644075660,123.91,123.47,123.87,1149.85,142081.17,123.55,direct,
1644075600,123.9,123.7,123.7,1495.21,185133.36,123.87,direct,
1644075540,123.7,123.56,123.64,678.0,83846.36,123.7,direct,
