time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644088500,121.77,121.66,121.77,141.69,17241.41,121.71,direct,
1644088440,121.79,121.79,121.77,89.03,10843.14,121.79,multiply,BTC
1644088380,121.81,121.65,121.58,1034.34,125952.48,121.77,multiply,BTC
1644088320,121.63,121.58,121.68,821.79,99917.08,121.58,multiply,BTC
1644088260,121.72,121.68,121.76,571.29,69512.72,121.68,multiply,BTC
1644088200,121.76,121.76,121.74,142.99,17409.79,121.76,multiply,BTC
1644088140,121.83,121.74,121.88,270.83,32971.58,121.74,multiply,BTC
1644088080,121.93,121.88,121.95,227.25,27698.26,121.88,multiply,BTC
1644088020,121.95,121.87,121.89,337.59,41170.25,121.95,multiply,BTC
1644087960,121.95,121.85,121.9,195.02,23771.51,121.88,direct,
1644087900,121.94,121.89,121.93,28.69,3498.69,121.9,direct,
1644087840,121.93,121.81,121.82,167.81,20460.42,121.93,direct,
1644087780,121.85,121.81,121.89,96.72,11785.35,121.85,multiply,BTC
1644087720,121.96,121.82,121.94,185.58,22611.13,121.82,direct,
1644087660,122.01,121.97,121.98,382.41,46642.39,121.97,multiply,BTC
1644087600,122.12,121.93,122.11,367.22,44805.13,121.98,direct,
1644087540,122.11,122.02,121.98,767.35,93698.04,122.11,multiply,BTC
1644087480,122.08,121.98,122.01,313.37,38213.42,122.04,direct,
1644087420,122.12,121.88,121.88,773.99,94420.04,122.01,direct,
1644087360,121.88,121.79,121.81,77.86,9487.75,121.88,direct,
1644087300,121.85,121.81,121.89,94.61,11524.04,121.81,multiply,BTC
1644087240,121.85,121.76,121.8,144.5,17606.99,121.85,direct,
1644087180,121.93,121.77,121.93,413.66,50380.65,121.8,direct,
1644087120,121.93,121.87,121.92,34.91,4256.61,121.93,direct,
1644087060,121.93,121.88,121.88,68.25,8322.4,121.92,direct,
