time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644079860,1.129,1.128,1.128,58446.29,65945.22,1.128,direct,
1644079800,1.13,1.127,1.13,101953.78,115058.74,1.128,direct,
1644079740,1.133,1.128,1.133,417199.22,471457.53,1.13,direct,
1644079680,1.135,1.133,1.135,109107.82,123783.98,1.133,direct,
1644079620,1.135,1.135,1.135,92375.03,104849.2,1.135,direct,
1644079560,1.137,1.135,1.136,161634.93,183512.49,1.135,direct,
1644079500,1.138,1.136,1.138,180200.21,204788.64,1.136,direct,
1644079440,1.139,1.137,1.138,124540.69,141679.87,1.138,direct,
1644079380,1.139,1.138,1.138,161566.37,183942.59,1.138,direct,
1644079320,1.141,1.138,1.141,247633.11,282231.1,1.138,direct,
1644079260,1.142,1.14,1.141,45294.67,51706.63,1.141,direct,
1644079200,1.142,1.141,1.142,54988.78,62754.38,1.141,direct,
1644079140,1.142,1.141,1.142,29121.17,33234.38,1.142,direct,
1644079080,1.142,1.14,1.141,91394.07,104276.2,1.142,direct,
1644079020,1.143,1.14,1.143,160526.94,183183.06,1.141,direct,
1644078960,1.144,1.143,1.143,9148.14,10461.37,1.143,direct,
1644078900,1.144,1.143,1.143,42304.91,48380.13,1.143,direct,
1644078840,1.144,1.143,1.144,41218.33,47125.64,1.143,direct,
1644078780,1.145,1.142,1.143,59984.35,68604.11,1.144,direct,
1644078720,1.143,1.142,1.142,42832.67,48932.23,1.143,direct,
1644078660,1.143,1.142,1.143,101910.56,116410.88,1.142,direct,
1644078600,1.143,1.142,1.143,25349.74,28964.26,1.143,direct,
1644078540,1.143,1.142,1.143,73580.44,84075.86,1.143,direct,
1644078480,1.145,1.143,1.144,124961.03,142906.56,1.143,direct,
1644078420,1.145,1.144,1.144,76560.99,87600.68,1.144,direct,
