time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644100020,3029.18,3028.35,3028.2,185.13,560792.01,3029.18,multiply,BTC
1644099960,3028.62,3028.2,3030.09,236.58,716411.64,3028.2,multiply,BTC
1644099900,3030.92,3030.09,3031.77,169.43,513387.44,3030.09,multiply,BTC
1644099840,3032.26,3031.47,3032.02,47.06,142672.66,3031.6,direct,
1644099780,3032.53,3031.74,3031.97,20.32,61610.16,3032.02,direct,
1644099720,3032.76,3031.61,3031.99,56.0,169797.24,3031.97,direct,
1644099660,3031.99,3030.63,3031.81,40.7,123352.52,3031.99,direct,
1644099600,3033.24,3031.81,3033.24,44.75,135696.38,3031.81,direct,
1644099540,3033.26,3031.46,3032.0,26.89,81545.76,3033.24,direct,
1644099480,3036.1,3030.18,3036.1,330.9,1003211.39,3032.0,direct,
1644099420,3036.7,3035.87,3036.3,46.97,142615.3,3036.1,direct,
1644099360,3037.17,3035.48,3035.62,69.02,209581.81,3036.3,direct,
1644099300,3035.25,3032.74,3032.49,167.07,507098.94,3035.25,multiply,BTC
1644099240,3032.91,3032.07,3030.94,122.3,370873.61,3032.49,multiply,BTC
1644099180,3031.77,3030.94,3030.46,95.37,289060.57,3030.94,multiply,BTC
1644099120,3031.13,3029.69,3030.66,47.68,144485.31,3030.97,direct,
1644099060,3031.35,3029.77,3030.51,51.79,156939.95,3030.66,direct,
1644099000,3031.08,3029.22,3029.59,29.53,89520.72,3030.51,direct,
1644098940,3035.15,3029.14,3035.11,131.11,397503.49,3029.59,direct,
1644098880,3037.41,3034.63,3035.0,105.12,319217.07,3035.11,direct,
1644098820,3035.93,3033.53,3033.53,118.54,359810.08,3035.0,direct,
1644098760,3034.18,3032.55,3033.36,50.75,153942.63,3033.53,direct,
1644098700,3034.5,3030.63,3030.72,198.68,602599.2,3033.36,direct,
1644098640,3031.9,3030.72,3031.06,53.63,162562.61,3030.72,direct,
1644098580,3031.58,3029.34,3029.75,97.94,296804.54,3031.06,direct,
