time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644076980,0.2162,0.2159,0.2162,22036.21,4762.58,0.2159,direct,
1644076920,0.2164,0.2161,0.2161,99298.53,21480.12,0.2162,direct,
1644076860,0.2161,0.2157,0.2159,92075.27,19886.26,0.2161,direct,
1644076800,0.2164,0.2159,0.2161,153705.29,33212.67,0.2159,direct,
1644076740,0.2161,0.2159,0.2159,29042.55,6273.52,0.2161,direct,
1644076680,0.216,0.2157,0.2157,28694.14,6193.08,0.2159,direct,
1644076620,0.2158,0.2155,0.2155,40941.4,8827.88,0.2157,direct,
1644076560,0.2156,0.2155,0.2155,25511.86,5497.89,0.2155,direct,
1644076500,0.2156,0.2154,0.2154,124840.76,26909.61,0.2155,direct,
1644076440,0.2155,0.2154,0.2154,53545.21,11535.85,0.2154,direct,
1644076380,0.2154,0.2153,0.2154,24715.89,5322.59,0.2154,direct,
1644076320,0.2156,0.2153,0.2154,30972.79,6673.14,0.2154,direct,
1644076260,0.2156,0.2152,0.2156,44153.93,9507.18,0.2154,direct,
1644076200,0.2159,0.2155,0.2158,60969.0,13152.7,0.2156,direct,
1644076140,0.2159,0.2157,0.2159,62268.0,13434.11,0.2158,direct,
1644076080,0.2159,0.2158,0.2159,23971.88,5174.71,0.2159,direct,
1644076020,0.216,0.2158,0.2158,18398.8,3972.61,0.2159,direct,
1644075960,0.216,0.2157,0.2157,45765.59,9878.06,0.2158,direct,
1644075900,0.2162,0.2154,0.2162,150743.7,32530.34,0.2157,direct,
1644075840,0.2163,0.2161,0.2161,33317.45,7203.26,0.2162,direct,
1644075780,0.2163,0.216,0.216,52757.85,11405.81,0.2161,direct,
1644075720,0.2162,0.2159,0.2162,42636.67,9211.56,0.216,direct,
1644075660,0.2166,0.2159,0.2166,60809.47,13150.03,0.2162,direct,
1644075600,0.2166,0.2163,0.2163,42669.3,9236.79,0.2166,direct,
1644075540,0.2164,0.2162,0.2162,90178.0,19504.53,0.2163,direct,
