time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644100020,1.001,1.001,1.001,41.6,41.64,1.001,invert_divide,ETH
1644099960,1.001,1.001,1.001,7.772,7.779,1.001,invert_divide,BTC
1644099900,1.001,1.001,1.001,6.9,6.905,1.001,invert_divide,BTC
1644099840,1.001,1.001,1.001,6.347,6.353,1.001,invert_divide,BTC
1644099780,1.001,1.001,1.001,111099.89,111166.73,1.001,direct,
1644099720,1.001,1.001,1.001,56.0,56.05,1.001,invert_divide,ETH
1644099660,1.001,1.001,1.001,3.562,3.565,1.001,invert_divide,BTC
1644099600,1.001,1.001,1.001,7.617,7.623,1.001,invert_divide,BTC
1644099540,1.001,1.0,1.001,26.89,26.91,1.001,invert_divide,ETH
1644099480,1.002,1.0,1.001,330.9,331.1,1.001,invert_divide,ETH
1644099420,1.001,1.001,1.001,8.749,8.756,1.001,invert_divide,BTC
1644099360,1.001,1.0,1.001,69.02,69.06,1.001,invert_divide,ETH
1644099300,1.001,1.0,1.001,50.3,50.35,1.001,invert_divide,ETH
1644099240,1.001,1.001,1.001,6.329,6.335,1.001,invert_divide,BTC
1644099180,1.001,1.001,1.001,8.116,8.123,1.001,invert_divide,BTC
1644099120,1.001,1.001,1.001,2026137.88,2027352.2,1.001,direct,
1644099060,1.001,1.0,1.001,4.761,4.765,1.001,invert_divide,BTC
1644099000,1.001,1.0,1.001,5.286,5.291,1.001,invert_divide,BTC
1644098940,1.002,1.001,1.001,15.89,15.9,1.001,invert_divide,BTC
1644098880,1.001,1.001,1.001,34.8,34.82,1.001,invert_divide,BTC
1644098820,1.001,1.0,1.001,118.54,118.62,1.001,invert_divide,ETH
1644098760,1.001,1.0,1.001,8.956,8.962,1.001,invert_divide,BTC
1644098700,1.001,0.9997,1.001,198.68,198.79,1.001,invert_divide,ETH
1644098640,1.001,1.001,1.001,9.585,9.592,1.001,invert_divide,BTC
1644098580,1.001,1.0,1.001,23.1,23.12,1.001,invert_divide,BTC
