time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644088500,413.29,413.09,413.23,301.09,124375.9,413.09,multiply,BTC
1644088440,413.46,413.28,413.36,185.78,76793.15,413.31,direct,
1644088380,413.28,413.07,412.85,529.55,218851.99,413.28,multiply,BTC
1644088320,412.89,412.8,413.06,615.59,254144.25,412.85,multiply,BTC
1644088260,413.23,413.02,413.35,137.88,56952.64,413.06,multiply,BTC
1644088200,413.43,413.31,413.39,173.89,71877.66,413.35,multiply,BTC
1644088140,413.52,413.31,413.72,291.69,120582.28,413.39,multiply,BTC
1644088080,413.8,413.67,413.89,148.16,61296.09,413.72,multiply,BTC
1644088020,414.03,413.76,413.76,46.07,19068.45,413.85,direct,
1644087960,414.03,413.68,414.03,53.9,22308.03,413.76,direct,
1644087900,414.17,413.9,414.06,41.22,17067.43,414.03,direct,
1644087840,414.18,413.53,413.59,145.85,60368.64,414.06,direct,
1644087780,414.04,413.59,414.0,61.46,25424.06,413.59,direct,
1644087720,414.46,413.99,414.42,206.5,85516.48,414.0,direct,
1644087660,414.64,414.55,414.67,49.59,20557.77,414.55,multiply,BTC
1644087600,415.04,414.22,414.97,105.29,43651.46,414.78,direct,
1644087540,415.41,414.81,415.18,84.35,35040.09,415.41,multiply,ETH
1644087480,415.09,414.78,414.93,69.06,28650.81,415.04,direct,
1644087420,414.84,414.67,414.75,178.08,73874.43,414.84,multiply,BTC
1644087360,415.04,414.75,414.78,218.51,90626.9,414.75,multiply,BTC
1644087300,414.82,414.7,414.96,150.18,62291.79,414.78,multiply,BTC
1644087240,414.96,414.88,414.69,126.23,52380.3,414.96,multiply,BTC
1644087180,414.77,414.64,414.79,52.79,21891.3,414.69,multiply,BTC
1644087120,415.01,414.91,414.99,26.02,10797.27,415.01,direct,
1644087060,415.19,414.98,415.03,92.42,38360.52,415.07,multiply,BTC
