time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644085620,0.6639,0.6635,0.6635,19122.45,12694.12,0.6639,direct,
1644085560,0.6638,0.6635,0.6638,10272.97,6820.78,0.6635,direct,
1644085500,0.6645,0.6637,0.6645,49829.7,33087.14,0.6638,direct,
1644085440,0.665,0.6642,0.665,19699.34,13087.68,0.6645,direct,
1644085380,0.6657,0.6644,0.6644,135186.58,89903.75,0.665,direct,
1644085320,0.6646,0.664,0.664,74170.45,49281.07,0.6644,direct,
1644085260,0.664,0.6639,0.6639,20083.2,13330.07,0.664,direct,
1644085200,0.6642,0.6638,0.6638,21651.48,14370.99,0.6639,direct,
1644085140,0.6641,0.6634,0.6641,35874.74,23803.85,0.6638,direct,
1644085080,0.6642,0.664,0.6641,23902.21,15868.38,0.6641,direct,
1644085020,0.6642,0.664,0.664,48059.16,31906.62,0.6641,direct,
1644084960,0.6647,0.664,0.6646,109973.28,73053.24,0.664,direct,
1644084900,0.6651,0.6646,0.6651,37885.35,25168.82,0.6646,direct,
1644084840,0.6652,0.6645,0.6649,443941.13,294930.82,0.6651,direct,
1644084780,0.6659,0.6649,0.6659,165011.59,109732.79,0.6649,direct,
1644084720,0.666,0.6655,0.666,873313.93,580689.87,0.6659,direct,
1644084660,0.6664,0.665,0.665,495023.22,329633.47,0.666,direct,
1644084600,0.6662,0.6647,0.6661,135531.01,90107.12,0.665,direct,
1644084540,0.6667,0.6659,0.6667,618646.72,411835.74,0.6661,direct,
1644084480,0.6668,0.6649,0.6649,544135.83,362428.26,0.6667,direct,
1644084420,0.6652,0.6649,0.6651,15946.16,10604.95,0.6649,direct,
1644084360,0.6651,0.665,0.665,3196.46,2126.74,0.6651,direct,
1644084300,0.6654,0.665,0.6653,59459.48,39573.41,0.665,direct,
1644084240,0.6653,0.6649,0.6649,35204.62,23404.1,0.6653,direct,
1644084180,0.6649,0.6646,0.6646,74332.94,49410.9,0.6649,direct,
