time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644102900,1.134,1.133,1.133,31125.35,35281.63,1.133,direct,
1644102840,1.133,1.132,1.132,20781.18,23536.55,1.133,direct,
1644102780,1.132,1.131,1.132,9685.86,10964.36,1.132,direct,
1644102720,1.133,1.131,1.133,26684.7,30206.14,1.132,direct,
1644102660,1.133,1.132,1.132,35192.11,39868.1,1.133,direct,
1644102600,1.134,1.132,1.133,91269.14,103371.86,1.132,direct,
1644102540,1.134,1.133,1.133,3128.21,3545.69,1.133,direct,
1644102480,1.133,1.132,1.132,18122.99,20530.24,1.133,direct,
1644102420,1.133,1.132,1.133,77890.89,88238.34,1.132,direct,
1644102360,1.133,1.131,1.132,75045.58,84972.75,1.133,direct,
1644102300,1.133,1.132,1.133,26588.09,30116.54,1.132,direct,
1644102240,1.133,1.133,1.133,19897.98,22549.81,1.133,direct,
1644102180,1.133,1.133,1.133,23609.01,26743.14,1.133,direct,
1644102120,1.133,1.133,1.133,22454.44,25441.49,1.133,direct,
1644102060,1.134,1.132,1.132,24824.06,28113.76,1.133,direct,
1644102000,1.132,1.131,1.131,32721.69,37018.87,1.132,direct,
1644101940,1.131,1.131,1.131,32333.43,36562.42,1.131,direct,
1644101880,1.131,1.131,1.131,58999.99,66726.61,1.131,direct,
1644101820,1.132,1.131,1.131,8298.48,9389.29,1.131,direct,
1644101760,1.132,1.131,1.131,17123.58,19380.8,1.131,direct,
1644101700,1.131,1.129,1.129,56938.42,64303.83,1.131,direct,
1644101640,1.129,1.128,1.129,36408.38,41081.09,1.129,direct,
1644101580,1.13,1.128,1.13,67973.19,76710.18,1.129,direct,
1644101520,1.13,1.129,1.13,32724.16,36971.77,1.13,direct,
1644101460,1.132,1.13,1.13,163583.48,185103.47,1.13,direct,
