time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644097140,3022.22,3021.18,3021.48,24.79,74913.93,3021.86,direct,
1644097080,3022.38,3020.29,3022.38,36.94,111606.63,3021.48,direct,
1644097020,3022.38,3021.22,3021.75,73.83,223110.96,3022.38,direct,
1644096960,3022.29,3021.26,3021.54,18.28,55243.89,3021.75,direct,
1644096900,3022.07,3020.15,3020.16,29.03,87688.41,3021.54,direct,
1644096840,3021.11,3018.56,3019.64,38.67,116764.03,3020.16,direct,
1644096780,3019.64,3017.03,3017.46,46.99,141835.46,3019.64,direct,
1644096720,3020.1,3016.36,3020.06,79.96,241340.38,3017.46,direct,
1644096660,3023.09,3020.06,3022.13,61.2,184962.76,3020.06,direct,
1644096600,3027.52,3019.8,3027.52,112.86,341102.98,3022.13,direct,
1644096540,3027.52,3024.81,3025.13,105.29,318609.06,3027.52,direct,
1644096480,3025.22,3024.03,3024.36,74.62,225754.59,3025.13,direct,
1644096420,3024.93,3024.26,3024.47,22.99,69528.59,3024.36,direct,
1644096360,3024.89,3024.21,3024.72,26.48,80087.07,3024.47,direct,
1644096300,3024.92,3023.61,3024.09,81.81,247363.71,3024.72,direct,
1644096240,3024.98,3023.31,3023.96,114.77,347176.92,3024.98,multiply,BTC
1644096180,3024.3,3022.81,3024.23,21.52,65066.67,3023.19,direct,
1644096120,3024.27,3022.21,3022.41,43.88,132667.88,3024.23,direct,
1644096060,3023.09,3021.74,3022.47,50.56,152828.55,3022.41,direct,
1644096000,3024.32,3022.04,3023.66,58.31,176315.25,3022.47,direct,
1644095940,3023.66,3021.34,3021.99,190.75,576606.15,3023.66,direct,
1644095880,3022.84,3020.94,3021.83,90.66,273902.89,3021.99,direct,
1644095820,3027.7,3021.31,3027.3,406.53,1229345.03,3021.83,direct,
1644095760,3029.86,3026.74,3028.58,204.93,620633.67,3027.3,direct,
1644095700,3028.95,3027.57,3028.95,59.04,178785.98,3028.58,direct,
