time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644076980,0.6753,0.6746,0.6752,44690.22,30165.98,0.6748,direct,
1644076920,0.6755,0.6741,0.6741,135747.94,91704.54,0.6752,direct,
1644076860,0.6746,0.6738,0.6743,46635.21,31432.95,0.6741,direct,
1644076800,0.6751,0.6741,0.6741,293775.53,198251.26,0.6743,direct,
1644076740,0.6741,0.6738,0.6738,3118.51,2101.61,0.6741,direct,
1644076680,0.6738,0.673,0.673,14350.06,9669.17,0.6738,direct,
1644076620,0.6732,0.6727,0.6727,43708.44,29418.34,0.673,direct,
1644076560,0.6727,0.6726,0.6726,11379.89,7656.29,0.6727,direct,
1644076500,0.6727,0.6725,0.6727,16972.41,11414.41,0.6726,direct,
1644076440,0.673,0.6725,0.6727,421136.3,282985.91,0.6727,direct,
1644076380,0.6727,0.6726,0.6727,37486.09,25210.0,0.6727,direct,
1644076320,0.6731,0.6726,0.6731,15904.4,10696.79,0.6727,direct,
1644076260,0.6735,0.6725,0.6735,48279.39,32481.14,0.6731,direct,
1644076200,0.6739,0.6735,0.6737,176547.14,118926.18,0.6735,direct,
1644076140,0.674,0.6737,0.6739,25054.29,16881.3,0.6737,direct,
1644076080,0.6741,0.6739,0.6741,3250.35,2190.18,0.6739,direct,
1644076020,0.6744,0.6741,0.6743,3873.0,2610.64,0.6741,direct,
1644075960,0.6745,0.6739,0.6739,43534.6,29350.74,0.6743,direct,
1644075900,0.6752,0.6737,0.6752,65993.17,44473.5,0.6739,direct,
1644075840,0.6753,0.6751,0.6752,18545.49,12525.06,0.6752,direct,
1644075780,0.6752,0.6745,0.6745,9140.25,6171.21,0.6752,direct,
1644075720,0.6746,0.6745,0.6746,13629.29,9194.92,0.6745,direct,
1644075660,0.6755,0.6742,0.6755,90756.82,61224.53,0.6746,direct,
1644075600,0.6755,0.675,0.675,135820.62,91738.37,0.6755,direct,
1644075540,0.6751,0.6749,0.6751,60025.92,40533.35,0.675,direct,
