time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644094260,167.56,167.52,167.55,33.71,5648.43,167.56,multiply,BTC
1644094200,167.55,167.51,167.44,59.77,10014.46,167.55,multiply,BTC
1644094140,167.44,167.44,167.49,18.78,3144.53,167.44,multiply,BTC
1644094080,167.49,167.49,167.42,17.85,2989.75,167.49,multiply,BTC
1644094020,167.42,167.38,167.4,12.65,2117.84,167.42,multiply,BTC
1644093960,167.4,167.31,167.32,17.69,2961.27,167.4,multiply,BTC
1644093900,167.32,167.28,167.23,29.07,4863.93,167.32,multiply,BTC
1644093840,167.27,167.19,167.22,94.72,15839.79,167.23,multiply,BTC
1644093780,167.22,167.17,167.19,245.19,40999.62,167.22,multiply,BTC
1644093720,167.23,167.15,167.15,223.32,37336.99,167.19,multiply,BTC
1644093660,167.15,167.03,166.96,390.6,65288.85,167.15,multiply,BTC
1644093600,167.0,166.96,166.99,2.175,363.13,166.96,multiply,BTC
1644093540,166.99,166.99,166.97,77.79,12989.91,166.99,multiply,BTC
1644093480,166.97,166.89,166.95,157.2,26247.53,166.97,multiply,BTC
1644093420,166.95,166.95,166.94,84.5,14106.87,166.95,multiply,BTC
1644093360,166.98,166.94,166.89,33.16,5535.81,166.94,multiply,BTC
1644093300,166.93,166.85,166.9,54.97,9174.01,166.89,multiply,BTC
1644093240,166.95,166.9,166.89,58.74,9803.98,166.9,multiply,BTC
1644093180,166.94,166.89,166.97,88.86,14830.15,166.89,multiply,BTC
1644093120,167.22,167.01,166.95,51.02,8523.8,167.07,multiply,ETH
1644093060,166.98,166.89,166.85,18.62,3108.63,166.95,multiply,ETH
1644093000,166.85,166.73,166.82,44.67,7453.34,166.85,multiply,ETH
1644092940,166.89,166.85,166.96,18.36,3063.29,166.85,multiply,BTC
1644092880,166.96,166.92,166.97,5.982,998.78,166.96,multiply,BTC
1644092820,167.02,166.97,167.02,22.89,3822.05,166.97,multiply,BTC
