time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644079860,121.94,121.86,121.87,135.54,16521.21,121.94,direct,
1644079800,121.92,121.85,121.88,138.73,16905.59,121.87,direct,
1644079740,122.06,121.7,122.06,1486.85,181221.73,121.88,direct,
1644079680,122.2,122.06,122.16,56.47,6896.25,122.06,direct,
1644079620,122.25,122.16,122.16,264.46,32311.98,122.16,direct,
1644079560,122.34,122.12,122.31,410.87,50174.7,122.16,direct,
1644079500,122.53,122.29,122.52,335.6,41067.12,122.31,direct,
1644079440,122.58,122.51,122.52,204.42,25050.76,122.52,direct,
1644079380,122.61,122.52,122.55,203.86,24983.33,122.52,direct,
1644079320,122.71,122.54,122.7,123.14,15096.88,122.55,direct,
1644079260,122.81,122.7,122.73,76.92,9444.39,122.7,direct,
1644079200,122.81,122.71,122.8,246.05,30205.39,122.73,direct,
1644079140,122.8,122.71,122.8,189.15,23220.53,122.8,direct,
1644079080,122.8,122.73,122.78,158.53,19451.13,122.8,direct,
1644079020,123.03,122.72,123.03,888.48,109140.31,122.78,direct,
1644078960,123.04,123.0,123.02,56.9,7000.0,123.03,direct,
1644078900,123.08,122.99,123.04,149.92,18441.96,123.02,direct,
1644078840,123.08,122.95,123.06,89.23,10973.38,123.04,direct,
1644078780,123.21,123.05,122.93,1961.04,241460.95,123.13,multiply,BTC
1644078720,122.97,122.92,122.92,42.65,5244.34,122.95,direct,
1644078660,122.92,122.86,122.9,72.31,8886.5,122.92,direct,
1644078600,122.9,122.84,122.87,129.57,15920.68,122.9,direct,
1644078540,123.0,122.88,123.0,327.19,40204.44,122.88,multiply,BTC
1644078480,123.15,122.95,123.03,1078.83,132718.07,122.96,direct,
1644078420,123.05,122.96,123.01,473.97,58272.79,123.03,direct,
