time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644076980,3054.83,3047.64,3054.16,145.88,445142.41,3047.64,direct,
1644076920,3056.32,3051.98,3051.98,269.19,822294.29,3054.16,direct,
1644076860,3051.98,3048.37,3050.7,231.19,705330.7,3051.98,direct,
1644076800,3057.9,3050.37,3054.89,343.9,1050264.26,3050.7,direct,
1644076740,3054.95,3053.25,3053.93,116.89,357049.6,3054.89,direct,
1644076680,3053.93,3050.33,3050.53,117.26,358000.91,3053.93,direct,
1644076620,3051.34,3046.69,3047.61,210.02,640448.51,3050.53,direct,
1644076560,3047.69,3046.61,3047.37,81.12,247228.39,3047.61,direct,
1644076500,3048.29,3045.77,3046.78,300.19,914580.67,3047.37,direct,
1644076440,3047.97,3045.28,3045.28,146.49,446341.4,3046.78,direct,
1644076380,3047.57,3045.28,3047.37,138.37,421529.22,3045.28,direct,
1644076320,3049.48,3046.49,3046.76,185.9,566567.17,3047.37,direct,
1644076260,3048.28,3044.43,3048.03,167.24,509374.01,3046.76,direct,
1644076200,3055.09,3048.03,3054.44,584.86,1784848.46,3048.03,direct,
1644076140,3054.77,3053.61,3054.21,133.94,409068.03,3054.44,direct,
1644076080,3054.79,3053.09,3054.77,83.22,254119.07,3054.21,direct,
1644076020,3056.76,3053.97,3054.71,151.85,463946.16,3054.77,direct,
1644075960,3057.83,3051.87,3052.22,141.0,430786.36,3054.71,direct,
1644075900,3057.39,3050.75,3057.29,260.84,796362.14,3052.22,direct,
1644075840,3059.07,3056.63,3058.12,197.61,604287.61,3057.29,direct,
1644075780,3058.64,3054.29,3054.43,152.15,465075.0,3058.12,direct,
1644075720,3056.47,3053.54,3055.97,115.75,353667.37,3054.43,direct,
1644075660,3061.23,3052.72,3061.23,262.96,803471.52,3055.97,direct,
1644075600,3062.37,3059.92,3059.92,206.98,633664.71,3061.23,direct,
1644075540,3060.68,3059.52,3060.05,136.12,416556.32,3059.92,direct,
