time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644102900,3024.36,3022.56,3022.91,105.86,320028.61,3023.25,direct,
1644102840,3022.91,3020.34,3020.34,34.73,104964.72,3022.91,direct,
1644102780,3020.93,3019.02,3019.31,84.49,255202.03,3020.34,direct,
1644102720,3021.65,3018.52,3021.39,59.01,178201.87,3019.31,direct,
1644102660,3022.13,3020.12,3021.7,51.78,156445.91,3021.39,direct,
1644102600,3023.3,3021.63,3023.3,58.55,176958.76,3021.7,direct,
1644102540,3023.34,3021.43,3021.79,35.52,107381.76,3023.3,direct,
1644102480,3022.24,3020.75,3021.52,78.12,236038.88,3021.79,direct,
1644102420,3022.25,3018.93,3020.12,57.95,175042.01,3021.52,direct,
1644102360,3022.31,3016.51,3021.22,212.5,641607.24,3020.12,direct,
1644102300,3023.9,3020.8,3023.68,53.54,161772.78,3021.22,direct,
1644102240,3024.02,3022.8,3022.8,25.67,77598.59,3023.68,direct,
1644102180,3024.71,3022.6,3023.89,41.47,125380.05,3022.8,direct,
1644102120,3024.1,3023.11,3023.43,42.79,129393.41,3023.89,direct,
1644102060,3023.62,3021.55,3021.55,157.97,477524.97,3023.43,direct,
1644102000,3021.66,3019.86,3021.58,100.16,302554.53,3021.55,direct,
1644101940,3021.67,3021.14,3021.14,36.48,110211.02,3021.58,direct,
1644101880,3021.63,3020.48,3021.63,28.53,86196.31,3021.14,direct,
1644101820,3021.79,3021.2,3021.71,19.77,59726.42,3021.63,direct,
1644101760,3022.15,3021.11,3021.96,31.42,94922.95,3021.71,direct,
1644101700,3021.97,3018.39,3018.81,51.33,155015.34,3021.96,direct,
1644101640,3019.71,3018.24,3019.25,82.32,248521.85,3018.81,direct,
1644101580,3023.11,3015.63,3023.09,417.7,1260280.02,3019.25,direct,
1644101520,3023.48,3022.57,3023.48,29.53,89264.24,3023.09,direct,
1644101460,3024.32,3023.21,3024.32,39.33,118903.09,3023.48,direct,
