time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644079860,1.001,1.0,1.0,257.18,257.41,1.001,invert_divide,ETH
1644079800,1.001,0.9999,1.0,498.99,499.19,1.0,invert_divide,ETH
1644079740,1.002,1.0,1.001,423.11,423.23,1.0,invert_divide,ETH
1644079680,1.002,1.001,1.001,34.63,34.66,1.001,invert_divide,BTC
1644079620,1.001,1.001,1.001,118.22,118.33,1.001,invert_divide,ETH
1644079560,1.002,1.001,1.0,235.6,235.83,1.001,invert_divide,ETH
1644079500,1.002,0.998,1.001,2631.44,2632.55,1.0,invert_divide,ETH
1644079440,1.002,1.001,1.001,27.96,27.99,1.001,invert_divide,BTC
1644079380,1.002,1.001,1.001,14.4,14.41,1.001,invert_divide,BTC
1644079320,1.002,1.001,1.001,184.77,184.94,1.001,invert_divide,ETH
1644079260,1.001,1.001,1.001,147.96,148.08,1.001,invert_divide,ETH
1644079200,1.002,1.0,1.001,412.82,413.26,1.001,invert_divide,ETH
1644079140,1.001,1.001,1.001,302354.97,302540.16,1.001,direct,
1644079080,1.0,0.9995,1.0,133.26,133.3,1.0,invert_divide,ETH
1644079020,1.002,0.9996,1.001,954.68,954.9,1.0,invert_divide,ETH
1644078960,1.001,1.001,1.001,6.739,6.745,1.001,invert_divide,BTC
1644078900,1.002,1.001,1.001,143.86,144.0,1.001,invert_divide,ETH
1644078840,1.001,1.001,1.001,159.33,159.5,1.001,invert_divide,ETH
1644078780,1.001,0.9996,1.001,17.5,17.51,1.001,invert_divide,BTC
1644078720,1.001,1.0,1.001,126.76,126.89,1.001,invert_divide,ETH
1644078660,1.001,1.0,1.001,92.7,92.81,1.001,invert_divide,ETH
1644078600,1.001,1.001,1.001,8.283,8.291,1.001,invert_divide,BTC
1644078540,1.001,1.001,1.001,92.28,92.37,1.001,invert_divide,ETH
1644078480,1.002,1.001,1.001,34.54,34.57,1.001,invert_divide,BTC
1644078420,1.001,1.0,1.001,16.89,16.9,1.001,invert_divide,BTC
