time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644085620,0.1481,0.1479,0.148,61098.87,9046.1,0.1479,direct,
1644085560,0.148,0.1478,0.148,799944.97,118432.42,0.148,direct,
1644085500,0.1481,0.1479,0.1481,465441.51,68938.03,0.148,direct,
1644085440,0.1481,0.148,0.1481,374016.67,55409.55,0.1481,direct,
1644085380,0.1483,0.148,0.148,491593.14,72842.87,0.1481,direct,
1644085320,0.148,0.1477,0.1477,121557.61,17976.16,0.148,direct,
1644085260,0.1478,0.1477,0.1478,111024.71,16397.03,0.1477,direct,
1644085200,0.1478,0.1477,0.1477,51227.97,7570.63,0.1478,direct,
1644085140,0.1478,0.1476,0.1477,256491.17,37905.62,0.1477,direct,
1644085080,0.1477,0.1476,0.1477,246208.21,36388.38,0.1477,direct,
1644085020,0.1477,0.1476,0.1476,543142.11,80268.81,0.1477,direct,
1644084960,0.1478,0.1476,0.1477,882856.85,130463.68,0.1476,direct,
1644084900,0.1478,0.1477,0.1477,138024.91,20399.38,0.1477,direct,
1644084840,0.1478,0.1477,0.1477,194466.86,28735.88,0.1477,direct,
1644084780,0.1478,0.1477,0.1477,316496.78,46782.58,0.1477,direct,
1644084720,0.1477,0.1476,0.1476,79454.88,11738.17,0.1477,direct,
1644084660,0.1478,0.1476,0.1477,325461.97,48083.79,0.1476,direct,
1644084600,0.1479,0.1476,0.1479,1141627.46,168744.24,0.1477,direct,
1644084540,0.148,0.1478,0.1479,321949.42,47593.87,0.1479,direct,
1644084480,0.148,0.1476,0.1476,341068.65,50434.76,0.1479,direct,
1644084420,0.1477,0.1476,0.1477,229916.5,33943.49,0.1476,direct,
1644084360,0.1477,0.1476,0.1476,91359.97,13494.47,0.1477,direct,
1644084300,0.1477,0.1476,0.1477,481295.83,71076.99,0.1476,direct,
1644084240,0.1477,0.1475,0.1475,196623.31,29039.73,0.1477,direct,
1644084180,0.1477,0.1475,0.1476,53775.46,7936.28,0.1475,direct,
