time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644100020,0.2119,0.2118,0.2119,15122.0,3203.44,0.2119,direct,
1644099960,0.212,0.2118,0.212,24829.87,5261.48,0.2119,direct,
1644099900,0.212,0.2119,0.2119,13351.85,2830.0,0.212,direct,
1644099840,0.2123,0.2116,0.2123,716990.57,151930.38,0.2119,direct,
1644099780,0.2126,0.212,0.212,969572.61,205927.82,0.2123,direct,
1644099720,0.2121,0.212,0.212,17436.0,3696.15,0.212,direct,
1644099660,0.2121,0.212,0.212,104363.7,22125.99,0.212,direct,
1644099600,0.2121,0.212,0.212,32628.65,6918.02,0.212,direct,
1644099540,0.212,0.212,0.212,13845.31,2935.3,0.212,direct,
1644099480,0.2122,0.2119,0.2122,49824.69,10560.92,0.212,direct,
1644099420,0.2122,0.2121,0.2121,19016.73,4034.23,0.2122,direct,
1644099360,0.2121,0.2119,0.2119,48024.0,10181.57,0.2121,direct,
1644099300,0.2119,0.2118,0.2119,16541.0,3504.58,0.2119,direct,
1644099240,0.212,0.2119,0.2119,30153.94,6393.25,0.2119,direct,
1644099180,0.212,0.2118,0.2118,30531.77,6468.91,0.2119,direct,
1644099120,0.2119,0.2117,0.2118,28654.81,6068.25,0.2118,direct,
1644099060,0.2119,0.2118,0.2118,11480.34,2431.3,0.2118,direct,
1644099000,0.2119,0.2117,0.2117,15747.0,3335.04,0.2118,direct,
1644098940,0.2121,0.2117,0.2121,35919.31,7608.97,0.2117,direct,
1644098880,0.2123,0.2121,0.2122,74644.0,15839.26,0.2121,direct,
1644098820,0.2123,0.2122,0.2122,9223.0,1957.46,0.2122,direct,
1644098760,0.2123,0.2121,0.2122,18024.61,3825.47,0.2122,direct,
1644098700,0.2123,0.2119,0.212,76160.14,16154.09,0.2122,direct,
1644098640,0.2121,0.2119,0.212,10907.28,2312.36,0.212,direct,
1644098580,0.2122,0.2119,0.2119,12459.08,2641.67,0.212,direct,
