time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644091380,121.22,121.15,121.21,127.94,15495.74,121.21,direct,
1644091320,121.46,121.2,121.46,198.66,24094.13,121.21,direct,
1644091260,121.66,121.42,121.63,317.67,38581.88,121.46,direct,
1644091200,121.66,121.38,121.38,303.53,36891.68,121.63,direct,
1644091140,121.43,121.27,121.43,271.3,32908.52,121.38,direct,
1644091080,121.43,121.29,121.3,110.7,13437.04,121.43,direct,
1644091020,121.37,121.33,121.47,104.02,12620.58,121.33,multiply,BTC
1644090960,121.54,121.42,121.54,74.44,9041.75,121.43,direct,
1644090900,121.55,121.51,121.58,112.44,13662.88,121.51,multiply,BTC
1644090840,121.64,121.51,121.51,280.17,34069.16,121.58,direct,
1644090780,121.51,121.51,121.47,334.3,40621.71,121.51,multiply,BTC
1644090720,121.47,121.43,121.46,16.22,1970.55,121.46,direct,
1644090660,121.46,121.36,121.41,239.5,29075.5,121.46,direct,
1644090600,121.49,121.39,121.39,130.72,15876.48,121.41,direct,
1644090540,121.65,121.32,121.65,495.33,60086.44,121.39,direct,
1644090480,121.66,121.62,121.74,181.44,22067.17,121.62,multiply,BTC
1644090420,121.75,121.68,121.69,56.85,6921.26,121.74,direct,
1644090360,121.7,121.65,121.69,48.46,5898.93,121.69,direct,
1644090300,121.69,121.52,121.52,553.38,67319.81,121.69,direct,
1644090240,121.59,121.51,121.56,139.91,17000.05,121.52,direct,
1644090180,121.56,121.51,121.53,101.98,12392.31,121.56,direct,
1644090120,121.53,121.46,121.49,127.76,15517.94,121.53,direct,
1644090060,121.54,121.54,121.56,150.26,18262.22,121.54,multiply,BTC
1644090000,121.54,121.48,121.53,201.93,24533.09,121.54,direct,
1644089940,121.65,121.5,121.65,285.51,34710.29,121.53,direct,
