time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644085620,416.17,416.01,416.15,112.61,46856.03,416.09,multiply,BTC
1644085560,416.23,415.89,416.23,55.46,23069.66,416.06,direct,
1644085500,416.29,416.17,416.61,85.82,35719.11,416.21,multiply,BTC
1644085440,416.93,416.37,416.86,90.86,37856.53,416.74,direct,
1644085380,417.23,416.73,416.73,208.95,87129.78,416.86,direct,
1644085320,416.73,416.23,416.26,51.26,21352.96,416.73,direct,
1644085260,416.25,416.17,416.15,87.72,36506.57,416.17,multiply,BTC
1644085200,416.19,416.15,416.11,86.18,35863.42,416.15,multiply,BTC
1644085140,416.12,415.86,415.94,32.35,13459.65,416.12,direct,
1644085080,416.1,415.97,416.19,150.55,62630.62,416.01,multiply,BTC
1644085020,416.31,415.99,416.06,47.23,19654.66,416.29,direct,
1644084960,416.43,416.06,416.37,30.62,12746.52,416.06,direct,
1644084900,416.47,416.38,416.48,93.9,39102.29,416.42,multiply,BTC
1644084840,416.48,416.4,416.42,122.76,51127.1,416.48,multiply,BTC
1644084780,416.47,416.38,416.59,42.98,17897.91,416.42,multiply,BTC
1644084720,416.59,416.51,416.51,113.18,47150.11,416.59,multiply,BTC
1644084660,416.51,416.47,416.55,71.53,29792.99,416.51,multiply,BTC
1644084600,416.85,416.06,416.85,121.3,50512.58,416.52,direct,
1644084540,417.15,416.84,417.08,47.77,19921.74,416.85,direct,
1644084480,417.08,415.79,415.79,420.74,175388.05,417.08,direct,
1644084420,415.97,415.75,415.97,59.16,24601.98,415.79,direct,
1644084360,416.14,415.97,416.2,267.92,111479.76,416.09,multiply,BTC
1644084300,416.32,415.92,416.27,63.76,26527.35,416.04,direct,
1644084240,416.27,415.91,416.03,108.58,45178.2,416.27,direct,
1644084180,416.17,416.09,415.92,118.34,49249.83,416.17,multiply,BTC
