,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
3476,1642774380,181.59,181.52,181.58,23.2,4212.06,181.55,multiply,BTC
3477,1642774320,181.58,181.54,181.36,186.16,33803.29,181.58,multiply,BTC
3478,1642774260,181.51,181.36,181.52,97.41,17666.45,181.36,multiply,BTC
3479,1642774200,181.59,181.48,181.59,61.11,11092.42,181.52,multiply,BTC
3480,1642774140,181.93,181.71,181.92,21.27,3865.54,181.71,direct,
3481,1642774080,181.73,181.65,181.78,8.134,1478.17,181.73,multiply,BTC
3482,1642774020,181.78,181.63,181.46,18.12,3293.89,181.78,multiply,BTC
3483,1642773960,182.17,182.11,182.17,1.54,279.94,182.11,direct,
3484,1642773900,181.65,181.51,181.75,2.43,441.21,181.57,multiply,ETH
3485,1642773840,181.78,181.67,181.87,7.503,1363.68,181.75,multiply,ETH
3486,1642773780,182.06,181.99,181.97,38.72,7046.52,181.99,multiply,BTC
3487,1642773720,182.08,181.85,182.48,56.58,10295.84,181.97,multiply,BTC
3488,1642773660,182.64,181.94,182.01,93.94,17142.29,182.48,multiply,BTC
3489,1642773600,182.01,181.93,181.67,87.51,15927.31,182.01,multiply,BTC
3490,1642773540,181.71,181.64,181.58,3.834,696.54,181.67,multiply,BTC
3491,1642773480,181.58,181.43,181.37,15.44,2803.66,181.58,multiply,BTC
3492,1642773420,181.48,181.37,181.5,42.39,7688.13,181.37,multiply,BTC
3493,1642773360,181.61,181.5,181.66,47.04,8537.55,181.5,multiply,BTC
3494,1642773300,181.66,181.66,181.76,26.49,4812.08,181.66,multiply,BTC
3495,1642773240,181.8,181.68,181.89,48.77,8864.3,181.76,multiply,BTC
3496,1642773180,181.93,181.73,181.92,232.7,42325.38,181.89,multiply,BTC
3497,1642773120,182.0,181.84,181.74,33.81,6150.67,181.92,multiply,BTC
3498,1642773060,181.86,181.74,181.97,34.96,6353.69,181.74,multiply,BTC
3499,1642773000,181.97,181.89,182.07,42.73,7775.4,181.97,multiply,BTC
3500,1642772940,182.23,182.07,182.15,25.41,4626.5,182.07,multiply,BTC
3501,1642772880,182.46,182.11,182.25,170.22,31004.99,182.15,multiply,BTC
3502,1642772820,182.83,182.8,182.8,137.72,25202.21,182.8,direct,
3503,1642772760,182.47,182.4,182.53,6.453,1177.26,182.44,multiply,BTC
3504,1642772700,182.68,182.45,182.52,75.95,13870.08,182.62,multiply,ETH
3505,1642772640,182.44,182.33,182.34,86.7,15817.65,182.44,multiply,BTC
3506,1642772580,182.37,182.1,181.66,12.38,2257.31,182.34,multiply,BTC
3507,1642772520,181.85,181.66,181.57,63.7,11571.43,181.66,multiply,BTC
3508,1642772460,181.6,181.32,181.44,205.57,37331.52,181.6,multiply,ETH
3509,1642772400,181.49,181.22,181.22,25.61,4653.91,181.49,direct,
3510,1642772340,181.41,181.1,180.68,155.22,28110.25,181.1,multiply,ETH
3511,1642772280,180.79,180.63,180.74,155.64,28121.12,180.68,multiply,ETH
3512,1642772220,180.74,180.74,180.35,37.89,6848.26,180.74,multiply,ETH
3513,1642772160,180.41,180.18,180.17,72.86,13133.81,180.26,multiply,BTC
3514,1642772100,180.32,180.17,180.5,112.29,20230.93,180.17,multiply,BTC
3515,1642772040,180.77,180.5,181.02,89.23,16106.18,180.5,multiply,BTC
3516,1642771980,181.35,181.15,181.21,188.53,34153.14,181.15,multiply,ETH
3517,1642771920,181.43,181.16,181.28,168.43,30512.92,181.16,multiply,BTC
3518,1642771860,181.38,181.35,181.56,19.39,3516.98,181.38,multiply,ETH
3519,1642771800,181.65,181.53,181.79,75.5,13705.75,181.53,multiply,BTC
3520,1642771740,181.79,181.64,181.82,42.35,7698.91,181.79,multiply,BTC
3521,1642771680,181.94,181.82,181.94,338.78,61583.69,181.82,direct,
3522,1642771620,181.83,181.79,181.55,9.766,1775.36,181.79,multiply,BTC
3523,1642771560,181.78,181.55,181.49,45.09,8186.15,181.55,multiply,BTC
3524,1642771500,181.53,181.42,181.62,13.41,2433.82,181.49,multiply,BTC
3525,1642771440,181.93,181.55,182.01,206.24,37457.79,181.62,multiply,BTC
3526,1642771380,181.96,181.85,182.06,5.305,964.71,181.85,multiply,ETH
3527,1642771320,182.17,182.03,182.33,17.09,3111.44,182.06,multiply,ETH
3528,1642771260,182.33,182.19,182.27,76.68,13981.34,182.33,multiply,ETH
3529,1642771200,182.29,182.27,182.11,45.51,8294.93,182.27,multiply,ETH
3530,1642771140,182.3,182.08,182.08,12.52,2282.28,182.27,direct,
3531,1642771080,182.41,182.25,181.92,30.09,5486.36,182.33,multiply,BTC
3532,1642771020,182.03,181.92,181.97,57.27,10418.46,181.92,multiply,BTC
3533,1642770960,182.08,181.93,181.87,78.43,14271.77,181.97,multiply,BTC
3534,1642770900,181.87,181.79,182.06,116.97,21273.07,181.87,multiply,BTC
3535,1642770840,182.02,181.91,181.43,30.48,5546.31,181.97,multiply,ETH
3536,1642770780,181.59,181.52,181.5,13.73,2492.73,181.55,multiply,BTC
3537,1642770720,181.62,181.47,181.57,35.68,6476.05,181.5,multiply,BTC
3538,1642770660,181.73,181.57,181.87,27.39,4973.29,181.57,multiply,BTC
3539,1642770600,182.14,181.92,181.92,130.12,23711.85,182.14,direct,
3540,1642770540,182.15,181.92,182.37,49.3,8968.86,181.92,multiply,BTC
3541,1642770480,182.37,182.26,182.37,15.42,2812.19,182.37,multiply,BTC
3542,1642770420,182.37,182.33,182.46,44.28,8075.18,182.37,multiply,BTC
3543,1642770360,182.65,182.46,182.78,59.58,10870.85,182.46,multiply,BTC
3544,1642770300,183.05,182.78,182.61,25.76,4708.46,182.78,multiply,BTC
3545,1642770240,182.59,182.42,182.19,71.7,13079.45,182.42,multiply,ETH
3546,1642770180,182.43,182.24,182.3,73.66,13426.46,182.28,multiply,BTC
3547,1642770120,182.5,182.07,181.48,226.29,41253.61,182.3,multiply,BTC
3548,1642770060,181.55,181.17,181.23,168.95,30660.52,181.48,multiply,BTC
3549,1642770000,181.04,180.93,180.75,112.39,20337.51,180.95,multiply,ETH
3550,1642769940,180.8,180.69,180.62,87.58,15829.69,180.75,multiply,ETH
3551,1642769880,180.81,180.59,180.15,159.64,28834.04,180.62,multiply,ETH
3552,1642769820,180.36,180.2,180.09,121.79,21951.79,180.24,multiply,BTC
3553,1642769760,180.12,179.9,179.47,61.85,11138.27,180.09,multiply,BTC
3554,1642769700,179.54,179.43,179.66,29.47,5288.84,179.47,multiply,BTC
3555,1642769640,179.89,179.66,180.26,71.32,12813.58,179.66,multiply,BTC
3556,1642769580,180.26,180.18,180.53,77.2,13915.9,180.26,multiply,BTC
3557,1642769520,180.64,180.53,180.76,26.8,4838.17,180.53,multiply,BTC
3558,1642769460,181.21,180.89,180.89,13.17,2385.18,181.21,direct,
3559,1642769400,180.94,180.67,180.67,34.03,6158.72,180.89,direct,
3560,1642769340,179.8,179.41,180.13,180.25,32409.08,179.8,multiply,ETH
3561,1642769280,180.66,180.4,180.55,26.82,4845.39,180.66,multiply,BTC
3562,1642769220,180.55,180.24,180.06,109.88,19838.55,180.55,multiply,BTC
3563,1642769160,180.06,179.98,179.36,50.04,9010.21,180.06,multiply,BTC
3564,1642769100,179.4,179.32,179.5,43.7,7837.94,179.36,multiply,BTC
3565,1642769040,179.53,179.19,179.02,74.54,13379.67,179.5,multiply,BTC
3566,1642768980,178.69,178.5,178.05,51.45,9193.7,178.69,multiply,ETH
3567,1642768920,178.24,178.13,178.28,81.01,14436.29,178.2,multiply,BTC
3568,1642768860,178.56,178.43,178.56,46.17,8248.28,178.48,direct,
3569,1642768800,178.23,178.07,178.05,170.97,30472.62,178.23,multiply,ETH
3570,1642768740,178.22,178.03,178.58,118.15,21039.1,178.07,multiply,BTC
3571,1642768680,179.94,179.15,179.28,119.32,21470.78,179.6,direct,
3572,1642768620,178.77,178.54,179.39,193.48,34581.52,178.73,multiply,BTC
3573,1642768560,180.3,179.68,179.82,97.75,17594.07,179.83,direct,
3574,1642768500,181.03,179.82,181.03,130.31,23445.22,179.82,direct,
3575,1642768440,181.17,180.87,181.32,103.68,18752.29,180.87,multiply,BTC
3576,1642768380,181.27,181.08,181.5,100.41,18195.98,181.22,multiply,ETH
3577,1642768320,181.67,181.36,181.67,101.55,18431.44,181.5,multiply,ETH
3578,1642768260,182.09,181.67,182.21,107.85,19592.64,181.67,multiply,ETH
3579,1642768200,182.9,182.32,182.9,76.09,13871.11,182.35,direct,
3580,1642768140,183.07,182.9,183.03,10.02,1833.88,182.9,direct,
3581,1642768080,182.88,182.66,182.51,178.84,32666.77,182.66,multiply,ETH
3582,1642768020,182.67,182.44,182.76,252.66,46114.2,182.51,multiply,BTC
3583,1642767960,182.95,182.76,183.19,48.66,8892.88,182.76,multiply,BTC
3584,1642767900,183.27,183.19,183.28,63.56,11643.78,183.19,multiply,BTC
3585,1642767840,183.33,183.14,183.3,4.363,799.19,183.33,direct,
3586,1642767780,183.51,183.3,183.51,28.96,5312.44,183.3,direct,
3587,1642767720,183.37,183.22,183.36,20.15,3694.9,183.37,multiply,BTC
3588,1642767660,183.4,183.36,183.42,11.67,2139.87,183.36,multiply,BTC
3589,1642767600,183.46,183.34,183.55,14.08,2582.55,183.42,multiply,BTC
3590,1642767540,183.55,183.55,183.36,39.23,7200.72,183.55,multiply,BTC
3591,1642767480,183.56,183.48,183.48,105.02,19273.28,183.56,direct,
3592,1642767420,183.4,183.09,182.89,176.55,32372.69,183.36,multiply,BTC
3593,1642767360,182.97,182.85,182.73,121.6,22239.57,182.89,multiply,BTC
3594,1642767300,182.77,182.73,182.92,89.54,16361.54,182.73,multiply,BTC
3595,1642767240,183.28,183.02,183.18,61.77,11305.27,183.02,multiply,ETH
3596,1642767180,183.23,183.01,183.09,51.99,9523.42,183.18,multiply,ETH
3597,1642767120,183.49,182.87,183.36,204.89,37484.8,182.95,multiply,BTC
3598,1642767060,183.4,183.37,183.17,45.94,8425.45,183.4,multiply,ETH
3599,1642767000,183.46,183.27,183.75,14.53,2662.91,183.27,multiply,BTC
3600,1642766940,184.04,184.03,184.03,4.83,888.81,184.04,direct,
3601,1642766880,183.88,183.85,183.94,7.018,1290.23,183.85,multiply,BTC
3602,1642766820,183.84,183.76,184.39,11.69,2148.13,183.76,multiply,ETH
3603,1642766760,184.39,184.13,184.59,21.57,3977.28,184.39,multiply,ETH
3604,1642766700,184.67,184.59,184.65,109.54,20228.58,184.67,multiply,BTC
3605,1642766640,184.65,184.54,184.63,47.46,8763.6,184.65,multiply,BTC
3606,1642766580,184.63,184.55,184.75,44.89,8287.9,184.63,multiply,BTC
3607,1642766520,184.76,184.62,185.06,69.01,12740.74,184.62,multiply,ETH
3608,1642766460,185.04,184.96,184.87,19.54,3615.69,185.04,multiply,BTC
3609,1642766400,185.0,184.89,185.0,130.27,24075.38,184.89,direct,
3610,1642766340,185.06,184.94,185.05,40.34,7460.48,184.94,multiply,BTC
3611,1642766280,185.05,185.05,185.01,141.1,26110.76,185.05,multiply,BTC
3612,1642766220,185.28,184.82,185.15,556.72,103000.15,185.01,multiply,BTC
3613,1642766160,185.23,185.12,185.05,65.53,12133.18,185.15,multiply,BTC
3614,1642766100,185.05,185.05,184.81,25.11,4646.7,185.05,multiply,BTC
3615,1642766040,184.65,184.48,184.6,197.1,36382.44,184.59,multiply,ETH
3616,1642765980,184.88,184.76,185.09,29.08,5375.14,184.84,multiply,BTC
3617,1642765920,185.09,185.05,185.0,22.47,4158.88,185.09,multiply,BTC
3618,1642765860,185.0,184.84,184.68,23.21,4293.79,185.0,multiply,BTC
3619,1642765800,184.68,184.65,184.79,62.98,11631.44,184.68,multiply,BTC
3620,1642765740,184.83,184.75,184.76,46.86,8659.22,184.79,multiply,BTC
3621,1642765680,184.76,184.68,184.71,109.29,20192.61,184.76,multiply,BTC
3622,1642765620,184.71,184.67,184.87,24.56,4536.46,184.71,multiply,BTC
3623,1642765560,185.06,184.87,185.2,135.1,24975.33,184.87,multiply,BTC
3624,1642765500,185.2,185.04,185.14,125.97,23329.21,185.2,multiply,BTC
3625,1642765440,185.17,185.12,185.12,10.0,1851.6,185.17,direct,
3626,1642765380,185.26,185.14,185.06,30.01,5556.07,185.14,multiply,BTC
3627,1642765320,185.06,184.87,184.82,56.06,10374.65,185.06,multiply,BTC
3628,1642765260,184.82,184.7,184.85,43.2,7984.16,184.82,multiply,BTC
3629,1642765200,184.89,184.85,184.88,68.09,12586.2,184.85,multiply,BTC
3630,1642765140,185.43,184.84,185.38,294.48,54444.43,184.88,multiply,BTC
3631,1642765080,185.53,185.38,185.34,75.67,14027.62,185.38,multiply,BTC
3632,1642765020,185.42,185.34,185.29,53.61,9936.17,185.34,multiply,BTC
3633,1642764960,185.29,185.09,185.02,51.86,9608.89,185.29,multiply,BTC
3634,1642764900,185.02,184.87,184.79,39.79,7362.1,185.02,multiply,BTC
3635,1642764840,184.75,184.55,184.59,37.25,6874.45,184.55,multiply,ETH
3636,1642764780,185.55,185.4,185.55,9.518,1765.65,185.4,direct,
3637,1642764720,185.28,185.14,185.38,43.47,8050.6,185.2,multiply,ETH
3638,1642764660,185.43,185.35,185.61,25.19,4669.61,185.38,multiply,ETH
3639,1642764600,185.64,185.6,185.64,8.751,1624.51,185.64,multiply,BTC
3640,1642764540,185.77,185.57,185.59,20.51,3806.04,185.57,multiply,ETH
3641,1642764480,185.67,185.56,185.33,13.52,2509.15,185.59,multiply,ETH
3642,1642764420,185.37,185.33,185.38,19.22,3562.81,185.37,multiply,BTC
3643,1642764360,185.38,185.3,185.3,14.67,2719.53,185.38,multiply,BTC
3644,1642764300,185.21,184.92,184.95,33.12,6133.15,185.18,multiply,ETH
3645,1642764240,185.32,184.89,185.18,198.31,36677.02,184.95,multiply,ETH
3646,1642764180,185.34,185.3,185.39,6.692,1240.05,185.3,multiply,BTC
3647,1642764120,185.42,185.39,185.29,63.57,11784.96,185.39,multiply,BTC
3648,1642764060,185.53,185.29,185.37,26.43,4897.32,185.29,multiply,BTC
3649,1642764000,185.45,185.33,185.62,65.13,12073.2,185.37,multiply,BTC
3650,1642763940,185.7,185.59,185.78,32.82,6092.19,185.62,multiply,BTC
3651,1642763880,186.01,185.78,185.89,94.7,17592.92,185.78,multiply,BTC
3652,1642763820,185.89,185.65,185.87,956.53,177806.05,185.89,multiply,BTC
3653,1642763760,185.87,185.76,185.81,23.38,4345.75,185.87,multiply,BTC
3654,1642763700,186.28,186.17,186.28,19.97,3719.92,186.17,direct,
3655,1642763640,185.83,185.63,186.15,47.04,8741.65,185.83,multiply,ETH
3656,1642763580,186.18,185.89,186.13,28.16,5241.88,186.15,multiply,ETH
3657,1642763520,186.19,186.03,185.91,41.56,7731.43,186.03,multiply,BTC
3658,1642763460,185.93,185.76,185.7,6.432,1194.81,185.76,multiply,ETH
3659,1642763400,185.7,185.55,185.76,68.71,12759.21,185.7,multiply,ETH
3660,1642763340,185.78,185.66,185.9,93.99,17450.47,185.66,multiply,BTC
3661,1642763280,185.97,185.9,186.03,15.42,2866.52,185.9,multiply,BTC
3662,1642763220,185.86,185.75,185.6,10.43,1938.56,185.86,multiply,ETH
3663,1642763160,185.93,185.81,186.26,34.04,6325.03,185.81,multiply,BTC
3664,1642763100,186.38,186.26,186.35,3.011,560.82,186.26,multiply,BTC
3665,1642763040,186.46,186.35,186.48,1.745,325.17,186.35,multiply,BTC
3666,1642762980,186.48,186.4,186.4,139.81,26072.09,186.48,multiply,BTC
3667,1642762920,186.4,186.17,186.12,1.58,294.51,186.4,multiply,BTC
3668,1642762860,186.28,186.04,186.15,37.76,7027.86,186.12,multiply,BTC
3669,1642762800,186.18,186.04,186.33,10.52,1957.14,186.04,multiply,ETH
3670,1642762740,186.68,186.3,186.3,6.37,1189.89,186.68,direct,
3671,1642762680,186.22,185.96,185.97,2.296,427.42,186.16,multiply,ETH
3672,1642762620,186.4,186.24,186.28,135.56,25252.05,186.28,multiply,BTC
3673,1642762560,186.28,186.08,186.17,76.44,14239.06,186.28,multiply,BTC
3674,1642762500,186.29,186.09,186.14,450.41,83852.96,186.17,multiply,BTC
3675,1642762440,186.17,186.1,186.18,12.33,2295.06,186.14,multiply,BTC
3676,1642762380,186.12,185.86,185.96,1.636,304.48,186.12,multiply,ETH
3677,1642762320,186.4,186.17,186.47,47.96,8928.7,186.17,multiply,BTC
3678,1642762260,186.47,186.43,186.62,17.26,3218.5,186.47,multiply,BTC
3679,1642762200,186.81,186.62,186.71,12.51,2334.57,186.62,multiply,BTC
3680,1642762140,186.71,186.67,186.65,5.682,1060.9,186.71,multiply,BTC
3681,1642762080,186.65,186.37,186.45,160.46,29949.43,186.65,multiply,BTC
3682,1642762020,186.57,186.22,186.15,184.06,34318.39,186.45,multiply,BTC
3683,1642761960,186.19,186.15,186.2,19.5,3629.94,186.15,multiply,BTC
3684,1642761900,186.41,186.09,186.08,40.85,7601.81,186.09,multiply,ETH
3685,1642761840,186.31,185.96,185.84,235.29,43837.31,186.31,multiply,BTC
3686,1642761780,185.99,185.84,186.1,52.66,9786.1,185.84,multiply,BTC
3687,1642761720,186.22,186.1,186.4,99.77,18567.28,186.1,multiply,BTC
3688,1642761660,186.51,186.2,186.3,193.16,36004.43,186.4,multiply,BTC
3689,1642761600,186.3,185.95,186.05,288.98,53838.02,186.3,multiply,BTC
3690,1642761540,186.21,185.82,185.88,388.22,72228.16,186.05,multiply,BTC
3691,1642761480,186.15,185.88,186.34,21.42,3981.5,185.88,multiply,BTC
3692,1642761420,186.46,186.34,186.76,82.81,15430.79,186.34,multiply,BTC
3693,1642761360,186.76,186.64,186.62,5.925,1106.53,186.76,multiply,BTC
3694,1642761300,186.78,186.62,186.72,3.521,657.1,186.62,multiply,BTC
3695,1642761240,186.43,186.4,186.45,3.749,698.81,186.4,multiply,ETH
3696,1642761180,186.54,186.36,186.46,103.35,19269.56,186.45,multiply,ETH
3697,1642761120,186.85,186.54,186.54,165.0,30779.22,186.54,multiply,BTC
3698,1642761060,186.54,186.46,186.61,11.0,2051.95,186.54,multiply,BTC
3699,1642761000,186.85,186.61,186.78,4.055,756.72,186.61,multiply,BTC
3700,1642760940,186.78,186.55,186.61,232.98,43515.83,186.78,multiply,BTC
3701,1642760880,186.81,186.57,186.44,195.27,36439.98,186.61,multiply,BTC
3702,1642760820,186.67,186.44,186.52,12.03,2242.88,186.44,multiply,BTC
3703,1642760760,186.52,186.25,186.33,75.25,14035.5,186.52,multiply,BTC
3704,1642760700,186.52,186.33,186.73,202.96,37817.39,186.33,multiply,BTC
3705,1642760640,186.73,186.46,186.58,251.45,46953.78,186.73,multiply,BTC
3706,1642760580,186.58,186.34,186.46,174.33,32525.75,186.58,multiply,BTC
3707,1642760520,186.65,186.46,186.5,225.32,42012.79,186.46,multiply,BTC
3708,1642760460,186.5,186.42,186.3,2.817,525.36,186.5,multiply,BTC
3709,1642760400,186.46,186.3,186.33,14.75,2747.99,186.3,multiply,BTC
3710,1642760340,186.83,186.59,186.83,11.31,2111.63,186.59,direct,
3711,1642760280,186.42,186.34,186.68,15.23,2838.37,186.37,multiply,ETH
3712,1642760220,186.8,186.76,187.04,34.58,6458.1,186.76,multiply,BTC
3713,1642760160,187.19,187.16,187.05,11.77,2202.93,187.16,multiply,ETH
3714,1642760100,187.03,186.91,186.76,218.77,40916.68,187.03,multiply,BTC
3715,1642760040,187.01,186.52,187.23,44.0,8209.47,186.58,multiply,ETH
3716,1642759980,187.02,186.98,187.03,266.91,49918.11,187.02,multiply,BTC
3717,1642759920,187.03,186.79,186.62,340.66,63711.96,187.03,multiply,BTC
3718,1642759860,186.62,186.5,186.54,65.1,12148.76,186.62,multiply,BTC
3719,1642759800,186.54,186.5,186.35,31.26,5831.13,186.54,multiply,BTC
3720,1642759740,186.39,186.31,186.52,124.0,23107.48,186.35,multiply,BTC
3721,1642759680,186.56,186.44,186.83,100.57,18758.45,186.52,multiply,BTC
3722,1642759620,186.83,186.79,186.74,52.29,9769.13,186.83,multiply,BTC
3723,1642759560,186.74,186.66,186.56,9.455,1765.64,186.74,multiply,BTC
3724,1642759500,186.57,186.49,186.42,30.53,5693.46,186.49,multiply,ETH
3725,1642759440,186.52,186.37,186.22,166.37,31012.25,186.41,multiply,BTC
3726,1642759380,186.26,186.18,186.12,13.97,2601.47,186.22,multiply,BTC
3727,1642759320,186.2,186.12,186.04,2.305,429.0,186.12,multiply,BTC
3728,1642759260,186.08,185.96,185.96,6.661,1239.21,186.04,multiply,BTC
3729,1642759200,186.0,185.92,186.4,20.44,3801.0,185.96,multiply,BTC
3730,1642759140,186.52,186.4,186.64,20.78,3873.49,186.4,multiply,BTC
3731,1642759080,186.79,186.64,186.78,38.23,7135.06,186.64,multiply,BTC
3732,1642759020,186.82,186.74,186.74,23.07,4309.02,186.78,multiply,BTC
3733,1642758960,186.82,186.66,186.81,28.72,5363.22,186.74,multiply,BTC
3734,1642758900,186.81,186.77,186.91,41.97,7840.45,186.81,multiply,BTC
3735,1642758840,186.96,186.82,187.06,37.11,6938.21,186.96,multiply,ETH
3736,1642758780,187.09,187.0,187.01,10.67,1995.92,187.06,multiply,ETH
3737,1642758720,187.03,186.99,186.95,114.98,21504.86,187.03,multiply,BTC
3738,1642758660,187.1,186.91,186.9,247.9,46343.71,186.95,multiply,BTC
3739,1642758600,187.06,186.9,186.82,45.15,8438.54,186.9,multiply,BTC
3740,1642758540,186.94,186.78,187.0,98.25,18355.37,186.82,multiply,BTC
3741,1642758480,187.0,186.84,186.96,130.01,24311.46,187.0,multiply,BTC
3742,1642758420,186.98,186.84,186.99,22.86,4273.13,186.93,multiply,ETH
3743,1642758360,187.02,186.79,186.74,28.02,5239.45,186.99,multiply,ETH
3744,1642758300,186.79,186.74,186.64,75.51,14100.39,186.74,multiply,ETH
3745,1642758240,186.7,186.55,186.49,10.48,1955.99,186.64,multiply,ETH
3746,1642758180,186.49,186.4,186.63,41.19,7681.43,186.49,multiply,ETH
3747,1642758120,186.71,186.59,186.55,10.89,2032.43,186.63,multiply,BTC
3748,1642758060,186.88,186.53,186.53,15.24,2843.26,186.88,direct,
3749,1642758000,186.44,186.32,186.34,29.24,5449.24,186.36,multiply,BTC
3750,1642757940,186.53,186.34,186.6,73.65,13723.62,186.34,multiply,BTC
3751,1642757880,186.68,186.57,186.85,22.65,4226.59,186.6,multiply,BTC
3752,1642757820,186.98,186.72,186.91,119.28,22285.86,186.84,multiply,ETH
3753,1642757760,187.11,186.85,186.85,135.2,25269.79,186.91,multiply,ETH
3754,1642757700,186.93,186.73,186.44,11.14,2081.46,186.85,multiply,ETH
3755,1642757640,186.68,186.62,186.68,9.001,1680.33,186.62,direct,
3756,1642757580,186.58,186.54,186.58,3.767,702.7,186.54,multiply,BTC
3757,1642757520,186.58,186.43,186.34,14.22,2653.23,186.58,multiply,BTC
3758,1642757460,186.22,186.17,186.22,17.12,3187.65,186.19,multiply,ETH
3759,1642757400,186.22,186.1,186.32,17.73,3301.65,186.22,multiply,ETH
3760,1642757340,186.4,186.32,186.38,12.72,2370.05,186.32,multiply,BTC
3761,1642757280,186.46,186.38,186.5,5.85,1090.35,186.38,multiply,BTC
3762,1642757220,186.71,186.55,186.55,14.9,2782.65,186.71,direct,
3763,1642757160,186.58,186.52,186.54,17.3,3227.84,186.58,multiply,ETH
3764,1642757100,186.6,186.48,186.47,16.54,3085.41,186.54,multiply,ETH
3765,1642757040,186.5,186.41,186.48,50.22,9364.46,186.47,multiply,ETH
3766,1642756980,186.54,186.48,186.58,13.19,2459.7,186.48,multiply,ETH
3767,1642756920,186.39,186.36,186.36,34.01,6333.69,186.39,direct,
3768,1642756860,186.36,186.36,186.36,28.19,5248.8,186.36,direct,
3769,1642756800,186.36,186.32,186.32,42.85,7979.08,186.36,direct,
3770,1642756740,186.09,185.97,185.98,11.21,2084.76,185.97,multiply,BTC
3771,1642756680,185.98,185.94,185.99,6.272,1166.45,185.98,multiply,BTC
3772,1642756620,186.25,186.16,186.14,24.55,4570.2,186.16,multiply,ETH
3773,1642756560,186.01,185.93,186.01,5.046,938.41,185.97,multiply,BTC
3774,1642756500,186.09,186.01,185.94,8.994,1672.98,186.01,multiply,BTC
3775,1642756440,186.22,186.17,186.17,102.89,19162.07,186.2,direct,
3776,1642756380,185.9,185.75,185.84,8.234,1530.41,185.86,multiply,BTC
3777,1642756320,185.92,185.84,185.79,10.43,1938.28,185.84,multiply,BTC
3778,1642756260,185.87,185.75,185.76,11.48,2132.87,185.79,multiply,BTC
3779,1642756200,185.8,185.68,185.61,30.07,5585.77,185.76,multiply,BTC
3780,1642756140,185.69,185.57,185.59,24.24,4499.28,185.61,multiply,BTC
3781,1642756080,186.52,185.95,186.52,9.621,1788.57,185.95,direct,
3782,1642756020,186.04,185.81,186.32,33.35,6204.41,186.04,multiply,ETH
3783,1642755960,186.28,186.2,186.28,20.67,3849.62,186.24,multiply,BTC
3784,1642755900,186.35,186.28,186.23,14.3,2663.74,186.28,multiply,BTC
3785,1642755840,186.27,186.23,186.35,4.78,890.2,186.23,multiply,BTC
3786,1642755780,186.54,186.31,186.35,14.02,2615.33,186.54,multiply,ETH
3787,1642755720,186.39,186.24,186.32,14.87,2770.48,186.31,multiply,BTC
3788,1642755660,186.45,186.28,186.38,21.07,3928.48,186.45,multiply,ETH
3789,1642755600,186.44,186.35,186.66,19.67,3666.06,186.38,multiply,ETH
3790,1642755540,186.66,186.51,186.66,17.83,3328.12,186.66,multiply,ETH
3791,1642755480,186.62,186.5,186.61,11.15,2079.5,186.5,multiply,BTC
3792,1642755420,186.69,186.61,186.53,14.08,2627.46,186.61,multiply,BTC
3793,1642755360,186.6,186.49,186.51,19.54,3644.73,186.53,multiply,BTC
3794,1642755300,186.55,186.43,186.41,20.3,3786.13,186.51,multiply,BTC
3795,1642755240,186.53,186.37,186.39,11.86,2210.84,186.41,multiply,BTC
3796,1642755180,186.5,186.39,186.19,42.91,7997.79,186.39,multiply,BTC
3797,1642755120,186.23,186.19,186.23,5.382,1002.09,186.19,multiply,BTC
3798,1642755060,186.29,186.21,186.26,22.48,4186.55,186.23,multiply,ETH
3799,1642755000,186.26,186.09,186.2,39.9,7431.78,186.26,multiply,ETH
3800,1642754940,186.73,186.37,186.37,34.73,6479.44,186.73,direct,
3801,1642754880,186.33,186.18,186.28,139.37,25948.15,186.18,multiply,ETH
3802,1642754820,187.21,186.61,187.21,59.57,11109.1,186.61,direct,
3803,1642754760,186.98,186.83,186.82,137.1,25614.54,186.83,multiply,ETH
3804,1642754700,186.81,186.77,186.74,5.545,1035.64,186.77,multiply,BTC
3805,1642754640,186.82,186.74,186.82,5.408,1009.88,186.74,multiply,BTC
3806,1642754580,186.82,186.74,186.71,5.935,1108.78,186.82,multiply,BTC
3807,1642754520,187.24,187.16,187.16,21.26,3974.93,187.24,direct,
3808,1642754460,186.73,186.49,186.51,33.82,6311.09,186.61,multiply,BTC
3809,1642754400,186.55,186.51,186.64,7.179,1338.95,186.51,multiply,BTC
3810,1642754340,187.29,187.26,187.28,5.436,1016.86,187.26,direct,
3811,1642754280,186.99,186.95,186.92,4.298,803.52,186.95,multiply,BTC
3812,1642754220,187.34,187.28,187.34,2.121,397.39,187.28,direct,
3813,1642754160,186.91,186.87,186.95,4.062,759.07,186.87,multiply,BTC
3814,1642754100,186.99,186.95,186.8,11.74,2194.79,186.95,multiply,BTC
3815,1642754040,186.84,186.8,187.03,12.53,2340.64,186.8,multiply,BTC
3816,1642753980,187.03,186.83,186.83,17.87,3342.23,187.03,multiply,BTC
3817,1642753920,187.11,187.02,186.77,13.54,2532.25,187.02,multiply,ETH
3818,1642753860,186.86,186.75,186.73,6.216,1160.99,186.77,multiply,ETH
3819,1642753800,186.94,186.86,186.79,7.645,1428.52,186.86,multiply,BTC
