time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644129540,170.09,170.0,170.16,2.016,342.81,170.05,multiply,BTC
1644129480,170.16,170.12,170.17,3.822,650.36,170.16,multiply,BTC
1644129420,170.29,170.14,170.4,36.93,6283.1,170.14,multiply,ETH
1644129360,170.4,170.34,170.39,62.88,10714.95,170.4,multiply,ETH
1644129300,170.42,170.25,170.18,25.62,4364.97,170.37,multiply,BTC
1644129240,170.18,170.18,170.18,42.58,7246.06,170.18,multiply,BTC
1644129180,170.4,170.39,170.39,2.22,378.28,170.4,direct,
1644129120,170.32,170.19,170.12,3.297,561.33,170.25,multiply,ETH
1644129060,170.15,169.94,169.94,6.098,1037.39,170.12,multiply,ETH
1644129000,170.37,170.16,170.47,24.84,4226.79,170.16,multiply,BTC
1644128940,170.16,170.1,170.25,5.25,893.01,170.1,multiply,ETH
1644128880,170.25,170.22,170.24,9.888,1683.46,170.25,multiply,ETH
1644128820,170.44,170.22,170.22,15.55,2650.0,170.42,direct,
1644128760,170.35,170.14,169.93,35.66,6074.54,170.35,multiply,BTC
1644128700,169.93,169.89,169.83,5.955,1011.93,169.93,multiply,BTC
1644128640,169.92,169.83,169.86,83.06,14106.49,169.83,multiply,BTC
1644128580,169.84,169.78,169.84,5.527,938.38,169.78,multiply,ETH
1644128520,169.84,169.75,169.79,13.77,2338.63,169.84,multiply,ETH
1644128460,169.85,169.76,169.72,18.87,3203.87,169.79,multiply,ETH
1644128400,169.75,169.72,169.76,2.752,467.07,169.72,multiply,ETH
1644128340,169.93,169.89,169.98,15.98,2714.82,169.89,multiply,BTC
1644128280,169.98,169.98,170.01,1.423,241.88,169.98,multiply,BTC
1644128220,170.01,170.01,169.92,74.27,12626.8,170.01,multiply,BTC
1644128160,169.92,169.88,169.92,72.7,12352.96,169.92,multiply,BTC
1644128100,169.92,169.92,169.98,1.3,220.89,169.92,multiply,BTC
1644128040,169.95,169.8,169.92,6.004,1020.39,169.95,multiply,ETH
1644127980,170.03,170.03,170.06,23.81,4048.47,170.03,multiply,BTC
1644127920,170.06,170.06,170.07,15.9,2703.99,170.06,multiply,BTC
1644127860,170.07,170.07,170.14,5.973,1015.84,170.07,multiply,BTC
1644127800,170.14,170.14,170.22,1.374,233.77,170.14,multiply,BTC
1644127740,170.22,170.14,170.13,0.839,142.81,170.22,multiply,BTC
1644127680,170.25,170.16,170.08,5.061,861.61,170.25,multiply,ETH
1644127620,170.14,170.14,170.05,5.538,942.22,170.14,multiply,BTC
1644127560,170.18,170.05,170.26,53.59,9113.07,170.05,multiply,BTC
1644127500,170.26,170.22,170.37,7.319,1246.13,170.26,multiply,BTC
1644127440,170.37,170.22,170.22,19.54,3326.74,170.25,multiply,ETH
1644127380,170.33,170.32,170.32,10.36,1764.53,170.33,direct,
1644127320,170.33,170.31,170.31,4.098,697.67,170.32,direct,
1644127260,170.33,170.31,170.31,15.03,2558.43,170.31,direct,
1644127200,170.42,170.38,170.44,19.72,3359.8,170.38,multiply,BTC
1644127140,170.44,170.39,170.37,2.876,490.17,170.44,multiply,BTC
1644127080,170.37,170.33,170.31,35.31,6015.93,170.37,multiply,BTC
1644127020,170.35,170.31,170.32,67.79,11545.31,170.31,multiply,BTC
1644126960,170.26,170.26,170.24,5.287,900.16,170.26,multiply,ETH
1644126900,170.24,170.21,170.2,2.717,462.54,170.24,multiply,ETH
1644126840,170.33,170.25,170.19,31.09,5294.32,170.29,multiply,BTC
1644126780,170.23,170.19,170.2,7.065,1202.41,170.19,multiply,BTC
1644126720,170.13,169.95,170.12,8.666,1472.81,169.95,multiply,ETH
1644126660,170.32,170.23,170.38,16.2,2758.45,170.27,multiply,BTC
1644126600,170.42,170.34,170.51,28.23,4809.86,170.38,multiply,BTC
1644126540,170.39,170.38,170.39,9.95,1695.08,170.38,direct,
1644126480,170.56,170.38,170.49,17.77,3028.66,170.44,multiply,ETH
1644126420,170.55,170.34,170.52,59.69,10176.78,170.49,multiply,ETH
1644126360,170.55,170.37,170.51,16.95,2890.28,170.52,multiply,ETH
1644126300,170.57,170.51,170.55,8.846,1508.35,170.51,multiply,ETH
1644126240,170.39,170.34,170.35,4.964,846.06,170.38,direct,
1644126180,170.51,170.39,170.4,5.595,953.82,170.48,multiply,ETH
1644126120,170.48,170.44,170.43,36.75,6265.13,170.48,multiply,BTC
1644126060,170.67,170.4,170.52,12.92,2201.94,170.43,multiply,ETH
1644126000,170.52,170.36,170.47,18.74,3195.45,170.52,multiply,ETH
1644125940,170.42,170.34,170.48,8.018,1366.13,170.38,multiply,BTC
1644125880,170.48,170.48,170.48,5.827,993.39,170.48,multiply,BTC
1644125820,170.48,170.48,170.49,3.192,544.17,170.48,multiply,BTC
1644125760,170.41,170.38,170.41,4.285,730.02,170.38,direct,
1644125700,170.5,170.46,170.45,10.8,1841.43,170.5,multiply,BTC
1644125640,170.45,170.41,170.37,15.48,2638.59,170.45,multiply,BTC
1644125580,170.37,170.37,170.42,17.1,2913.35,170.37,multiply,BTC
1644125520,170.42,170.3,170.25,19.72,3360.76,170.42,multiply,BTC
1644125460,170.29,170.25,170.26,43.83,7462.2,170.25,multiply,BTC
1644125400,170.26,170.22,170.24,19.75,3362.58,170.26,multiply,BTC
1644125340,170.24,170.15,170.19,22.95,3906.96,170.24,multiply,BTC
1644125280,170.19,169.89,170.05,52.81,8975.08,170.19,direct,
1644125220,170.25,170.13,170.24,8.466,1440.83,170.19,multiply,ETH
1644125160,170.1,170.06,170.04,9.374,1594.55,170.1,multiply,BTC
1644125100,170.04,170.04,170.13,1.839,312.71,170.04,multiply,BTC
1644125040,170.13,170.13,170.14,5.796,986.1,170.13,multiply,BTC
1644124980,170.18,170.14,170.18,33.99,5782.96,170.14,multiply,BTC
1644124920,170.18,170.14,170.13,81.69,13901.75,170.18,multiply,BTC
1644124860,170.13,170.05,170.0,44.79,7620.19,170.13,multiply,BTC
1644124800,170.0,170.0,169.94,8.041,1366.93,170.0,multiply,BTC
1644124740,169.94,169.9,169.95,2.225,378.11,169.94,multiply,BTC
1644124680,170.04,169.95,170.02,28.44,4833.47,169.95,multiply,BTC
1644124620,170.02,169.94,169.99,27.06,4600.78,170.02,multiply,BTC
1644124560,170.02,169.9,169.9,4.606,782.76,170.01,direct,
1644124500,169.94,169.85,169.75,6.538,1110.76,169.89,multiply,BTC
1644124440,169.75,169.71,169.78,10.53,1787.44,169.75,multiply,BTC
1644124380,169.78,169.74,169.78,85.34,14489.13,169.78,multiply,BTC
1644124320,169.78,169.78,169.76,70.73,12008.89,169.78,multiply,BTC
1644124260,169.88,169.76,169.89,82.84,14062.67,169.76,multiply,BTC
1644124200,169.93,169.89,169.98,55.49,9427.39,169.89,multiply,BTC
1644124140,169.98,169.94,169.96,34.94,5939.15,169.98,multiply,BTC
1644124080,170.0,169.96,169.96,5.168,878.36,169.96,multiply,BTC
1644124020,169.96,169.96,169.96,11.7,1988.54,169.96,multiply,BTC
1644123960,169.96,169.96,169.97,3.062,520.41,169.96,multiply,BTC
1644123900,170.05,169.97,170.07,1.713,291.16,169.97,multiply,BTC
1644123840,170.07,170.07,170.13,8.317,1414.45,170.07,multiply,BTC
1644123780,170.17,170.09,170.13,4.206,715.57,170.13,multiply,BTC
1644123720,170.05,170.04,170.05,1.386,235.7,170.04,direct,
1644123660,170.34,170.13,170.29,10.94,1861.23,170.13,multiply,ETH
1644123600,170.18,170.18,170.18,3.383,575.71,170.18,multiply,BTC
1644123540,170.22,170.18,170.16,9.342,1589.84,170.18,multiply,BTC
1644123480,170.16,170.12,170.09,5.483,932.97,170.16,multiply,BTC
1644123420,170.14,170.09,170.09,2.872,488.51,170.09,multiply,BTC
1644123360,170.13,170.09,170.12,10.84,1843.73,170.09,multiply,BTC
1644123300,170.2,170.12,170.19,10.85,1845.79,170.12,multiply,BTC
1644123240,170.23,170.19,170.28,13.52,2300.95,170.19,multiply,BTC
1644123180,170.36,170.28,170.34,13.22,2251.04,170.28,multiply,BTC
