time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644129540,3011.51,3008.86,3011.38,35.88,108009.41,3009.03,direct,
1644129480,3011.81,3010.63,3011.78,60.81,183092.69,3011.38,direct,
1644129420,3013.85,3011.51,3013.85,28.19,84939.51,3011.78,direct,
1644129360,3014.66,3013.61,3014.07,13.56,40883.69,3013.85,direct,
1644129300,3015.14,3011.44,3011.56,36.4,109691.82,3014.07,direct,
1644129240,3011.92,3010.85,3011.26,40.71,122590.34,3011.56,direct,
1644129180,3012.17,3010.82,3011.76,12.97,39056.35,3011.26,direct,
1644129120,3012.0,3010.45,3010.45,21.33,64241.58,3011.76,direct,
1644129060,3010.45,3008.86,3008.86,51.02,153560.1,3010.45,direct,
1644129000,3011.1,3007.57,3011.1,98.07,295074.17,3008.86,direct,
1644128940,3012.79,3011.1,3012.79,24.78,74628.21,3011.1,direct,
1644128880,3013.69,3012.54,3013.02,17.7,53330.24,3012.79,direct,
1644128820,3015.73,3011.93,3012.27,64.13,193304.26,3013.02,direct,
1644128760,3012.63,3005.77,3005.85,194.94,586914.61,3012.27,direct,
1644128700,3006.49,3005.12,3005.2,74.91,225165.56,3005.85,direct,
1644128640,3006.95,3004.76,3006.56,38.2,114821.13,3005.2,direct,
1644128580,3006.94,3006.07,3006.47,24.61,73964.7,3006.56,direct,
1644128520,3007.37,3006.17,3007.2,50.92,153124.98,3006.47,direct,
1644128460,3007.47,3006.11,3006.54,32.11,96543.01,3007.2,direct,
1644128400,3007.26,3005.83,3006.67,38.36,115311.79,3006.54,direct,
1644128340,3009.15,3006.01,3008.89,35.1,105515.66,3006.67,direct,
1644128280,3010.48,3008.61,3009.43,37.57,113099.9,3008.89,direct,
1644128220,3009.95,3006.56,3007.36,93.27,280498.04,3009.43,direct,
1644128160,3008.08,3007.32,3008.02,100.75,302927.76,3007.36,direct,
1644128100,3010.67,3007.75,3010.67,64.09,192850.86,3008.02,direct,
1644128040,3012.77,3010.46,3012.77,85.95,258791.55,3010.67,direct,
1644127980,3014.47,3012.31,3014.2,43.92,132273.43,3012.77,direct,
1644127920,3014.89,3013.4,3013.93,22.16,66792.79,3014.2,direct,
1644127860,3015.1,3012.55,3015.1,32.75,98652.49,3013.93,direct,
1644127800,3017.26,3014.61,3017.26,44.25,133420.08,3015.1,direct,
1644127740,3018.46,3017.21,3017.42,42.08,126964.17,3017.21,multiply,BTC
1644127680,3017.47,3016.02,3016.07,8.84,26671.68,3017.47,direct,
1644127620,3016.82,3014.86,3015.19,34.37,103659.33,3016.07,direct,
1644127560,3016.04,3013.57,3015.23,84.79,255487.89,3015.19,direct,
1644127500,3019.42,3015.21,3019.2,100.27,302543.1,3015.23,direct,
1644127440,3019.38,3017.89,3019.12,28.17,85050.32,3019.2,direct,
1644127380,3019.5,3018.7,3018.7,9.261,27958.01,3019.12,direct,
1644127320,3019.71,3018.38,3019.29,43.14,130250.18,3018.7,direct,
1644127260,3019.89,3018.9,3019.2,35.69,107748.93,3019.29,direct,
1644127200,3022.55,3018.44,3022.19,80.83,244123.15,3019.2,direct,
1644127140,3022.91,3021.59,3022.13,27.03,81676.09,3022.19,direct,
1644127080,3022.35,3021.09,3021.42,41.32,124867.67,3022.13,direct,
1644127020,3021.86,3020.93,3020.93,26.22,79207.61,3021.42,direct,
1644126960,3021.36,3020.15,3020.55,19.95,60279.06,3020.93,direct,
1644126900,3020.57,3018.91,3020.49,14.68,44338.03,3020.55,direct,
1644126840,3021.41,3018.08,3018.08,13.21,39914.7,3020.49,direct,
1644126780,3018.44,3016.9,3017.1,40.3,121627.56,3018.08,direct,
1644126720,3019.47,3017.05,3019.07,43.83,132265.29,3017.1,direct,
1644126660,3020.96,3019.71,3022.11,40.06,120986.27,3020.13,multiply,BTC
1644126600,3023.11,3020.96,3023.09,60.28,182155.56,3021.19,direct,
1644126540,3023.89,3023.0,3023.0,36.47,110267.14,3023.09,direct,
1644126480,3023.66,3022.68,3022.94,38.46,116255.7,3023.0,direct,
1644126420,3023.09,3022.09,3022.3,16.27,49170.79,3022.94,direct,
1644126360,3022.39,3021.07,3022.2,12.85,38831.41,3022.3,direct,
1644126300,3022.93,3021.89,3022.81,66.89,202164.82,3022.2,direct,
1644126240,3022.9,3019.39,3019.44,148.91,449897.03,3022.81,direct,
1644126180,3019.91,3018.54,3019.61,24.54,74086.4,3019.44,direct,
1644126120,3019.87,3018.37,3018.57,23.16,69926.44,3019.61,direct,
1644126060,3018.72,3017.69,3018.5,91.39,275859.15,3018.57,direct,
1644126000,3019.36,3017.25,3019.36,49.2,148488.43,3018.5,direct,
1644125940,3021.75,3018.94,3021.75,21.3,64337.45,3019.36,direct,
1644125880,3021.96,3021.22,3021.41,15.45,46676.16,3021.75,direct,
1644125820,3022.24,3020.99,3022.04,19.01,57446.26,3021.41,direct,
1644125760,3022.15,3021.36,3021.92,17.43,52675.29,3022.04,direct,
1644125700,3022.2,3021.23,3021.99,19.21,58048.74,3021.92,direct,
1644125640,3022.62,3021.66,3021.76,53.45,161532.3,3021.99,direct,
1644125580,3023.36,3021.37,3023.0,99.52,300900.22,3021.76,direct,
1644125520,3023.07,3021.64,3021.73,49.87,150749.06,3023.0,direct,
1644125460,3021.73,3019.62,3019.77,28.6,86382.12,3021.73,direct,
1644125400,3020.03,3019.09,3019.61,23.09,69703.76,3019.77,direct,
1644125340,3020.1,3019.41,3019.41,31.33,94608.59,3019.61,direct,
