time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644129540,0.6657,0.6655,0.6657,1751.0,1165.05,0.6655,direct,
1644129480,0.6658,0.6656,0.6658,4841.41,3222.24,0.6657,direct,
1644129420,0.6659,0.6657,0.6657,1961.71,1306.62,0.6658,direct,
1644129360,0.6658,0.6657,0.6657,1103.38,734.66,0.6657,direct,
1644129300,0.6657,0.6654,0.6655,21084.08,14037.16,0.6657,direct,
1644129240,0.6656,0.6655,0.6656,358.1,238.41,0.6655,direct,
1644129180,0.6656,0.6656,0.6656,775.0,515.63,0.6656,direct,
1644129120,0.6656,0.6655,0.6655,1106.63,737.97,0.6656,direct,
1644129060,0.6656,0.6654,0.6654,631.0,419.79,0.6655,direct,
1644129000,0.6657,0.6653,0.6657,10174.79,6770.15,0.6654,direct,
1644128940,0.6657,0.6657,0.6657,8039.97,5355.66,0.6657,direct,
1644128880,0.6658,0.6657,0.6657,30942.09,20604.0,0.6657,direct,
1644128820,0.6661,0.6657,0.6657,32158.93,21427.36,0.6657,direct,
1644128760,0.666,0.6646,0.6646,84506.21,56272.29,0.6657,direct,
1644128700,0.6647,0.664,0.664,20463.41,13597.29,0.6646,direct,
1644128640,0.6646,0.664,0.6646,34598.67,22986.45,0.664,direct,
1644128580,0.6649,0.6645,0.6649,55334.18,36780.44,0.6646,direct,
1644128520,0.6649,0.6647,0.6647,11244.1,7473.5,0.6649,direct,
1644128460,0.6653,0.6646,0.6653,28526.86,18960.12,0.6647,direct,
1644128400,0.666,0.6653,0.666,10323.03,6869.44,0.6653,direct,
1644128340,0.6663,0.666,0.6663,1905.08,1268.64,0.666,direct,
1644128280,0.6691,0.6688,0.6682,2.711,1.813,0.6688,invert_divide,BTC
1644128220,0.6664,0.666,0.6662,5901.78,3930.37,0.6663,direct,
1644128160,0.6665,0.6662,0.6665,5558.31,3701.84,0.6662,direct,
1644128100,0.6667,0.6665,0.6667,8015.03,5341.03,0.6665,direct,
1644128040,0.6668,0.6667,0.6668,2300.0,1533.0,0.6667,direct,
1644127980,0.6669,0.6668,0.6669,1163.98,775.84,0.6668,direct,
1644127920,0.6669,0.6669,0.6669,26.2,17.49,0.6669,direct,
1644127860,0.6672,0.6669,0.6672,20263.12,13512.07,0.6669,direct,
1644127800,0.6675,0.6672,0.6675,4985.25,3326.64,0.6672,direct,
1644127740,0.6676,0.6674,0.6676,14255.16,9513.81,0.6675,direct,
1644127680,0.6676,0.6674,0.6675,28378.71,18934.59,0.6676,direct,
1644127620,0.6675,0.6673,0.6674,7986.0,5325.85,0.6675,direct,
1644127560,0.6677,0.6673,0.6677,24707.44,16478.62,0.6674,direct,
1644127500,0.6679,0.6677,0.6677,12519.21,8359.61,0.6677,direct,
1644127440,0.6677,0.6675,0.6675,9274.17,6192.39,0.6677,direct,
1644127380,0.6696,0.6695,0.6695,2.124,1.422,0.6696,invert_divide,BTC
1644127320,0.6676,0.6675,0.6675,919.61,613.78,0.6676,direct,
1644127260,0.6679,0.6675,0.6679,3126.16,2086.58,0.6675,direct,
1644127200,0.668,0.6678,0.668,3209.9,2143.9,0.6679,direct,
1644127140,0.6699,0.6698,0.6701,3.603,2.413,0.6698,invert_divide,BTC
1644127080,0.6679,0.6678,0.6679,11980.18,8000.69,0.6678,direct,
1644127020,0.6679,0.6678,0.6678,315.52,210.74,0.6679,direct,
1644126960,0.6678,0.6678,0.6678,3372.37,2252.1,0.6678,direct,
1644126900,0.6679,0.6678,0.6679,18036.02,12044.58,0.6678,direct,
1644126840,0.6681,0.6679,0.6679,30528.3,20391.86,0.6679,direct,
1644126780,0.6679,0.6679,0.6679,1922.13,1284.15,0.6679,direct,
1644126720,0.6682,0.6679,0.6682,10587.57,7072.36,0.6679,direct,
1644126660,0.6684,0.6681,0.6684,12047.23,8049.24,0.6682,direct,
1644126600,0.6685,0.6684,0.6685,2426.13,1621.64,0.6684,direct,
1644126540,0.6685,0.6685,0.6685,1222.76,817.31,0.6685,direct,
1644126480,0.6687,0.6685,0.6687,7018.02,4691.43,0.6685,direct,
1644126420,0.6687,0.6686,0.6686,7487.15,5005.99,0.6687,direct,
1644126360,0.6688,0.6686,0.6687,4908.0,3281.1,0.6686,direct,
1644126300,0.6687,0.6687,0.6687,1744.63,1167.24,0.6687,direct,
1644126240,0.6687,0.6681,0.6681,40560.44,27115.72,0.6687,direct,
1644126180,0.6681,0.6679,0.6679,12137.39,8107.05,0.6681,direct,
1644126120,0.6679,0.6679,0.6679,2986.98,1995.57,0.6679,direct,
1644126060,0.6679,0.6678,0.6679,776.75,518.55,0.6679,direct,
1644126000,0.6681,0.6679,0.6681,5246.0,3502.73,0.6679,direct,
1644125940,0.6681,0.6681,0.6681,3914.0,2614.55,0.6681,direct,
1644125880,0.6681,0.668,0.668,4266.86,2850.43,0.6681,direct,
1644125820,0.6682,0.668,0.6682,941.7,629.41,0.668,direct,
1644125760,0.6682,0.6681,0.6681,1152.7,770.15,0.6682,direct,
1644125700,0.6683,0.6681,0.6683,22075.1,14748.54,0.6681,direct,
1644125640,0.6684,0.6683,0.6684,18872.95,12615.88,0.6683,direct,
1644125580,0.6685,0.6684,0.6684,17004.61,11365.51,0.6684,direct,
1644125520,0.6684,0.6682,0.6682,9230.67,6169.1,0.6684,direct,
1644125460,0.6682,0.6681,0.6681,4725.87,3156.77,0.6682,direct,
1644125400,0.6681,0.668,0.668,4762.09,3181.38,0.6681,direct,
1644125340,0.668,0.668,0.668,7467.0,4987.29,0.668,direct,
1644125280,0.668,0.6679,0.6679,1259.04,840.94,0.668,direct,
1644125220,0.6679,0.6678,0.6678,500.0,333.96,0.6679,direct,
1644125160,0.6678,0.6677,0.6678,7808.69,5213.7,0.6678,direct,
1644125100,0.668,0.6678,0.6679,6255.07,4177.04,0.6678,direct,
1644125040,0.6678,0.6675,0.6681,212.95,142.22,0.6678,multiply,ETH
1644124980,0.668,0.6679,0.6679,1573.83,1052.98,0.6679,direct,
1644124920,0.668,0.6674,0.6674,32787.19,21895.15,0.6679,direct,
1644124860,0.6674,0.6672,0.6672,4817.35,3216.43,0.6674,direct,
1644124800,0.6672,0.6671,0.6671,2651.22,1769.02,0.6672,direct,
1644124740,0.6671,0.6669,0.6669,1430.14,955.68,0.6671,direct,
1644124680,0.6671,0.6669,0.6671,591.0,394.23,0.6669,direct,
1644124620,0.6672,0.667,0.6671,17133.0,11430.22,0.6671,direct,
1644124560,0.6671,0.6668,0.6668,6326.25,4221.49,0.6671,direct,
1644124500,0.667,0.6668,0.6668,7621.82,5083.24,0.6668,direct,
1644124440,0.6668,0.6668,0.6668,3848.8,2565.73,0.6668,direct,
1644124380,0.6669,0.6668,0.6669,3721.0,2480.37,0.6668,direct,
1644124320,0.6669,0.6667,0.6667,11550.7,7699.24,0.6669,direct,
1644124260,0.6677,0.6667,0.6677,41368.58,27589.72,0.6667,direct,
1644124200,0.6679,0.6677,0.6679,7994.89,5338.53,0.6677,direct,
1644124140,0.668,0.6678,0.6678,15544.35,10383.44,0.6679,direct,
1644124080,0.6678,0.6676,0.6676,1973.1,1317.64,0.6678,direct,
1644124020,0.6677,0.6676,0.6677,4567.5,3049.78,0.6676,direct,
1644123960,0.6677,0.6675,0.6676,14696.79,9810.88,0.6677,direct,
1644123900,0.6684,0.6676,0.6684,9797.81,6541.42,0.6676,direct,
1644123840,0.6685,0.6684,0.6685,2084.77,1393.19,0.6684,direct,
1644123780,0.6688,0.6685,0.6687,28491.18,19048.65,0.6685,direct,
1644123720,0.6688,0.6687,0.6688,7161.26,4792.91,0.6687,direct,
1644123660,0.6688,0.6687,0.6688,1220.02,815.81,0.6688,direct,
1644123600,0.6688,0.6688,0.6688,317.65,212.47,0.6688,direct,
1644123540,0.669,0.6687,0.6687,3272.1,2188.74,0.6688,direct,
1644123480,0.6687,0.6687,0.6687,865.18,578.48,0.6687,direct,
1644123420,0.6687,0.6686,0.6686,4342.4,2903.79,0.6687,direct,
1644123360,0.6688,0.6686,0.6688,15054.96,10063.98,0.6686,direct,
1644123300,0.669,0.6688,0.669,12221.23,8172.09,0.6688,direct,
1644123240,0.669,0.6689,0.6689,2327.05,1556.77,0.669,direct,
1644123180,0.6689,0.6688,0.6688,3782.11,2529.85,0.6689,direct,
1644123120,0.6688,0.6688,0.6688,1780.01,1190.35,0.6688,direct,
1644123060,0.6689,0.6688,0.6688,15665.09,10476.04,0.6688,direct,
1644123000,0.6688,0.6688,0.6688,2847.26,1904.64,0.6688,direct,
1644122940,0.6688,0.6688,0.6688,1051.0,702.75,0.6688,direct,
1644122880,0.6688,0.6687,0.6687,23081.81,15436.54,0.6688,direct,
1644122820,0.6687,0.6687,0.6687,7144.58,4776.03,0.6687,direct,
1644122760,0.6702,0.6698,0.6692,28.58,19.15,0.6699,invert_divide,ETH
1644122700,0.6686,0.6683,0.6683,5963.0,3987.71,0.6686,direct,
1644122640,0.6685,0.6683,0.6685,5367.18,3586.95,0.6683,direct,
1644122580,0.6685,0.6683,0.6683,818.39,547.17,0.6685,direct,
1644122520,0.6685,0.6683,0.6684,8720.67,5828.62,0.6683,direct,
1644122460,0.6688,0.6684,0.6687,36570.85,24456.95,0.6684,direct,
1644122400,0.6687,0.6684,0.6684,16222.93,10846.05,0.6687,direct,
1644122340,0.6684,0.6678,0.6678,32387.13,21655.08,0.6684,direct,
1644122280,0.6678,0.6676,0.6677,19672.01,13139.54,0.6678,direct,
1644122220,0.6677,0.6676,0.6677,14917.22,9957.75,0.6677,direct,
1644122160,0.6679,0.6677,0.6678,7964.41,5317.48,0.6677,direct,
1644122100,0.6678,0.6677,0.6677,5067.47,3383.01,0.6678,direct,
1644122040,0.668,0.6677,0.6678,10664.8,7129.12,0.6677,direct,
1644121980,0.6678,0.6677,0.6677,952.0,635.68,0.6678,direct,
1644121920,0.6679,0.6677,0.6678,13096.0,8741.43,0.6677,direct,
1644121860,0.668,0.6678,0.668,9966.09,6654.17,0.6678,direct,
1644121800,0.6683,0.6679,0.6681,27931.98,18665.49,0.668,direct,
1644121740,0.6683,0.6668,0.6668,65928.96,44052.91,0.6681,direct,
1644121680,0.6669,0.6667,0.6668,124117.84,82764.75,0.6668,direct,
1644121620,0.6675,0.6668,0.6675,8864.96,5910.74,0.6668,direct,
1644121560,0.6677,0.6675,0.6677,15767.03,10518.14,0.6675,direct,
1644121500,0.6678,0.6675,0.6677,27060.54,18064.38,0.6677,direct,
1644121440,0.6678,0.6677,0.6677,2830.72,1890.68,0.6677,direct,
1644121380,0.6678,0.6674,0.6674,31945.12,21335.51,0.6677,direct,
1644121320,0.6677,0.667,0.667,50316.17,33597.06,0.6674,direct,
1644121260,0.667,0.6664,0.6664,38872.8,25937.66,0.667,direct,
1644121200,0.6665,0.6659,0.6659,16875.94,11248.72,0.6664,direct,
1644121140,0.6659,0.665,0.6651,16697.82,11126.04,0.6659,direct,
1644121080,0.6651,0.6647,0.665,13418.51,8927.85,0.6651,direct,
1644121020,0.6655,0.665,0.6653,22343.28,14848.85,0.665,direct,
1644120960,0.6666,0.6651,0.6666,61570.92,40969.9,0.6653,direct,
1644120900,0.6666,0.6664,0.6665,18842.11,12556.97,0.6666,direct,
1644120840,0.6669,0.6665,0.6669,50356.83,33544.77,0.6665,direct,
1644120780,0.6672,0.6668,0.6672,11298.62,7532.25,0.6669,direct,
1644120720,0.6674,0.6671,0.6674,18956.36,12648.47,0.6672,direct,
1644120660,0.6676,0.6672,0.6673,24204.59,16158.41,0.6674,direct,
1644120600,0.6675,0.6666,0.6666,74237.31,49514.15,0.6673,direct,
1644120540,0.6668,0.6665,0.6665,27913.6,18606.62,0.6666,direct,
1644120480,0.6678,0.6665,0.6678,89572.51,59719.58,0.6665,direct,
1644120420,0.6681,0.6678,0.6681,3260.92,2177.23,0.6678,direct,
1644120360,0.6693,0.668,0.6693,31466.08,21033.96,0.6681,direct,
1644120300,0.67,0.6693,0.6698,24107.54,16135.74,0.6693,direct,
1644120240,0.6705,0.6698,0.6702,68701.75,46048.33,0.6698,direct,
1644120180,0.6704,0.6701,0.6704,23609.55,15820.85,0.6702,direct,
1644120120,0.6705,0.6703,0.6704,9192.19,6165.9,0.6704,direct,
1644120060,0.6709,0.6703,0.6704,85225.36,57163.91,0.6704,direct,
1644120000,0.6708,0.6704,0.6708,43311.69,29019.29,0.6704,direct,
1644119940,0.671,0.6708,0.6709,11119.92,7455.55,0.6708,direct,
1644119880,0.6713,0.6708,0.6713,22158.35,14863.41,0.6709,direct,
1644119820,0.6714,0.6712,0.6714,1385.17,929.87,0.6713,direct,
1644119760,0.6714,0.6714,0.6714,2269.6,1523.14,0.6714,direct,
1644119700,0.6715,0.6714,0.6714,3304.34,2218.57,0.6714,direct,
1644119640,0.6714,0.6714,0.6714,1016.31,682.51,0.6714,direct,
1644119580,0.6714,0.6714,0.6714,3947.0,2649.31,0.6714,direct,
1644119520,0.6715,0.6712,0.6715,27965.99,18782.75,0.6714,direct,
1644119460,0.6719,0.6715,0.6719,3861.53,2593.07,0.6715,direct,
1644119400,0.6722,0.6719,0.6722,2968.64,1995.15,0.6719,direct,
1644119340,0.6723,0.6722,0.6723,18396.62,12361.82,0.6722,direct,
1644119280,0.6725,0.6723,0.6725,1586.35,1067.14,0.6723,direct,
1644119220,0.6727,0.6725,0.6727,1041.0,699.81,0.6725,direct,
1644119160,0.6729,0.6727,0.6729,5981.07,4023.51,0.6727,direct,
1644119100,0.673,0.6728,0.6728,13731.39,9239.4,0.6729,direct,
1644119040,0.6728,0.6727,0.6727,2316.0,1558.18,0.6728,direct,
1644118980,0.6727,0.6727,0.6727,429.03,288.66,0.6727,direct,
1644118920,0.6728,0.6727,0.6728,21473.0,14442.18,0.6727,direct,
1644118860,0.6728,0.6726,0.6727,7104.76,4779.67,0.6728,direct,
1644118800,0.6727,0.6725,0.6725,3216.07,2163.9,0.6727,direct,
1644118740,0.6727,0.6724,0.6724,13854.37,9318.53,0.6725,direct,
1644118680,0.6725,0.6722,0.6725,9304.26,6257.73,0.6724,direct,
1644118620,0.6725,0.6723,0.6723,8874.33,5969.59,0.6725,direct,
1644118560,0.6723,0.6717,0.6717,72771.93,48943.66,0.6723,direct,
1644118500,0.6717,0.6716,0.6716,3415.02,2293.85,0.6717,direct,
1644118440,0.6716,0.6714,0.6714,349.0,234.48,0.6716,direct,
1644118380,0.6714,0.6713,0.6714,5537.65,3718.0,0.6714,direct,
1644118320,0.6714,0.6712,0.6712,10370.64,6962.45,0.6714,direct,
1644118260,0.6712,0.6711,0.6711,6839.77,4590.85,0.6712,direct,
1644118200,0.6713,0.6711,0.6713,2159.72,1449.5,0.6711,direct,
1644118140,0.6713,0.6713,0.6713,7497.03,5031.95,0.6713,direct,
1644118080,0.6713,0.6711,0.6711,1744.0,1170.66,0.6713,direct,
1644118020,0.6711,0.671,0.671,16500.24,11070.74,0.6711,direct,
