time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1644129540,41565.68,41542.73,41563.87,1.384,57507.7,41545.41,direct,
1644129480,41568.28,41562.53,41566.17,1.412,58680.89,41563.87,direct,
1644129420,41585.73,41564.19,41582.48,1.419,58988.52,41566.17,direct,
1644129360,41588.72,41582.48,41584.92,0.744,30940.8,41582.48,direct,
1644129300,41587.29,41565.7,41566.97,4.184,173981.35,41584.92,direct,
1644129240,41568.85,41566.77,41567.07,0.3343,13894.27,41566.97,direct,
1644129180,41574.18,41566.73,41574.05,3.917,162820.76,41567.07,direct,
1644129120,41574.61,41570.69,41570.98,0.9513,39548.09,41574.05,direct,
1644129060,41571.04,41553.07,41553.27,4.252,176740.37,41570.98,direct,
1644129000,41577.31,41541.07,41577.31,16.44,683035.16,41553.27,direct,
1644128940,41578.74,41575.44,41577.19,1.739,72295.92,41577.31,direct,
1644128880,41577.9,41571.59,41572.66,1.45,60272.87,41577.19,direct,
1644128820,41587.18,41557.95,41557.95,11.73,487594.83,41572.66,direct,
1644128760,41569.7,41506.81,41506.82,15.31,635962.24,41557.95,direct,
1644128700,41512.34,41493.73,41494.01,6.688,277584.67,41506.82,direct,
1644128640,41501.06,41493.76,41500.76,4.481,185945.11,41494.01,direct,
1644128580,41501.99,41497.34,41498.61,1.148,47647.87,41500.76,direct,
1644128520,41503.86,41487.3,41501.52,50.92,2112744.31,41491.44,invert_divide,ETH
1644128460,41507.05,41499.15,41500.84,1.637,67943.14,41505.47,direct,
1644128400,41510.54,41500.82,41507.17,2.339,97047.35,41500.84,direct,
1644128340,41521.06,41505.27,41518.72,0.7488,31078.54,41507.17,direct,
1644128280,41534.87,41517.74,41527.13,2.711,112563.76,41518.72,direct,
1644128220,41527.13,41502.81,41503.88,4.326,179606.44,41527.13,direct,
1644128160,41514.37,41503.01,41514.33,1.386,57548.04,41503.88,direct,
1644128100,41528.5,41507.67,41528.24,4.085,169593.52,41514.33,direct,
1644128040,41543.01,41523.37,41542.22,4.278,177659.99,41528.24,direct,
1644127980,41550.51,41539.85,41549.47,1.293,53693.84,41542.22,direct,
1644127920,41561.71,41549.47,41552.06,2.649,110050.9,41549.47,direct,
1644127860,41568.18,41544.15,41568.18,3.752,155888.96,41552.06,direct,
1644127800,41588.0,41567.64,41588.0,2.589,107633.24,41568.18,direct,
1644127740,41591.73,41580.43,41585.86,20.22,840923.46,41588.7,invert_divide,ETH
1644127680,41586.31,41577.09,41578.09,1.068,44405.77,41585.2,direct,
1644127620,41578.49,41555.98,41557.11,2.808,116707.51,41578.09,direct,
1644127560,41577.54,41552.16,41577.54,3.361,139697.46,41557.11,direct,
1644127500,41613.93,41575.47,41613.58,11.12,462472.74,41577.54,direct,
1644127440,41613.58,41603.01,41610.19,13.79,573794.6,41613.58,direct,
1644127380,41610.2,41604.29,41604.59,2.124,88357.95,41610.19,direct,
1644127320,41604.94,41599.27,41604.19,1.697,70589.32,41604.59,direct,
1644127260,41605.65,41597.71,41605.65,1.387,57719.73,41604.19,direct,
1644127200,41610.23,41593.92,41610.23,9.443,392870.82,41605.65,direct,
1644127140,41612.38,41605.55,41605.55,3.603,149943.74,41610.23,direct,
1644127080,41607.88,41597.16,41599.89,0.9875,41083.41,41605.55,direct,
