,Date,Close
0,2016-07-06 23:59:59,677.3309936523438
1,2016-07-07 23:59:59,640.56201171875
2,2016-07-08 23:59:59,666.5230102539062
3,2016-07-09 23:59:59,650.9600219726562
4,2016-07-10 23:59:59,649.3599853515625
5,2016-07-11 23:59:59,647.6589965820312
6,2016-07-12 23:59:59,664.551025390625
7,2016-07-13 23:59:59,654.468017578125
8,2016-07-14 23:59:59,658.0780029296875
9,2016-07-15 23:59:59,663.2550048828125
10,2016-07-16 23:59:59,660.7670288085938
11,2016-07-17 23:59:59,679.458984375
12,2016-07-18 23:59:59,673.1060180664062
13,2016-07-19 23:59:59,672.864013671875
14,2016-07-20 23:59:59,665.6849975585938
15,2016-07-21 23:59:59,665.0120239257812
16,2016-07-22 23:59:59,650.6190185546875
17,2016-07-23 23:59:59,655.5560302734375
18,2016-07-24 23:59:59,661.2849731445312
19,2016-07-25 23:59:59,654.0969848632812
20,2016-07-26 23:59:59,651.7839965820312
21,2016-07-27 23:59:59,654.3519897460938
22,2016-07-28 23:59:59,655.0349731445312
23,2016-07-29 23:59:59,656.9920043945312
24,2016-07-30 23:59:59,655.0469970703125
25,2016-07-31 23:59:59,624.6810302734375
26,2016-08-01 23:59:59,606.27197265625
27,2016-08-02 23:59:59,547.4650268554688
28,2016-08-03 23:59:59,566.35498046875
29,2016-08-04 23:59:59,578.2890014648438
30,2016-08-05 23:59:59,575.0430297851562
31,2016-08-06 23:59:59,587.7780151367188
32,2016-08-07 23:59:59,592.6900024414062
33,2016-08-08 23:59:59,591.0540161132812
34,2016-08-09 23:59:59,587.801025390625
35,2016-08-10 23:59:59,592.10302734375
36,2016-08-11 23:59:59,589.1199951171875
37,2016-08-12 23:59:59,587.5590209960938
38,2016-08-13 23:59:59,585.5880126953125
39,2016-08-14 23:59:59,570.4730224609375
40,2016-08-15 23:59:59,567.239990234375
41,2016-08-16 23:59:59,577.4390258789062
42,2016-08-17 23:59:59,573.2160034179688
43,2016-08-18 23:59:59,574.3179931640625
44,2016-08-19 23:59:59,575.6300048828125
45,2016-08-20 23:59:59,581.697021484375
46,2016-08-21 23:59:59,581.3079833984375
47,2016-08-22 23:59:59,586.7529907226562
48,2016-08-23 23:59:59,583.4149780273438
49,2016-08-24 23:59:59,580.1820068359375
50,2016-08-25 23:59:59,577.760986328125
51,2016-08-26 23:59:59,579.6510009765625
52,2016-08-27 23:59:59,569.947021484375
53,2016-08-28 23:59:59,573.9119873046875
54,2016-08-29 23:59:59,574.1069946289062
55,2016-08-30 23:59:59,577.5029907226562
56,2016-08-31 23:59:59,575.4719848632812
57,2016-09-01 23:59:59,572.302978515625
58,2016-09-02 23:59:59,575.5369873046875
59,2016-09-03 23:59:59,598.2119750976562
60,2016-09-04 23:59:59,608.6339721679688
61,2016-09-05 23:59:59,606.5900268554688
62,2016-09-06 23:59:59,610.4359741210938
63,2016-09-07 23:59:59,614.5440063476562
64,2016-09-08 23:59:59,626.3159790039062
65,2016-09-09 23:59:59,622.8610229492188
66,2016-09-10 23:59:59,623.5089721679688
67,2016-09-11 23:59:59,606.718994140625
68,2016-09-12 23:59:59,608.2429809570312
69,2016-09-13 23:59:59,609.2410278320312
70,2016-09-14 23:59:59,610.6840209960938
71,2016-09-15 23:59:59,607.155029296875
72,2016-09-16 23:59:59,606.9730224609375
73,2016-09-17 23:59:59,605.9840087890625
74,2016-09-18 23:59:59,609.8740234375
75,2016-09-19 23:59:59,609.2269897460938
76,2016-09-20 23:59:59,608.31201171875
77,2016-09-21 23:59:59,597.1489868164062
78,2016-09-22 23:59:59,596.2979736328125
79,2016-09-23 23:59:59,602.8419799804688
80,2016-09-24 23:59:59,602.625
81,2016-09-25 23:59:59,600.8259887695312
82,2016-09-26 23:59:59,608.0430297851562
83,2016-09-27 23:59:59,606.166015625
84,2016-09-28 23:59:59,604.72802734375
85,2016-09-29 23:59:59,605.6929931640625
86,2016-09-30 23:59:59,609.7349853515625
87,2016-10-01 23:59:59,613.9829711914062
88,2016-10-02 23:59:59,610.8920288085938
89,2016-10-03 23:59:59,612.1329956054688
90,2016-10-04 23:59:59,610.2039794921875
91,2016-10-05 23:59:59,612.510986328125
92,2016-10-06 23:59:59,613.02099609375
93,2016-10-07 23:59:59,617.1209716796875
94,2016-10-08 23:59:59,619.1079711914062
95,2016-10-09 23:59:59,616.7520141601562
96,2016-10-10 23:59:59,618.9940185546875
97,2016-10-11 23:59:59,641.072021484375
98,2016-10-12 23:59:59,636.1920166015625
99,2016-10-13 23:59:59,636.7860107421875
100,2016-10-14 23:59:59,640.3779907226562
101,2016-10-15 23:59:59,638.64599609375
102,2016-10-16 23:59:59,641.6309814453125
103,2016-10-17 23:59:59,639.1929931640625
104,2016-10-18 23:59:59,637.9600219726562
105,2016-10-19 23:59:59,630.52001953125
106,2016-10-20 23:59:59,630.8569946289062
107,2016-10-21 23:59:59,632.8280029296875
108,2016-10-22 23:59:59,657.2940063476562
109,2016-10-23 23:59:59,657.0709838867188
110,2016-10-24 23:59:59,653.760986328125
111,2016-10-25 23:59:59,657.5880126953125
112,2016-10-26 23:59:59,678.3040161132812
113,2016-10-27 23:59:59,688.31298828125
114,2016-10-28 23:59:59,689.6510009765625
115,2016-10-29 23:59:59,714.47900390625
116,2016-10-30 23:59:59,701.864013671875
117,2016-10-31 23:59:59,700.9719848632812
118,2016-11-01 23:59:59,729.7930297851562
119,2016-11-02 23:59:59,740.8289794921875
120,2016-11-03 23:59:59,688.7000122070312
121,2016-11-04 23:59:59,703.2349853515625
122,2016-11-05 23:59:59,703.4180297851562
123,2016-11-06 23:59:59,711.52197265625
124,2016-11-07 23:59:59,703.1309814453125
125,2016-11-08 23:59:59,709.8480224609375
126,2016-11-09 23:59:59,723.2730102539062
127,2016-11-10 23:59:59,715.5339965820312
128,2016-11-11 23:59:59,716.4110107421875
129,2016-11-12 23:59:59,705.0540161132812
130,2016-11-13 23:59:59,702.031005859375
131,2016-11-14 23:59:59,705.02099609375
132,2016-11-15 23:59:59,711.6190185546875
133,2016-11-16 23:59:59,744.197998046875
134,2016-11-17 23:59:59,740.9769897460938
135,2016-11-18 23:59:59,751.5850219726562
136,2016-11-19 23:59:59,751.6160278320312
137,2016-11-20 23:59:59,731.0260009765625
138,2016-11-21 23:59:59,739.2479858398438
139,2016-11-22 23:59:59,751.3469848632812
140,2016-11-23 23:59:59,744.593994140625
141,2016-11-24 23:59:59,740.2890014648438
142,2016-11-25 23:59:59,741.6489868164062
143,2016-11-26 23:59:59,735.3820190429688
144,2016-11-27 23:59:59,732.0349731445312
145,2016-11-28 23:59:59,735.81298828125
146,2016-11-29 23:59:59,735.60400390625
147,2016-11-30 23:59:59,745.6909790039062
148,2016-12-01 23:59:59,756.7739868164062
149,2016-12-02 23:59:59,777.9439697265625
150,2016-12-03 23:59:59,771.155029296875
151,2016-12-04 23:59:59,773.8720092773438
152,2016-12-05 23:59:59,758.7000122070312
153,2016-12-06 23:59:59,764.2239990234375
154,2016-12-07 23:59:59,768.1320190429688
155,2016-12-08 23:59:59,770.8099975585938
156,2016-12-09 23:59:59,772.7940063476562
157,2016-12-10 23:59:59,774.6500244140625
158,2016-12-11 23:59:59,769.7310180664062
159,2016-12-12 23:59:59,780.0869750976562
160,2016-12-13 23:59:59,780.5560302734375
161,2016-12-14 23:59:59,781.4810180664062
162,2016-12-15 23:59:59,778.0880126953125
163,2016-12-16 23:59:59,784.906982421875
164,2016-12-17 23:59:59,790.8289794921875
165,2016-12-18 23:59:59,790.530029296875
166,2016-12-19 23:59:59,792.7139892578125
167,2016-12-20 23:59:59,800.8759765625
168,2016-12-21 23:59:59,834.281005859375
169,2016-12-22 23:59:59,864.5399780273438
170,2016-12-23 23:59:59,921.9840087890624
171,2016-12-24 23:59:59,898.822021484375
172,2016-12-25 23:59:59,896.1829833984375
173,2016-12-26 23:59:59,907.6099853515624
174,2016-12-27 23:59:59,933.197998046875
175,2016-12-28 23:59:59,975.9210205078124
176,2016-12-29 23:59:59,973.4970092773438
177,2016-12-30 23:59:59,961.2379760742188
178,2016-12-31 23:59:59,963.7429809570312
179,2017-01-01 23:59:59,998.3250122070312
180,2017-01-02 23:59:59,1021.75
181,2017-01-03 23:59:59,1043.8399658203125
182,2017-01-04 23:59:59,1154.72998046875
183,2017-01-05 23:59:59,1013.3800048828124
184,2017-01-06 23:59:59,902.2009887695312
185,2017-01-07 23:59:59,908.5850219726562
186,2017-01-08 23:59:59,911.198974609375
187,2017-01-09 23:59:59,902.8280029296876
188,2017-01-10 23:59:59,907.6790161132812
189,2017-01-11 23:59:59,777.7570190429688
190,2017-01-12 23:59:59,804.833984375
191,2017-01-13 23:59:59,823.9840087890625
192,2017-01-14 23:59:59,818.4119873046875
193,2017-01-15 23:59:59,821.7979736328125
194,2017-01-16 23:59:59,831.5339965820312
195,2017-01-17 23:59:59,907.93798828125
196,2017-01-18 23:59:59,886.6179809570312
197,2017-01-19 23:59:59,899.072998046875
198,2017-01-20 23:59:59,895.0260009765625
199,2017-01-21 23:59:59,921.7890014648438
200,2017-01-22 23:59:59,924.6729736328124
201,2017-01-23 23:59:59,921.0120239257812
202,2017-01-24 23:59:59,892.68701171875
203,2017-01-25 23:59:59,901.5419921875
204,2017-01-26 23:59:59,917.5859985351562
205,2017-01-27 23:59:59,919.75
206,2017-01-28 23:59:59,921.5900268554688
207,2017-01-29 23:59:59,919.4959716796876
208,2017-01-30 23:59:59,920.3820190429688
209,2017-01-31 23:59:59,970.4030151367188
210,2017-02-01 23:59:59,989.0230102539062
211,2017-02-02 23:59:59,1011.7999877929688
212,2017-02-03 23:59:59,1029.9100341796875
213,2017-02-04 23:59:59,1042.9000244140625
214,2017-02-05 23:59:59,1027.3399658203125
215,2017-02-06 23:59:59,1038.1500244140625
216,2017-02-07 23:59:59,1061.3499755859375
217,2017-02-08 23:59:59,1063.0699462890625
218,2017-02-09 23:59:59,994.3829956054688
219,2017-02-10 23:59:59,988.6740112304688
220,2017-02-11 23:59:59,1004.4500122070312
221,2017-02-12 23:59:59,999.1810302734376
222,2017-02-13 23:59:59,990.6420288085938
223,2017-02-14 23:59:59,1004.5499877929688
224,2017-02-15 23:59:59,1007.47998046875
225,2017-02-16 23:59:59,1027.43994140625
226,2017-02-17 23:59:59,1046.2099609375
227,2017-02-18 23:59:59,1054.4200439453125
228,2017-02-19 23:59:59,1047.8699951171875
229,2017-02-20 23:59:59,1079.97998046875
230,2017-02-21 23:59:59,1115.300048828125
231,2017-02-22 23:59:59,1117.43994140625
232,2017-02-23 23:59:59,1166.719970703125
233,2017-02-24 23:59:59,1173.6800537109375
234,2017-02-25 23:59:59,1143.8399658203125
235,2017-02-26 23:59:59,1165.199951171875
236,2017-02-27 23:59:59,1179.969970703125
237,2017-02-28 23:59:59,1179.969970703125
238,2017-03-01 23:59:59,1222.5
239,2017-03-02 23:59:59,1251.010009765625
240,2017-03-03 23:59:59,1274.989990234375
241,2017-03-04 23:59:59,1255.1500244140625
242,2017-03-05 23:59:59,1267.1199951171875
243,2017-03-06 23:59:59,1272.8299560546875
244,2017-03-07 23:59:59,1223.5400390625
245,2017-03-08 23:59:59,1150.0
246,2017-03-09 23:59:59,1188.489990234375
247,2017-03-10 23:59:59,1116.719970703125
248,2017-03-11 23:59:59,1175.8299560546875
249,2017-03-12 23:59:59,1221.3800048828125
250,2017-03-13 23:59:59,1231.9200439453125
251,2017-03-14 23:59:59,1240.0
252,2017-03-15 23:59:59,1249.6099853515625
253,2017-03-16 23:59:59,1187.81005859375
254,2017-03-17 23:59:59,1100.22998046875
255,2017-03-18 23:59:59,973.8179931640624
256,2017-03-19 23:59:59,1036.739990234375
257,2017-03-20 23:59:59,1054.22998046875
258,2017-03-21 23:59:59,1120.5400390625
259,2017-03-22 23:59:59,1049.1400146484375
260,2017-03-23 23:59:59,1038.5899658203125
261,2017-03-24 23:59:59,937.52001953125
262,2017-03-25 23:59:59,972.7789916992188
263,2017-03-26 23:59:59,966.7249755859376
264,2017-03-27 23:59:59,1045.77001953125
265,2017-03-28 23:59:59,1047.1500244140625
266,2017-03-29 23:59:59,1039.969970703125
267,2017-03-30 23:59:59,1026.4300537109375
268,2017-03-31 23:59:59,1071.7900390625
269,2017-04-01 23:59:59,1080.5
270,2017-04-02 23:59:59,1102.1700439453125
271,2017-04-03 23:59:59,1143.81005859375
272,2017-04-04 23:59:59,1133.25
273,2017-04-05 23:59:59,1124.780029296875
274,2017-04-06 23:59:59,1182.6800537109375
275,2017-04-07 23:59:59,1176.9000244140625
276,2017-04-08 23:59:59,1175.949951171875
277,2017-04-09 23:59:59,1187.8699951171875
278,2017-04-10 23:59:59,1187.1300048828125
279,2017-04-11 23:59:59,1205.010009765625
280,2017-04-12 23:59:59,1200.3699951171875
281,2017-04-13 23:59:59,1169.280029296875
282,2017-04-14 23:59:59,1167.5400390625
283,2017-04-15 23:59:59,1172.52001953125
284,2017-04-16 23:59:59,1182.93994140625
285,2017-04-17 23:59:59,1193.9100341796875
286,2017-04-18 23:59:59,1211.6700439453125
287,2017-04-19 23:59:59,1210.2900390625
288,2017-04-20 23:59:59,1229.0799560546875
289,2017-04-21 23:59:59,1222.050048828125
290,2017-04-22 23:59:59,1231.7099609375
291,2017-04-23 23:59:59,1207.2099609375
292,2017-04-24 23:59:59,1250.1500244140625
293,2017-04-25 23:59:59,1265.489990234375
294,2017-04-26 23:59:59,1281.0799560546875
295,2017-04-27 23:59:59,1317.72998046875
296,2017-04-28 23:59:59,1316.47998046875
297,2017-04-29 23:59:59,1321.7900390625
298,2017-04-30 23:59:59,1347.8900146484375
299,2017-05-01 23:59:59,1421.5999755859375
300,2017-05-02 23:59:59,1452.8199462890625
301,2017-05-03 23:59:59,1490.0899658203125
302,2017-05-04 23:59:59,1537.6700439453125
303,2017-05-05 23:59:59,1555.449951171875
304,2017-05-06 23:59:59,1578.800048828125
305,2017-05-07 23:59:59,1596.7099609375
306,2017-05-08 23:59:59,1723.3499755859375
307,2017-05-09 23:59:59,1755.3599853515625
308,2017-05-10 23:59:59,1787.1300048828125
309,2017-05-11 23:59:59,1848.5699462890625
310,2017-05-12 23:59:59,1724.239990234375
311,2017-05-13 23:59:59,1804.9100341796875
312,2017-05-14 23:59:59,1808.9100341796875
313,2017-05-15 23:59:59,1738.4300537109375
314,2017-05-16 23:59:59,1734.449951171875
315,2017-05-17 23:59:59,1839.0899658203125
316,2017-05-18 23:59:59,1888.6500244140625
317,2017-05-19 23:59:59,1987.7099609375
318,2017-05-20 23:59:59,2084.72998046875
319,2017-05-21 23:59:59,2041.199951171875
320,2017-05-22 23:59:59,2173.39990234375
321,2017-05-23 23:59:59,2320.419921875
322,2017-05-24 23:59:59,2443.639892578125
323,2017-05-25 23:59:59,2304.97998046875
324,2017-05-26 23:59:59,2202.419921875
325,2017-05-27 23:59:59,2038.8699951171875
326,2017-05-28 23:59:59,2155.800048828125
327,2017-05-29 23:59:59,2255.610107421875
328,2017-05-30 23:59:59,2175.469970703125
329,2017-05-31 23:59:59,2286.409912109375
330,2017-06-01 23:59:59,2407.8798828125
331,2017-06-02 23:59:59,2488.550048828125
332,2017-06-03 23:59:59,2515.35009765625
333,2017-06-04 23:59:59,2511.81005859375
334,2017-06-05 23:59:59,2686.81005859375
335,2017-06-06 23:59:59,2863.199951171875
336,2017-06-07 23:59:59,2732.159912109375
337,2017-06-08 23:59:59,2805.6201171875
338,2017-06-09 23:59:59,2823.81005859375
339,2017-06-10 23:59:59,2947.7099609375
340,2017-06-11 23:59:59,2958.110107421875
341,2017-06-12 23:59:59,2659.6298828125
342,2017-06-13 23:59:59,2717.02001953125
343,2017-06-14 23:59:59,2506.3701171875
344,2017-06-15 23:59:59,2464.580078125
345,2017-06-16 23:59:59,2518.56005859375
346,2017-06-17 23:59:59,2655.8798828125
347,2017-06-18 23:59:59,2548.2900390625
348,2017-06-19 23:59:59,2589.60009765625
349,2017-06-20 23:59:59,2721.7900390625
350,2017-06-21 23:59:59,2689.10009765625
351,2017-06-22 23:59:59,2705.409912109375
352,2017-06-23 23:59:59,2744.909912109375
353,2017-06-24 23:59:59,2608.719970703125
354,2017-06-25 23:59:59,2589.409912109375
355,2017-06-26 23:59:59,2478.449951171875
356,2017-06-27 23:59:59,2552.449951171875
357,2017-06-28 23:59:59,2574.7900390625
358,2017-06-29 23:59:59,2539.320068359375
359,2017-06-30 23:59:59,2480.840087890625
360,2017-07-01 23:59:59,2434.550048828125
361,2017-07-02 23:59:59,2506.469970703125
362,2017-07-03 23:59:59,2564.06005859375
363,2017-07-04 23:59:59,2601.639892578125
364,2017-07-05 23:59:59,2601.989990234375
365,2017-07-06 23:59:59,2608.56005859375
366,2017-07-07 23:59:59,2518.659912109375
367,2017-07-08 23:59:59,2571.340087890625
368,2017-07-09 23:59:59,2518.43994140625
369,2017-07-10 23:59:59,2372.56005859375
370,2017-07-11 23:59:59,2337.7900390625
371,2017-07-12 23:59:59,2398.840087890625
372,2017-07-13 23:59:59,2357.89990234375
373,2017-07-14 23:59:59,2233.340087890625
374,2017-07-15 23:59:59,1998.8599853515625
375,2017-07-16 23:59:59,1929.8199462890625
376,2017-07-17 23:59:59,2228.409912109375
377,2017-07-18 23:59:59,2318.8798828125
378,2017-07-19 23:59:59,2273.429931640625
379,2017-07-20 23:59:59,2817.60009765625
380,2017-07-21 23:59:59,2667.760009765625
381,2017-07-22 23:59:59,2810.1201171875
382,2017-07-23 23:59:59,2730.39990234375
383,2017-07-24 23:59:59,2754.860107421875
384,2017-07-25 23:59:59,2576.47998046875
385,2017-07-26 23:59:59,2529.449951171875
386,2017-07-27 23:59:59,2671.780029296875
387,2017-07-28 23:59:59,2809.010009765625
388,2017-07-29 23:59:59,2726.449951171875
389,2017-07-30 23:59:59,2757.179931640625
390,2017-07-31 23:59:59,2875.340087890625
391,2017-08-01 23:59:59,2718.260009765625
392,2017-08-02 23:59:59,2710.669921875
393,2017-08-03 23:59:59,2804.72998046875
394,2017-08-04 23:59:59,2895.889892578125
395,2017-08-05 23:59:59,3252.909912109375
396,2017-08-06 23:59:59,3213.93994140625
397,2017-08-07 23:59:59,3378.93994140625
398,2017-08-08 23:59:59,3419.93994140625
399,2017-08-09 23:59:59,3342.469970703125
400,2017-08-10 23:59:59,3381.280029296875
401,2017-08-11 23:59:59,3650.6201171875
402,2017-08-12 23:59:59,3884.7099609375
403,2017-08-13 23:59:59,4073.260009765625
404,2017-08-14 23:59:59,4325.1298828125
405,2017-08-15 23:59:59,4181.93017578125
406,2017-08-16 23:59:59,4376.6298828125
407,2017-08-17 23:59:59,4331.68994140625
408,2017-08-18 23:59:59,4160.6201171875
409,2017-08-19 23:59:59,4193.7001953125
410,2017-08-20 23:59:59,4087.659912109375
411,2017-08-21 23:59:59,4001.739990234375
412,2017-08-22 23:59:59,4100.52001953125
413,2017-08-23 23:59:59,4151.52001953125
414,2017-08-24 23:59:59,4334.68017578125
415,2017-08-25 23:59:59,4371.60009765625
416,2017-08-26 23:59:59,4352.39990234375
417,2017-08-27 23:59:59,4382.8798828125
418,2017-08-28 23:59:59,4382.66015625
419,2017-08-29 23:59:59,4579.02001953125
420,2017-08-30 23:59:59,4565.2998046875
421,2017-08-31 23:59:59,4703.39013671875
422,2017-09-01 23:59:59,4892.009765625
423,2017-09-02 23:59:59,4578.77001953125
424,2017-09-03 23:59:59,4582.9599609375
425,2017-09-04 23:59:59,4236.31005859375
426,2017-09-05 23:59:59,4376.52978515625
427,2017-09-06 23:59:59,4597.1201171875
428,2017-09-07 23:59:59,4599.8798828125
429,2017-09-08 23:59:59,4228.75
430,2017-09-09 23:59:59,4226.06005859375
431,2017-09-10 23:59:59,4122.93994140625
432,2017-09-11 23:59:59,4161.27001953125
433,2017-09-12 23:59:59,4130.81005859375
434,2017-09-13 23:59:59,3882.590087890625
435,2017-09-14 23:59:59,3154.949951171875
436,2017-09-15 23:59:59,3637.52001953125
437,2017-09-16 23:59:59,3625.0400390625
438,2017-09-17 23:59:59,3582.8798828125
439,2017-09-18 23:59:59,4065.199951171875
440,2017-09-19 23:59:59,3924.969970703125
441,2017-09-20 23:59:59,3905.949951171875
