,Name,Date,High,Low,Open,Close,Volume,Marketcap
775,Monero,2016-07-06 23:59:59,1.9847700595855715,1.7249399423599243,1.7255899906158447,1.9385900497436523,510090.0,23915429.8572
776,Monero,2016-07-07 23:59:59,2.106600046157837,1.816390037536621,1.9400999546051023,1.9027700424194336,1565910.0,23489833.5828
777,Monero,2016-07-08 23:59:59,2.017519950866699,1.864400029182434,1.9012900590896609,1.981160044670105,433750.0,24474870.4005
778,Monero,2016-07-09 23:59:59,1.986899971961975,1.8447400331497192,1.9855200052261357,1.95566999912262,307833.0,24175143.9396
779,Monero,2016-07-10 23:59:59,1.9557199478149412,1.860260009765625,1.9557199478149412,1.912989974021912,224404.0,23664698.8274
780,Monero,2016-07-11 23:59:59,2.025629997253418,1.8860100507736208,1.911919951438904,1.98334002494812,213005.0,24550562.7932
781,Monero,2016-07-12 23:59:59,2.0785698890686035,1.9501099586486816,1.9831700325012207,1.9871599674224851,347642.0,24614945.4063
782,Monero,2016-07-13 23:59:59,1.9992300271987915,1.8990099430084229,1.978700041770935,1.9345799684524536,294296.0,23979097.2434
783,Monero,2016-07-14 23:59:59,2.0305299758911133,1.930830001831055,1.9370800256729128,2.007040023803711,172552.0,24894461.5465
784,Monero,2016-07-15 23:59:59,2.031140089035034,1.9401799440383911,2.0079100131988525,1.991379976272583,189098.0,24717032.6431
785,Monero,2016-07-16 23:59:59,2.0226199626922607,1.9722100496292116,1.999809980392456,1.9821799993515012,69993.6015625,24618733.8058
786,Monero,2016-07-17 23:59:59,2.010149955749512,1.9453599452972408,1.9780700206756592,1.988070011138916,167463.0,24708147.5282
787,Monero,2016-07-18 23:59:59,2.0241799354553223,1.939260005950928,1.989830017089844,1.9546300172805784,108747.0,24310011.9998
788,Monero,2016-07-19 23:59:59,1.9579099416732788,1.8523800373077397,1.9512699842453003,1.9023699760437007,206251.0,23675169.8342
789,Monero,2016-07-20 23:59:59,1.9287199974060056,1.7263000011444092,1.903599977493286,1.7627500295639038,368224.0,21951922.0377
790,Monero,2016-07-21 23:59:59,1.8126800060272217,1.7213599681854248,1.771440029144287,1.7398500442504885,143002.0,21681370.5108
791,Monero,2016-07-22 23:59:59,1.845479965209961,1.720729947090149,1.7272900342941284,1.8298799991607664,183573.0,22817109.688
792,Monero,2016-07-23 23:59:59,1.9082900285720823,1.8054399490356443,1.8286999464035036,1.8895100355148315,132721.0,23575608.2783
793,Monero,2016-07-24 23:59:59,1.9351799488067627,1.8307900428771973,1.89657998085022,1.880990028381348,161485.0,23485866.5338
794,Monero,2016-07-25 23:59:59,1.8868800401687624,1.820490002632141,1.860450029373169,1.8453600406646729,94316.0,23055436.7596
795,Monero,2016-07-26 23:59:59,1.8559199571609497,1.7020299434661863,1.8457900285720823,1.825719952583313,268872.0,22824167.5368
796,Monero,2016-07-27 23:59:59,1.9525799751281736,1.7624000310897827,1.828719973564148,1.9430899620056152,257870.0,24307801.7152
797,Monero,2016-07-28 23:59:59,1.947149991989136,1.833960056304932,1.943850040435791,1.8536200523376465,190937.0,23203727.449
798,Monero,2016-07-29 23:59:59,1.949280023574829,1.8245099782943728,1.85345995426178,1.891980051994324,106495.0,23699228.302
799,Monero,2016-07-30 23:59:59,1.9350099563598635,1.8695100545883176,1.9051899909973145,1.9129799604415891,71011.796875,23977949.9327
800,Monero,2016-07-31 23:59:59,1.940629959106445,1.7984600067138672,1.912930011749268,1.8241900205612185,147277.0,22879578.6204
801,Monero,2016-08-01 23:59:59,1.8296899795532229,1.694949984550476,1.8200500011444087,1.696269989013672,170108.0,21289193.7712
802,Monero,2016-08-02 23:59:59,1.7392200231552124,1.428949952125549,1.697100043296814,1.4852099418640137,303492.0,18651164.6681
803,Monero,2016-08-03 23:59:59,1.6548999547958374,1.4711999893188477,1.4942899942398071,1.574810028076172,190375.0,19789822.3502
804,Monero,2016-08-04 23:59:59,1.895259976387024,1.5715399980545044,1.5746400356292725,1.8492100238800049,497557.0,23252552.809
805,Monero,2016-08-05 23:59:59,1.859279990196228,1.7658400535583496,1.848099946975708,1.7925599813461304,134743.0,22555605.3658
806,Monero,2016-08-06 23:59:59,1.9341399669647217,1.73812997341156,1.7919800281524658,1.8831900358200075,268046.0,23709863.6803
807,Monero,2016-08-07 23:59:59,1.996899962425232,1.8013399839401243,1.8833800554275515,1.8967299461364744,268531.0,23895874.6089
808,Monero,2016-08-08 23:59:59,1.990839958190918,1.844820022583008,1.897150039672852,1.9012099504470823,199176.0,23967212.7213
809,Monero,2016-08-09 23:59:59,2.0524001121521,1.8904900550842283,1.9030499458312988,2.0488600730896,245059.0,25843924.6249
810,Monero,2016-08-10 23:59:59,2.052479982376098,1.9459999799728396,2.048069953918457,2.0143699645996094,210706.0,25426383.1671
811,Monero,2016-08-11 23:59:59,2.045559883117676,1.8996399641036987,2.01518988609314,1.9766199588775637,129604.0,24965156.3468
812,Monero,2016-08-12 23:59:59,1.9902199506759644,1.8937000036239624,1.9759399890899656,1.9490100145339968,122922.0,24631879.9785
813,Monero,2016-08-13 23:59:59,2.02347993850708,1.9328399896621704,1.953320026397705,1.9839400053024288,123245.0,25089294.7406
