,Date,High,Low,Open,Close,Volume,Marketcap
0,2017-10-02 23:59:59,0.0300877001136541,0.0199692994356155,0.0246070008724927,0.0259317997843027,57641300.0,628899051.78
1,2017-10-03 23:59:59,0.0274251997470855,0.0206898991018533,0.025756599381566,0.0208158008754253,16997800.0,539692714.905
2,2017-10-04 23:59:59,0.0228062998503446,0.0208640992641448,0.0208640992641448,0.0219314992427825,9000050.0,568619547.504
3,2017-10-05 23:59:59,0.0221535991877317,0.0208592992275953,0.0219512991607189,0.0214887000620365,5562510.0,557139040.67
4,2017-10-06 23:59:59,0.0215418990701437,0.018359700217843,0.0213588997721672,0.0185391008853912,7780710.0,480664553.411
5,2017-10-07 23:59:59,0.0210503004491329,0.0176199991255998,0.0184138994663953,0.0209408998489379,7411240.0,542936191.429
6,2017-10-08 23:59:59,0.0235977005213499,0.0201473999768495,0.0209293998777866,0.0204771999269723,7727460.0,530913808.821
7,2017-10-09 23:59:59,0.0228071995079517,0.0203419998288154,0.0203443001955747,0.02211369946599,4663310.0,573343459.756
8,2017-10-10 23:59:59,0.0224460996687412,0.0212792996317148,0.0221120994538068,0.0215313006192445,2725600.0,558243533.875
9,2017-10-11 23:59:59,0.0225757006555795,0.0209764000028371,0.0214799996465444,0.0225195009261369,3606720.0,583864664.98
10,2017-10-12 23:59:59,0.0267632007598876,0.021825099363923,0.0225384999066591,0.0262521002441644,8680640.0,680640048.471
11,2017-10-13 23:59:59,0.033815998584032,0.0251953992992639,0.0260608997195959,0.0336409993469715,15613600.0,872212579.969
12,2017-10-14 23:59:59,0.0382677987217903,0.0292553007602691,0.0338762998580932,0.0324648991227149,27853200.0,841719752.309
13,2017-10-15 23:59:59,0.0336412005126476,0.028694400563836,0.0328736007213592,0.0300485994666814,7104990.0,779072171.768
14,2017-10-16 23:59:59,0.030749199911952,0.0285767000168561,0.0299389008432626,0.02894820086658,6196030.0,750542023.348
15,2017-10-17 23:59:59,0.0296279992908239,0.0254814997315406,0.0289526991546154,0.0272174999117851,7039900.0,705670042.368
16,2017-10-18 23:59:59,0.0273598004132509,0.0246373005211353,0.0272192992269992,0.026690699160099,2336180.0,692011661.609
17,2017-10-19 23:59:59,0.0271116998046636,0.0257715992629528,0.0267044994980096,0.0270319003611803,2897720.0,700857978.076
18,2017-10-20 23:59:59,0.0308551993221044,0.0266121998429298,0.0269824005663394,0.030629800632596,8716410.0,794140985.165
19,2017-10-21 23:59:59,0.0308055002242326,0.0279770009219646,0.0308055002242326,0.0284362006932497,5344520.0,737267363.233
20,2017-10-22 23:59:59,0.0287436991930007,0.0270930007100105,0.0285650007426738,0.0277287997305393,2930210.0,718926553.534
21,2017-10-23 23:59:59,0.0280508995056152,0.0243449006229639,0.027684099972248,0.0254535991698503,3517050.0,659937282.646
22,2017-10-24 23:59:59,0.0289562996476888,0.0237662997096776,0.0253389999270439,0.0271927006542682,7589560.0,705027051.019
23,2017-10-25 23:59:59,0.0278459005057811,0.0261071994900703,0.0270380992442369,0.0275274999439716,2561430.0,713707434.235
24,2017-10-26 23:59:59,0.0275602992624044,0.026477999985218,0.0274094995111227,0.027131799608469,2437710.0,703448092.423
25,2017-10-27 23:59:59,0.027462899684906,0.0256738997995853,0.0271380990743637,0.0263817999511957,2511440.0,684002789.519
26,2017-10-28 23:59:59,0.0268533006310462,0.0255929995328187,0.0263385996222496,0.025866100564599,1739460.0,670632199.243
27,2017-10-29 23:59:59,0.0298367999494075,0.0256258994340896,0.0258306991308927,0.0286068990826606,4746180.0,741693114.174
28,2017-10-30 23:59:59,0.0288743991404771,0.0275858994573354,0.0283176004886627,0.0285829007625579,3781270.0,741070864.481
29,2017-10-31 23:59:59,0.0307145006954669,0.0280754994601011,0.0285470001399517,0.0304374992847442,7304450.0,789155209.5
30,2017-11-01 23:59:59,0.0292194001376628,0.0229861997067928,0.0291265007108449,0.0229861997067928,9382780.0,595964828.801
31,2017-11-02 23:59:59,0.0249768998473882,0.0182099994271993,0.0230791997164487,0.0213059000670909,6165050.0,552399572.176
32,2017-11-03 23:59:59,0.0232126004993915,0.0198270007967948,0.0214182008057832,0.0226281005889177,2836080.0,586680344.841
33,2017-11-04 23:59:59,0.0238493997603654,0.0219695996493101,0.0226409006863832,0.0220221001654863,2626920.0,570968540.095
34,2017-11-05 23:59:59,0.0230062995105981,0.0206349994987249,0.0220541004091501,0.0206349994987249,2396230.0,535005100.552
35,2017-11-06 23:59:59,0.0236088000237941,0.020533699542284,0.0209772996604442,0.0218809992074966,4591160.0,567310230.442
36,2017-11-07 23:59:59,0.0233472995460033,0.0214137006551027,0.0218458008021116,0.0221947003155946,2539540.0,575443552.47
37,2017-11-08 23:59:59,0.0263931006193161,0.0216601993888616,0.0219116006046533,0.0251860003918409,6367000.0,652999198.57
38,2017-11-09 23:59:59,0.0350598990917205,0.0250057000666856,0.0251601003110408,0.0320529006421566,18716200.0,831037799.247
39,2017-11-10 23:59:59,0.0333475992083549,0.0264513995498418,0.032219298183918,0.0271192006766796,6766780.0,703121411.334
40,2017-11-11 23:59:59,0.0296590998768806,0.0256839003413915,0.0268911998718976,0.027437100186944,5532220.0,711363627.058
41,2017-11-12 23:59:59,0.0279518999159336,0.0225910004228353,0.027480499818921,0.0239770002663135,7280250.0,621653370.29
42,2017-11-13 23:59:59,0.026299700140953,0.0234948992729187,0.0243641007691621,0.0258076004683971,4419440.0,669115465.616
43,2017-11-14 23:59:59,0.0267878007143735,0.0253423005342483,0.0257968995720148,0.0262301005423069,3033290.0,680069652.919
44,2017-11-15 23:59:59,0.0277730002999305,0.0252611003816127,0.0261157993227243,0.0264446008950471,6858800.0,685631009.549
45,2017-11-16 23:59:59,0.0281696002930402,0.025653600692749,0.0265830997377634,0.0275800004601478,4888130.0,715068605.438
46,2017-11-17 23:59:59,0.0274358000606298,0.0251841992139816,0.0271425992250442,0.025772500783205,3578870.0,668205425.441
47,2017-11-18 23:59:59,0.0271215997636318,0.0247476994991302,0.0255967993289232,0.0263691004365682,2930550.0,683673515.724
48,2017-11-19 23:59:59,0.0284777991473674,0.0255810003727674,0.0262425001710653,0.0280844997614622,4725050.0,728148812.524
49,2017-11-20 23:59:59,0.0322999991476535,0.0276119001209735,0.0281518995761871,0.0295813009142875,16172400.0,766956451.706
50,2017-11-21 23:59:59,0.0297094993293285,0.0274042002856731,0.029586799442768,0.0283304993063211,5836790.0,734526871.877
51,2017-11-22 23:59:59,0.029034499078989,0.0278910007327795,0.0283992998301982,0.0285491999238729,4938480.0,740197122.203
52,2017-11-23 23:59:59,0.0286778006702661,0.0274439007043838,0.0285401009023189,0.0274439007043838,5132300.0,711539931.138
53,2017-11-24 23:59:59,0.0285969004034996,0.026962699368596,0.0274064000695943,0.0283818002790212,5502350.0,735856930.595
54,2017-11-25 23:59:59,0.0304473005235195,0.0277471002191305,0.0283243991434574,0.0304473005235195,6156460.0,789409294.792
55,2017-11-26 23:59:59,0.0398553013801574,0.0301178004592657,0.0304371006786823,0.0363320000469684,30527100.0,941982326.787
56,2017-11-27 23:59:59,0.0571274012327194,0.0366185009479522,0.0366185009479522,0.0505929999053478,77777296.0,1311728279.73
57,2017-11-28 23:59:59,0.1317300051450729,0.0479486994445323,0.0506265014410018,0.1197440028190612,240338000.0,3104611134.5
58,2017-11-29 23:59:59,0.1469060033559799,0.0814357995986938,0.1182349994778633,0.089717797935009,210624992.0,2326119729.11
59,2017-11-30 23:59:59,0.1283030062913894,0.094930499792099,0.094930499792099,0.1198830008506774,124345000.0,3108214997.31
60,2017-12-01 23:59:59,0.1313520073890686,0.1130309998989105,0.1166220009326934,0.1313520073890686,73657600.0,3405572569.31
61,2017-12-02 23:59:59,0.1388690024614334,0.1291320025920868,0.131632998585701,0.1323509961366653,56712600.0,3431473712.77
62,2017-12-03 23:59:59,0.1392199993133545,0.1249449998140335,0.1323509961366653,0.1318069994449615,46458900.0,3417369386.4
63,2017-12-04 23:59:59,0.1459459960460662,0.126350000500679,0.1315460056066513,0.1358699947595596,76392704.0,3522711074.0
64,2017-12-05 23:59:59,0.1364039927721023,0.1267769932746887,0.1356250047683715,0.1274880021810531,50381100.0,3305390368.75
65,2017-12-06 23:59:59,0.1328549981117248,0.1138859987258911,0.1267479956150055,0.1178390011191368,75688800.0,3055220065.13
66,2017-12-07 23:59:59,0.1241760030388832,0.105501003563404,0.1177660003304481,0.105501003563404,71024600.0,2735331868.83
67,2017-12-08 23:59:59,0.1207259967923164,0.0991362035274505,0.1061419993638992,0.1154650002717971,70092400.0,2993669199.67
68,2017-12-09 23:59:59,0.1386599987745285,0.1135609969496727,0.1147449985146522,0.119608998298645,63308600.0,3101110979.98
69,2017-12-10 23:59:59,0.1197940036654472,0.1001330018043518,0.1197940036654472,0.1102809980511665,46376600.0,2859263266.0
70,2017-12-11 23:59:59,0.1213829964399337,0.1086380034685134,0.1089269965887069,0.1213829964399337,39513900.0,3147105603.11
71,2017-12-12 23:59:59,0.1380079984664917,0.1142219975590705,0.12117700278759,0.1338910013437271,60056800.0,3471401401.4
72,2017-12-13 23:59:59,0.1418540030717849,0.12236800044775,0.1337389945983886,0.1342809945344925,61575000.0,3481512958.91
